SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1567788006,3718.5,20190906 11:40:05,11:40:05,,3,B3_R3,2,1567787998,0.006724112,14.88879286,378.5766452,255.0818592,25.82031361,38.32090503,0.231110535,2.276332276,0.218821375,0.137813011,297.3802828,36.64257558,36.25306774,6.052336083,49.86741974,3.082204573,6.180798183,2.97013151,-296.5333501,47.03405273,4.893698989,52.7746844,-0.041896441,0.047032426,3.502409606,21,4,1,0,51761.71739,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3630-20190906-11_40_16,1152.751538,1477.62,0.219859275,0.5,1517.375227,14.88879286,166.8045085,1,0.010117977,2.39728753,-,0,1477.62,0.219859275,0.705647523,0.482746678,0.840351034,1799.988387,1517.375227,0.842991676,0.195983352,6,0.5,0: Broadleaf,1567787998,378.5766452,399.4986452,30.44945484,22.62593871,499.9823548,101.0236774,0.199959903,36.63632581,36.25306774,999.9,0,0,10001.15097,0,0.00191117,1799.988387,0.89999929,0.100000426,0,1154.518065,4.99961,20814.06774,14834.52258,46.937,48.437,47.562,47.625,48.784,1615.489032,179.4993548,0,143.6000001,1152.751538,-298.5750427,-5388.953846,20781.57308,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-20.89230488,-0.628710105,0.066898773,1,1168.507353,-312.0785476,30.59654828,0,7.851672195,-0.636818676,0.071107558,0,1,3,1/3,1.88768,1.89346,1.8914,1.89133,1.88828,1.89105,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,482.027,1193.33,35.8142,35.0258,30.0007,34.86,34.758,30.4114,33.3103,58.0227,-999.9,400,22.7347,100.58,99.5521
28,1567788362,4075,20190906 11:46:02,11:46:02,,1,B1_R4,5,1567788354,0.004746853,11.76654759,383.5296129,242.3827151,24.53627421,38.82450012,0.155079021,2.27585202,0.149438484,0.09388874,297.3789804,37.14234653,36.46760968,6.123958387,49.80542532,3.054215945,6.132295679,3.069742442,-209.3361974,3.046812133,0.31718361,91.40677871,-0.041883374,0.047017757,3.501546953,5,1,1,0,51770.41094,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3631-20190906-11_46_12,1313.728077,1550.44,0.15267403,0.5,1517.368932,11.76654759,115.8314149,1,0.008060348,2.237726065,-,0,1550.44,0.15267403,0.691141258,0.317402466,0.823075618,1799.980968,1517.368932,0.842991653,0.195983306,6,0.5,0: Broadleaf,1567788354,383.5296129,399.8334839,30.1712129,24.64707419,500.020129,101.0294516,0.200020161,36.49244194,36.46760968,999.9,0,0,9997.460323,0,0.00191117,1799.980968,0.899999935,0.099999629,0,1316.933548,4.99961,23921.15161,14834.46774,46.512,47.67306452,47,46.88896774,48.262,1615.482258,179.4970968,0,355.9000001,1313.728077,-297.966154,-5443.391457,23862.23077,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-16.25950732,-0.735390941,0.080173329,1,1332.808529,-315.8147929,31.08979482,0,5.527299512,-0.153395331,0.022821885,0,1,3,1/3,1.88767,1.89346,1.89133,1.89132,1.88824,1.89102,1.88415,1.89092,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,501.443,1196.2,35.4446,35.0638,30.0003,34.9105,34.8068,30.5263,32.2908,66.9607,-999.9,400,24.8251,100.557,99.5354
29,1567788508,4221,20190906 11:48:28,11:48:28,,2,B1_R4,5,1567788500,0.006688306,15.79739549,377.7096129,241.6767134,24.4671173,38.23895679,0.219787464,2.276510507,0.208642639,0.131355858,297.3804452,36.9600099,36.87889032,6.263319787,50.42427923,3.169158345,6.28498492,3.094161441,-294.9542995,7.759385369,0.810919518,10.99645066,-0.041901291,0.04703787,3.50272977,11,2,1,0,51716.713,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3632-20190906-11_48_38,1191.521923,1553.85,0.233180858,0.5,1517.378237,15.79739549,176.9117799,1,0.010716754,2.230620716,-,0,1553.85,0.233180858,0.690461961,0.483627412,0.822266648,1799.992258,1517.378237,0.842991535,0.19598307,6,0.5,0: Broadleaf,1567788500,377.7096129,399.6996452,31.30371935,23.52840323,499.9619677,101.0390645,0.199970677,36.9421129,36.87889032,999.9,0,0,10000.78548,0,0.00191117,1799.992258,0.900003935,0.099995716,0,1193.096774,4.99961,21472.22581,14834.57419,46.86890323,48.34858065,47.31606452,47.57825806,48.687,1615.500968,179.4912903,0,145.2,1191.521923,-205.0601707,-3623.247858,21444.75385,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.9258439,-1.140643902,0.117699317,0,1204.607059,-217.0486741,21.28681994,0,7.796965122,-0.495215958,0.05082548,0,0,3,0/3,1.88768,1.89346,1.89133,1.89133,1.88827,1.89102,1.88414,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,494.201,1193.05,35.8593,35.1791,30.0005,34.9982,34.8885,30.4785,36.5491,66.2801,-999.9,400,23.4155,100.535,99.523
30,1567788616,4328.5,20190906 11:50:15,11:50:15,,3,B1_R4,5,1567788608,0.006126168,14.85344281,379.5699677,250.1905423,25.32939772,38.4278262,0.216919023,2.27636054,0.206054801,0.129715,297.3806147,37.30365817,36.2796129,6.061158246,50.29202603,3.188705115,6.340379114,2.872453131,-270.1640059,101.0371772,10.53753369,138.7913197,-0.04189721,0.047033289,3.502460378,0,0,1,0,51685.09755,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3633-20190906-11_50_26,1303.194615,1617.55,0.194340444,0.5,1517.379301,14.85344281,147.4440833,1,0.010094653,2.103397113,-,0,1617.55,0.194340444,0.677772466,0.386714044,0.80715481,1799.993548,1517.379301,0.842991522,0.195983044,6,0.5,0: Broadleaf,1567788608,379.5699677,400.1825806,31.49636129,24.37715484,500.0458387,101.0404516,0.199976935,37.10290645,36.2796129,999.9,0,0,9999.674194,0,0.00191117,1799.993548,0.900004484,0.099995161,0,1307.550323,4.99961,23466.53548,14834.60323,47.12296774,48.657,47.562,47.96545161,48.99187097,1615.502903,179.4906452,0,107,1303.194615,-348.6837609,-6145.367526,23389.58462,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-20.62888537,0.245203484,0.048963603,1,1321.721471,-366.0498811,35.9020206,0,7.092194878,0.473741185,0.055439565,0,1,3,1/3,1.88769,1.89346,1.89134,1.89134,1.88826,1.89102,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,507.832,1192.82,36.0804,35.3369,30.0005,35.1187,34.9995,30.5315,31.1064,62.4379,-999.9,400,24.3392,100.523,99.4953
31,1567788773,4485.5,20190906 11:52:52,11:52:52,,1,B1_R4,3,1567788765,0.005698113,12.58917087,381.9163871,249.6391852,25.27267589,38.66399844,0.180588176,2.276764237,0.172991189,0.10877542,297.3781919,37.68695598,37.20790645,6.376780472,49.80123326,3.199888661,6.425320122,3.176891811,-251.2867627,17.08688387,1.791871771,64.97018487,-0.041908196,0.047045622,3.503185574,6,1,1,0,51657.33917,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3634-20190906-11_53_03,1352.946154,1566.99,0.136595541,0.5,1517.364859,12.58917087,103.6326366,1,0.008602509,2.203530335,-,0,1566.99,0.136595541,0.687844379,0.280776407,0.819149387,1799.976129,1517.364859,0.842991656,0.195983313,6,0.5,0: Broadleaf,1567788765,381.9163871,399.6340968,31.60795484,24.98662258,500.0208387,101.0368065,0.200008065,37.3471129,37.20790645,999.9,0,0,10002.6571,0,0.00191117,1799.976129,0.900000677,0.099999548,0,1354.939032,4.99961,24553.95161,14834.43548,47.415,48.9613871,47.937,48.19512903,49.254,1615.480323,179.4970968,0,156,1352.946154,-495.3059833,-8969.090605,24517.70385,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-17.69783171,-0.673894077,0.076514145,1,1374.143824,-515.8499361,50.58833195,0,6.662883902,-0.879758676,0.08949261,0,1,3,1/3,1.88777,1.89346,1.8914,1.89133,1.88828,1.89103,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,500.454,1193.39,36.3689,35.503,30.0007,35.2828,35.1668,30.5295,30.769,66.2019,-999.9,400,25.1735,100.497,99.4666
32,1567788922,4635,20190906 11:55:22,11:55:22,,2,B1_R4,3,1567788914,0.00660269,14.63121472,379.0313226,253.4592364,25.65807071,38.36992729,0.222921212,2.276107398,0.211463292,0.133144911,297.3785823,37.47402233,36.85040323,6.25357903,50.21822796,3.240972401,6.453776911,3.012606629,-291.1786201,70.91342539,7.428787272,84.54217488,-0.041890322,0.047025557,3.502005662,2,0,1,0,51622.5935,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3635-20190906-11_55_32,993.6865,1295.46,0.232946984,0.5,1517.367259,14.63121472,176.7330633,1,0.009948276,2.874994211,-,0,1295.46,0.232946984,0.741935098,0.614862359,0.883565671,1799.979032,1517.367259,0.84299163,0.19598326,6,0.5,0: Broadleaf,1567788914,379.0313226,399.5922581,32.01543871,24.34575484,499.9920645,101.0315484,0.199999,37.4283,36.85040323,999.9,0,0,9998.91129,0,0.00191117,1799.979032,0.900000645,0.09999921,0,994.4118387,4.99961,17841.75484,14834.45806,47.663,49.133,48.187,48.403,49.5,1615.484516,179.4958065,0,148.8,993.6865,-96.52037593,-1690.379485,17829.10769,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-20.51847317,-0.682749826,0.079662851,1,999.5289706,-98.04161362,9.6107741,0,7.700148293,-0.564965854,0.05769694,0,1,3,1/3,1.88771,1.89346,1.89135,1.89133,1.88828,1.89102,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,504.47,1192.3,36.5179,35.6706,30.0005,35.4497,35.3268,30.4886,34.3428,68.0653,-999.9,400,24.4692,100.478,99.4387
33,1567789001,4713.5,20190906 11:56:40,11:56:40,,3,B1_R4,3,1567788993,0.005180433,12.40563642,382.9334516,243.2988545,24.63125258,38.76767355,0.166308843,2.275744208,0.159839858,0.100460158,297.3756617,37.77023119,37.04403226,6.320047671,49.92612271,3.193048075,6.395545861,3.126999596,-228.4570949,26.72186496,2.800156177,98.44058791,-0.041880441,0.047014464,3.501353308,3,1,1,0,51638.75365,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3636-20190906-11_56_51,1502.748846,4164.62,0.639163034,0.5,1517.351333,12.40563642,484.9174408,1,0.008481629,0.205368077,-,0,4164.62,0.639163034,0.170377896,0.792233352,0.202901925,1799.96,1517.351333,0.842991696,0.195983392,6,0.5,0: Broadleaf,1567788993,382.9334516,400.2007097,31.53980645,25.51936129,500.0005484,101.0386774,0.199993129,37.26183226,37.04403226,999.9,0,0,9995.847419,0,0.00191117,1799.96,0.899998452,0.100001297,0,1508.907097,4.99961,27508.8,14834.30968,47.625,48.933,48.125,48.25,49.49187097,1615.462258,179.4977419,0,77.5999999,1502.748846,-808.8639305,-14695.32648,27396.71923,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-17.21914146,-1.151565157,0.120764546,0,1549.457353,-902.3109869,89.02727597,0,5.929509756,1.777516725,0.187368767,0,0,3,0/3,1.88767,1.89346,1.89134,1.89133,1.88828,1.89102,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,503.089,1191.56,36.4706,35.669,29.9997,35.4612,35.3264,30.5634,29.2337,65.9036,-999.9,400,25.3839,100.477,99.4412
34,1567789147,4859.9,20190906 11:59:07,11:59:07,,1,B1_R4,2,1567789139,0.007601376,15.26429627,377.958129,266.3425477,26.96426471,38.26411937,0.268076099,2.276820754,0.251694176,0.158697218,297.3762922,36.78150678,36.36967419,6.091172986,50.16893825,3.173570008,6.325766736,2.917602979,-335.2207001,84.81092148,8.845492202,55.81200578,-0.041909734,0.047047348,3.503287105,2,0,1,0,51706.93845,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3637-20190906-11_59_17,1293.000769,1599.52,0.191632009,0.5,1517.354592,15.26429627,145.3868543,1,0.010365587,2.138379014,-,0,1599.52,0.191632009,0.681364171,0.385627436,0.811432148,1799.963871,1517.354592,0.842991693,0.195983387,6,0.5,0: Broadleaf,1567789139,377.958129,399.7223871,31.34729355,22.51178387,500.0114839,101.0390323,0.200011,37.06060968,36.36967419,999.9,0,0,10002.80387,0,0.00191117,1799.963871,0.899999419,0.100000735,0,1294.207419,4.99961,23232.11613,14834.33871,47.31606452,48.32012903,47.812,47.77,49.141,1615.466774,179.4980645,0,145.5999999,1293.000769,-327.1603421,-5915.528209,23210.01538,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.74579756,-0.289234424,0.042975782,1,1307.423529,-350.5079643,34.03605051,0,8.841956098,-0.115084723,0.014890563,0,1,3,1/3,1.88774,1.89346,1.89134,1.89133,1.88828,1.89103,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,504.878,1190.04,36.2773,35.422,29.9991,35.2538,35.1287,30.487,38.3502,66.2879,-999.9,400,22.5962,100.508,99.4896
35,1567789262,4974.4,20190906 12:01:01,12:01:01,,2,B1_R4,2,1567789254,0.006505769,15.83362341,378.2410323,259.3654729,26.25659683,38.29084179,0.25375713,2.276305685,0.239023788,0.150642266,297.3813139,36.86192858,35.42592258,5.782968195,50.53862368,3.149131189,6.231137613,2.633837006,-286.9043917,166.7403209,17.29189547,194.5091385,-0.041895718,0.047031613,3.50236184,0,0,1,0,51736.29719,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3638-20190906-12_01_12,1299.385,1702.85,0.236935138,0.5,1517.377724,15.83362341,179.7600503,1,0.010740633,1.947940218,-,0,1702.85,0.236935138,0.660780095,0.449198601,0.786918707,1799.990968,1517.377724,0.842991854,0.195983709,6,0.5,0: Broadleaf,1567789254,378.2410323,400.1943226,31.10745484,23.54337097,499.999,101.034,0.199971258,36.78462581,35.42592258,999.9,0,0,9999.956452,0,0.00191117,1799.990968,0.899994839,0.100005129,0,1300.719032,4.99961,23169.73548,14834.53226,47.125,48.062,47.61483871,47.437,48.94106452,1615.480645,179.5103226,0,114,1299.385,-122.6376069,-2112.030771,23146.52692,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-21.88919268,-1.077852962,0.115964564,0,1307.229706,-129.4625528,12.74611371,0,7.519852683,0.672136516,0.079217177,0,0,3,0/3,1.8878,1.89346,1.8914,1.89134,1.88828,1.89108,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,509.391,1194.74,36.0942,35.1999,29.9996,35.0673,34.9608,30.5172,31.6781,61.6609,-999.9,400,23.3845,100.535,99.524
36,1567789360,5072.9,20190906 12:02:40,12:02:40,,3,B1_R4,2,1567789352,0.005924904,16.16183718,377.7913226,240.0051026,24.29600853,38.2442752,0.218430046,2.276326275,0.20741791,0.13057931,297.3811334,36.99102584,35.67430645,5.86274007,49.89830415,3.099061768,6.210755699,2.763678302,-261.2882867,128.9064558,13.38039682,178.3796993,-0.041896278,0.047032242,3.502398827,31,6,1,0,51746.91309,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3639-20190906-12_02_50,1163.125769,1573.46,0.26078466,0.5,1517.380308,16.16183718,197.8547536,1,0.010956918,2.190357556,-,0,1573.46,0.26078466,0.686555509,0.533734459,0.817614479,1799.994516,1517.380308,0.842991628,0.195983256,6,0.5,0: Broadleaf,1567789352,377.7913226,399.8710645,30.61369677,23.72163226,500.0116774,101.0312903,0.199926258,36.72470645,35.67430645,999.9,0,0,10000.35839,0,0.00191117,1799.994516,0.900001903,0.099998016,0,1164.84,4.99961,20657.37419,14834.5871,46.905,47.879,47.401,47.252,48.72967742,1615.497419,179.4970968,0,97.79999995,1163.125769,-185.4649573,-3291.203419,20627.01154,15,1567783871,10:31:11,3,4.366,0.258,394,22,0.33,0.22,-22.04146341,-0.936018815,0.094731221,1,1172.301176,-182.4409726,17.98768922,0,6.89853439,-0.149535052,0.031882102,0,1,3,1/3,1.88774,1.89346,1.89135,1.89133,1.88827,1.89104,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,4.366,0.258,2,470.964,1196.89,35.9753,35.0604,29.9997,34.9371,34.8322,30.5182,29.6295,60.1685,-999.9,400,23.7839,100.546,99.5448
