SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1566324844,2440.7,20190820 11:14:03,11:14:03,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,3,13,1,,1566324836,0.002619075,11.77263354,384.2856774,194.4159112,19.67201377,38.88402492,0.107970974,2.275730378,0.105203732,0.065995051,289.487707,34.87501622,32.47887419,4.906046825,47.47816038,2.47893992,5.221221505,2.427106906,-115.5011994,135.9859124,13.68960104,323.662021,-0.041880065,0.047014042,3.501328468,0,0,1,0,52256.08693,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2473-20190820-11_14_05,2077.101923,2159.48,0.038147182,0.5,1513.135209,11.77263354,28.86092222,1,0.008212684,1.215153648,-,0,2159.48,0.038147182,0.548564046,0.063265553,0.668356171,2473,300,300,300,10287.3,2146.96,-0.00701857,21.2317,1799.940968,1513.135209,0.840658242,0.191316483,6,0.5,0: Broadleaf,1566324836,384.2856774,399.6206774,24.49903548,21.43312903,499.9976452,100.9852258,0.199978871,33.58725161,32.47887419,999.9,10001.04839,0,608.556,1799.940968,0.977997871,0.022002213,0,2093.077742,4.99935,38688.39677,15771.99032,49.875,50.792,50.411,50.22358065,50.933,1755.449355,39.49322581,0,46,2077.101923,-1329.59624,-24207.66156,38396.11923,15,1566324587,11:09:46,28,3.983,0.35,400,20,0.12,0.01,-14.75086154,-7.27840724,0.934892184,0,2239.347273,-1637.9649,209.9035,0,2.844227115,3.425310356,0.570245421,0,0,3,0/3,100,100,3.983,0.35,2,485.265,503.17,32.1223,31.7686,30,31.6618,31.5962,19.3623,26.6285,60.9082,-999.9,400,21.5579,100.345,113.048
28,1566325255,2852.2,20190820 11:20:55,11:20:55,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,1,13,1,,1566325247,0.007826473,20.72775255,371.9206129,266.1329847,26.9317694,37.63712413,0.378921826,2.275596714,0.347038978,0.219539918,289.4977289,33.05992327,32.79240323,4.993474999,53.95820333,2.799143383,5.187614135,2.194331616,-345.1474709,83.35962841,8.400381411,36.1102679,-0.041876429,0.04700996,3.501088394,0,0,1,0,52271.63956,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2474-20190820-11_20_56,1135.49,1539.31,0.26233832,0.5,1513.191204,20.72775255,198.4840194,1,0.014130415,2.107613151,-,0,1539.31,0.26233832,0.678209625,0.592172217,0.826312974,2474,300,300,300,10277.5,1435,-0.00701305,-2.96777,1800.008065,1513.191204,0.840658013,0.191316027,6,0.5,0: Broadleaf,1566325247,371.9206129,400.3028387,27.66043226,18.52331613,499.7193548,100.9962903,0.200370548,33.47188065,32.79240323,999.9,9999.084516,0,396.1034484,1800.008065,0.97800471,0.021995297,0,1138.865484,4.99935,21202.2871,15772.6129,49.312,49.7256129,49.84045161,48.875,50.24790323,1755.527097,39.48096774,0,411,1135.49,-271.4311113,-5510.953849,21140.84615,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-28.30424808,-2.967269243,0.480467335,0,1173.341591,-349.1159384,44.60413571,0,9.007642308,2.643216323,0.411423882,0,0,3,0/3,100,100,4.217,0.248,2,481.642,494.172,31.7609,31.1785,30.0002,31.1178,31.0622,19.2989,44.6344,72.9481,-999.9,400,17.4551,100.459,113.136
29,1566325369,2965.7,20190820 11:22:48,11:22:48,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,2,13,1,,1566325361,0.008133329,17.65795334,375.1822903,267.8355319,27.10405274,37.96718275,0.322421179,2.27642009,0.299030914,0.188854244,289.4933817,33.16168961,32.71460968,4.971656624,44.18861916,2.318354361,5.246496508,2.653302262,-358.67979,117.6925997,11.86313521,60.36932651,-0.041898831,0.047035108,3.502567348,0,0,1,0,52264.06643,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2475-20190820-11_22_50,1297.426538,1567.35,0.172216456,0.5,1513.165752,17.65795334,130.2960212,1,0.012101927,2.052017737,-,0,1567.35,0.172216456,0.672347907,0.380189954,0.819171209,2475,300,300,300,10279.3,1507.66,-0.00701385,7.55786,1799.977419,1513.165752,0.840658186,0.191316372,6,0.5,0: Broadleaf,1566325361,375.1822903,400.0341613,22.90940323,13.37279355,499.9889355,100.9966452,0.199983065,33.67359355,32.71460968,999.9,10004.39839,0,1718.85871,1799.977419,0.977998581,0.022001426,0,1301.594194,4.99935,24411.67097,15772.3,49.419,50.21951613,50,49.27393548,50.411,1755.486774,39.49064516,0,112.8,1297.426538,-453.9558977,-8313.124792,24335.20385,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-24.5955,-2.849461947,0.362314396,0,1349.738636,-521.3804445,66.52217254,0,9.509750962,0.296177339,0.038075037,0,0,3,0/3,100,100,4.217,0.248,2,490.778,484.401,31.8807,31.2882,30.0011,31.1881,31.136,19.2481,55.0885,65.3511,-999.9,400,13.009,100.444,113.121
30,1566325456,3052.7,20190820 11:24:15,11:24:15,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,3,13,1,,1566325448,0.006012026,18.77827202,374.7976774,239.0481403,24.19184587,37.92979788,0.256028928,2.276371089,0.241039366,0.151923173,289.5005408,33.9530423,32.85231935,5.010336135,48.91999329,2.580848393,5.275651566,2.429487742,-265.1303358,112.9576814,11.39932632,148.7272127,-0.041897497,0.047033611,3.502479327,0,0,1,0,52245.66633,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2476-20190820-11_24_17,870.9651538,1206.97,0.278387074,0.5,1513.203175,18.77827202,210.6281017,1,0.01284199,2.963296519,-,0,1206.97,0.278387074,0.747684788,0.961139753,0.910959707,2476,300,300,300,10334.2,1123.28,-0.00705159,-4.97913,1800.021935,1513.203175,0.840658186,0.191316372,6,0.5,0: Broadleaf,1566325448,374.7976774,400.0359677,25.50227097,18.47170968,499.9918387,101.0007097,0.200018516,33.77274194,32.85231935,999.9,10003.67742,0,1751.992258,1800.021935,0.977997355,0.022002565,0,871.4840968,4.99935,16384.02903,15772.68387,49.57012903,50.669,50.183,49.687,50.625,1755.530323,39.4916129,0,86.20000005,870.9651538,-83.65025628,-1542.499143,16374.45769,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-25.24390577,0.208105625,0.080146247,1,881.2930455,-94.79679518,12.06695904,0,6.846340385,1.780176104,0.23205558,0,1,3,3-Jan,100,100,4.217,0.248,2,476.95,490.657,32.038,31.5023,30.001,31.3563,31.2931,19.3229,37.4293,59.9116,-999.9,400,18.6718,100.394,113.068
31,1566325553,3149.7,20190820 11:25:52,11:25:52,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,1,13,1,,1566325545,0.006415381,17.45284964,376.2482258,263.1507532,26.63224319,38.07830351,0.292720971,2.276520506,0.273303158,0.172451631,289.4948187,33.59086289,32.4745871,4.904860653,50.25862497,2.617507172,5.208075577,2.287353481,-282.9182961,131.0300251,13.18292568,150.7894733,-0.041901563,0.047038176,3.502747732,0,0,1,0,52289.92215,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2477-20190820-11_25_54,849.1492692,1052.48,0.193192014,0.5,1513.170658,17.45284964,146.1662434,1,0.011966342,3.545055488,-,0,1052.48,0.193192014,0.779980684,1.042187241,0.950308186,2477,300,300,300,10301.1,1052.48,-0.00712126,157.031,1799.982903,1513.170658,0.840658351,0.191316701,6,0.5,0: Broadleaf,1566325545,376.2482258,400.0873226,25.86334839,18.36426774,500.0179032,101.0052903,0.19998029,33.5422,32.4745871,999.9,10004.19452,0,1322.406452,1799.982903,0.977991774,0.022008097,0,850.2259355,4.99935,15849.44194,15772.33548,49.687,50.687,50.25,49.85467742,50.675,1755.482258,39.50064516,0,96.20000005,849.1492692,-140.1184614,-2552.994868,15830.07308,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-23.78079231,-0.439466685,0.099973796,1,869.0974318,-184.4932372,23.6073618,0,7.264918077,2.387490056,0.304547187,0,1,3,3-Jan,100,100,4.217,0.248,2,487.727,497.751,32.0185,31.6944,30.0006,31.5119,31.435,19.2989,37.5735,54.9621,-999.9,400,18.2717,100.342,113.028
32,1566325691,3288.3,20190820 11:28:11,11:28:11,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,2,13,1,,1566325683,0.008610535,17.71583438,374.7680968,280.423243,28.3789921,37.92674511,0.375460635,2.275173657,0.344126505,0.217675979,289.497654,32.89107616,32.31533871,4.860975608,46.42021757,2.41988192,5.212991336,2.441093688,-379.7246052,152.5535741,15.34679509,77.673418,-0.041864922,0.046997042,3.500328583,0,0,1,0,52243.09237,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2478-20190820-11_28_12,919.7608462,1182.44,0.222150091,0.5,1513.188242,17.71583438,168.077453,1,0.012139998,3.045516052,-,0,1182.44,0.222150091,0.752812747,0.808094364,0.917207478,2478,300,300,300,10341.6,1121.2,-0.00705692,2.5957,1800.004194,1513.188242,0.840658176,0.191316352,6,0.5,0: Broadleaf,1566325683,374.7680968,399.8992903,23.91174194,13.82623226,500.0030323,101.0006129,0.199957355,33.55905806,32.31533871,999.9,9995.909032,0,1050.73671,1800.004194,0.978000355,0.021999965,0,921.2167419,4.99935,17359.71613,15772.53871,49.95325806,51.2113871,50.56606452,50.37093548,50.93906452,1755.514194,39.49064516,0,137.6000001,919.7608462,-241.8242051,-4241.897435,17333.90385,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-24.87808654,-2.548070572,0.428264249,0,950.47825,-306.4537493,39.24610493,0,10.30071058,-2.135907633,0.278736583,0,0,3,0/3,100,100,4.217,0.248,2,486.703,487.124,32.1513,31.9265,30.0004,31.7295,31.65,19.1558,52.7042,53.8059,-999.9,400,13.1823,100.307,113.01
33,1566325756,3352.8,20190820 11:29:15,11:29:15,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,3,13,1,,1566325748,0.006917784,18.2260773,375.0849677,263.2086156,26.63626156,37.95795699,0.311138303,2.276793916,0.28930033,0.182646872,289.4945543,33.42278519,32.41247742,4.887703868,49.1052624,2.556845938,5.206867479,2.330857929,-305.0742547,138.160704,13.89416513,136.4751688,-0.041909004,0.047046528,3.50323889,0,0,1,0,52299.38541,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2479-20190820-11_29_17,1391.535385,1715.95,0.189058315,0.5,1513.171248,18.2260773,143.0388031,1,0.012477335,1.78771526,-,0,1715.95,0.189058315,0.641283307,0.37785459,0.781322908,2479,300,300,300,10282.8,1646.52,-0.00701625,3.62781,1799.983871,1513.171248,0.840658226,0.191316452,6,0.5,0: Broadleaf,1566325748,375.0849677,400.0685806,25.26570323,17.17455161,500.0277742,100.9982903,0.199998742,33.53805484,32.41247742,999.9,10006.66452,0,1535.993903,1799.983871,0.977997032,0.022002842,0,1394.533548,4.99935,25998.22903,15772.36452,50,51.33841935,50.663,50.437,51.02,1755.492258,39.49322581,0,63.79999995,1391.535385,-394.0806832,-7312.355546,25943.2,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-23.93373462,-10.92915444,1.497065033,0,1442.471364,-468.4960255,59.71935656,0,7.788330769,3.127347279,0.406378152,0,0,3,0/3,100,100,4.217,0.248,2,489.489,490.386,32.1597,31.9946,30.0004,31.8275,31.7523,19.2962,39.2972,50.037,-999.9,400,17.3253,100.293,112.993
34,1566325849,3445.8,20190820 11:30:48,11:30:48,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,1,13,1,,1566325841,0.008007731,19.39927761,373.2035806,276.937438,28.02467721,37.76632715,0.395765113,2.275093782,0.361116557,0.228557562,289.4962573,33.00759916,32.06002903,4.791331435,50.67063343,2.629620312,5.189633787,2.161711123,-353.1409502,174.0231053,17.47846744,127.8568799,-0.041862749,0.046994603,3.500185133,23,5,1,0,52254.04767,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2480-20190820-11_30_50,846.3678462,1201.1,0.2953394,0.5,1513.178488,19.39927761,223.4506136,1,0.013252597,2.98266589,-,0,1201.1,0.2953394,0.748911903,1.032038153,0.912454791,2480,300,300,300,10246.5,1201.1,-0.00691705,-87.5957,1799.992258,1513.178488,0.840658331,0.191316662,6,0.5,0: Broadleaf,1566325841,373.2035806,400.0688387,25.98568065,16.62613871,500.0017097,100.9949677,0.200007613,33.47883226,32.06002903,999.9,9995.949032,0,1565.19871,1799.992258,0.977994903,0.022005026,0,846.5850968,4.99935,15909.82903,15772.42581,49.937,51.187,50.629,50.312,50.937,1755.492581,39.49967742,0,92.20000005,846.3678462,-38.24458119,-676.3521365,15905.75769,15,1566325290,11:21:29,29,4.217,0.248,399,17,0.05,0.01,-26.56006154,-3.267593955,0.456801093,0,851.3507273,-49.80097452,6.395012529,0,9.601871154,-2.473486553,0.342914846,0,0,3,0/3,100,100,4.217,0.248,2,440.336,489.565,32.0927,32.0269,30.0002,31.8835,31.8025,19.2222,41.6128,47.9144,-999.9,400,16.6097,100.282,112.976
35,1566325912,3508.8,20190820 11:31:51,11:31:51,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,2,13,1,,1566325904,0.008187406,20.68489523,371.6585161,273.3754691,27.66367936,37.60923413,0.412237365,2.275724005,0.374799882,0.237329564,289.4955061,32.92835589,31.93603226,4.757821733,50.69730714,2.627957629,5.183623701,2.129864104,-361.0645871,186.7454635,18.73778555,133.914168,-0.041879892,0.047013847,3.50131702,0,0,1,0,52278.05906,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2481-20190820-11_31_53,908.0114615,1228.63,0.260956137,0.5,1513.174191,20.68489523,197.4360456,1,0.014102251,2.893426011,-,0,1228.63,0.260956137,0.743156799,0.863618959,0.905442922,2481,300,300,300,10326.3,1158.36,-0.00704611,-0.346191,1799.987097,1513.174191,0.840658354,0.191316709,6,0.5,0: Broadleaf,1566325904,371.6585161,400.1306129,25.96976129,16.40045484,500.0224839,100.9929677,0.200015871,33.45813871,31.93603226,999.9,10000.24032,0,1603.832258,1799.987097,0.97799229,0.022007671,0,908.3695484,4.99935,16987.49032,15772.36774,49.937,51.062,50.59858065,50.21951613,50.883,1755.486129,39.50096774,0,62,908.0114615,-91.74400007,-1580.676924,16981.04615,15,1566325952,11:32:32,30,4.027,0.216,400,16,0.06,0.01,-27.89025577,-3.905109707,0.54313688,0,918.9101591,-108.9963718,13.92399148,0,9.190563077,4.114923862,0.520692967,0,0,3,0/3,100,100,4.027,0.216,2,488.952,489.453,32.0388,32.0269,30.0002,31.8954,31.8179,19.2433,42.6619,43.6918,-999.9,400,15.9885,100.28,112.962
36,1566325996,3592.8,20190820 11:33:15,11:33:15,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,3,13,1,,1566325988,0.008083669,18.69500304,373.9575484,278.5264544,28.18371451,37.84025761,0.386358651,2.276311822,0.35327996,0.22353548,289.489679,33.07789335,32.30000323,4.856767612,50.35236329,2.627013903,5.217260386,2.229753709,-356.4898001,156.3071507,15.71648904,105.0235186,-0.041895885,0.047031801,3.502372863,0,0,1,0,52277.40376,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2482-20190820-11_33_17,1166.714231,1418.95,0.177762267,0.5,1513.148923,18.69500304,134.4903917,1,0.01278742,2.371211107,-,0,1418.95,0.177762267,0.703370697,0.449161759,0.85696857,2482,300,300,300,10303.8,1365.99,-0.00703059,6.30066,1799.957742,1513.148923,0.840658026,0.191316053,6,0.5,0: Broadleaf,1566325988,373.9575484,400.0179677,25.96154839,16.51339032,500.0215484,100.9886774,0.199967581,33.5736871,32.30000323,999.9,10004.48419,0,192.4297032,1799.957742,0.978003484,0.021996852,0,1169.961613,4.99935,21862.30645,15772.15161,50.038,51.187,50.657,50.312,51,1755.477419,39.48064516,0,83.4000001,1166.714231,-351.5285472,-6204.49573,21805.84231,15,1566325952,11:32:32,30,4.027,0.216,400,16,0.06,0.01,-25.88951154,-1.907435499,0.243322921,0,1208.987727,-421.420621,53.85959537,0,9.3941075,0.631061743,0.083160113,0,0,3,0/3,100,100,4.027,0.216,2,484.051,490.391,32.0681,32.07,30.0002,31.9489,31.8767,19.2532,40.7557,41.6347,-999.9,400,16.4495,100.278,112.962
37,1566326310,3906.8,20190820 11:38:29,11:38:29,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,5,1,13,1,,1566326302,0.007755308,16.75341852,376.1128065,283.6751564,28.70086184,38.05325016,0.359216548,2.276504156,0.330439158,0.208917555,289.4930526,33.80585656,33.22734516,5.117002872,52.50305477,2.83577841,5.401168412,2.281224463,-342.0090714,118.6657282,12.02143426,78.17114364,-0.041901118,0.047037676,3.502718361,0,0,1,0,52177.76455,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2483-20190820-11_38_31,1352.211538,1577.47,0.142797303,0.5,1513.167281,16.75341852,108.0381033,1,0.011504139,2.032438018,-,0,1577.47,0.142797303,0.670232336,0.312819872,0.816593653,2483,300,300,300,10266.4,1541.96,-0.00700435,21.2388,1799.979677,1513.167281,0.840657981,0.191315961,6,0.5,0: Broadleaf,1566326302,376.1128065,399.7164194,28.02842258,18.98317742,500.0155484,100.9750645,0.200033774,34.19422258,33.22734516,999.9,10007.0829,0,1315.504839,1799.979677,0.978006355,0.021993723,0,1354.257419,4.99935,25204.83548,15772.36452,50.125,50.96748387,50.675,50.24380645,51.12093548,1755.501935,39.4783871,0,313,1352.211538,-511.1589747,-9140.553853,25167.71538,15,1566325952,11:32:32,30,4.027,0.216,400,16,0.06,0.01,-23.13388462,-4.961170665,0.635177167,0,1408.224091,-609.8373686,77.80068136,0,9.021647885,0.278276086,0.039911269,0,0,3,0/3,100,100,4.027,0.216,2,491.74,489.29,32.2632,31.8941,30.0006,31.7986,31.7389,19.2702,41.0447,61.6088,-999.9,400,18.3243,100.325,113.012
38,1566326428,4024.8,20190820 11:40:27,11:40:27,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,5,2,13,1,,1566326420,0.007765011,17.06769735,376.2124839,280.8567545,28.41349317,38.06036589,0.353385432,2.274232531,0.325470399,0.205742985,289.4883227,33.99480238,33.40211613,5.167383275,52.19294318,2.849386435,5.459332739,2.317996841,-342.4370032,120.7127398,12.26301881,80.02707803,-0.04183933,0.046968313,3.498638525,0,0,1,0,52071.18081,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2484-20190820-11_40_29,1225.552692,1440.88,0.149441527,0.5,1513.141868,17.06769735,113.0631158,1,0.011712031,2.319901727,-,0,1440.88,0.149441527,0.698786265,0.369027091,0.851383017,2484,300,300,300,10285.7,1397.29,-0.0070184,9.54028,1799.949355,1513.141868,0.840658024,0.191316048,6,0.5,0: Broadleaf,1566326420,376.2124839,400.1975484,28.16511935,19.1102,500.0359677,100.9672258,0.19998029,34.38665484,33.40211613,999.9,9993.101935,0,738.5665484,1799.949355,0.978004226,0.021996077,0,1231.838065,4.99935,23190.10968,15772.09032,50.387,51.35264516,50.937,50.657,51.415,1755.469032,39.48032258,0,117.6000001,1225.552692,-500.1165812,-9145.637606,23076.08077,15,1566325952,11:32:32,30,4.027,0.216,400,16,0.06,0.01,-23.55927692,-4.662566038,0.609791097,0,1288.035909,-623.006894,79.60656181,0,9.062282308,-0.081415897,0.035812502,1,1,3,3-Jan,100,100,4.027,0.216,2,478.772,490.479,32.5269,32.0157,30.0005,31.8764,31.8053,19.3008,40.8548,61.5795,-999.9,400,18.5885,100.307,112.985
39,1566326489,4085.8,20190820 11:41:28,11:41:28,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,5,3,13,1,,1566326481,0.008387547,18.55699067,374.4066129,270.1841748,27.33457044,37.87876896,0.350152445,2.274469223,0.32272723,0.203989265,289.495497,33.77838423,33.24151613,5.12107189,47.51231683,2.591930653,5.455281548,2.529141236,-369.8908399,138.7818658,14.08519579,72.47171866,-0.041845765,0.046975537,3.499063545,0,0,1,0,52081.18588,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2485-20190820-11_41_30,1019.541538,1354.28,0.247170793,0.5,1513.179542,18.55699067,187.0068937,1,0.012695954,2.532194229,-,0,1354.28,0.247170793,0.716889861,0.673653575,0.873439967,2485,300,300,300,10303.8,1284.65,-0.00703109,5.29382,1799.994194,1513.179542,0.840658013,0.191316026,6,0.5,0: Broadleaf,1566326481,374.4066129,400.4444839,25.61952258,15.81192903,499.9796774,100.970129,0.200009677,34.37330968,33.24151613,999.9,9994.351613,0,1468.05871,1799.994194,0.978004161,0.021996084,0,1020.052258,4.99935,19044.13548,15772.47742,50.54,51.512,51.062,50.87296774,51.556,1755.513548,39.48064516,0,60,1019.541538,-124.603077,-2138.717951,19035.53462,15,1566325952,11:32:32,30,4.027,0.216,400,16,0.06,0.01,-24.67614615,-14.41556937,2.045644603,0,1038.983409,-209.7415537,27.87555959,0,8.895834231,9.440240792,1.216448521,0,0,3,0/3,100,100,4.027,0.216,2,488.88,483.093,32.632,32.0842,30.0003,31.92,31.8437,19.268,51.0256,56.4225,-999.9,400,14.4521,100.292,112.972
40,1566326592,4189.3,20190820 11:43:12,11:43:12,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,4,1,13,1,,1566326584,0.010633358,21.48853563,369.4511935,273.9809648,27.71796771,37.37645154,0.457056847,2.276012951,0.411522096,0.260913357,289.4962359,33.23060093,33.10941935,5.083250894,46.59486971,2.56802556,5.511391224,2.515225334,-468.9310861,177.6712361,18.02452872,16.26091461,-0.041887753,0.047022672,3.501836015,0,0,1,0,52100.05182,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2486-20190820-11_43_14,960.6111923,1373.23,0.300473197,0.5,1513.183346,21.48853563,227.3355184,1,0.014633259,2.483451425,-,0,1373.23,0.300473197,0.712928393,0.799881376,0.868613418,2486,300,300,300,10286.3,1272.15,-0.00701945,-4.45898,1799.99871,1513.183346,0.840658017,0.191316034,6,0.5,0: Broadleaf,1566326584,369.4511935,399.9514516,25.3839,12.94784839,500.0031613,100.9675161,0.199978226,34.55738065,33.10941935,999.9,10004.63871,0,1901.535161,1799.99871,0.978004484,0.021995852,0,960.9500645,4.99935,18122.82258,15772.52581,50.683,51.74593548,51.25,51,51.7256129,1755.517742,39.48096774,0,102.5,960.6111923,-82.25432484,-1420.150428,18117.46923,15,1566326633,11:43:52,31,4.079,0.111,400,12,0.03,0.02,-30.32437308,-2.503274994,0.344556888,0,970.0821591,-94.99454526,12.10755381,0,12.63790192,-0.989065654,0.153976534,0,0,3,0/3,100,100,4.079,0.111,2,475.013,477.805,32.7977,32.2116,30.0013,32.0483,31.9766,19.1988,56.0411,49.0378,-999.9,400,12.1434,100.272,112.958
41,1566326683,4279.8,20190820 11:44:42,11:44:42,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,4,2,13,1,,1566326675,0.007331407,18.78896528,374.201871,257.0313551,26.00838985,37.86459492,0.306534557,2.276477384,0.285311696,0.180104005,289.5014691,34.66409235,33.68584516,5.250091548,48.96861684,2.752782632,5.621524172,2.497308916,-323.3150564,150.7295786,15.35802672,132.2740181,-0.04190039,0.047036858,3.502670269,0,0,1,0,52055.19326,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2487-20190820-11_44_44,909.6853077,1287.73,0.293574501,0.5,1513.212435,18.78896528,222.1202929,1,0.012848978,2.714738338,-,0,1287.73,0.293574501,0.730802035,0.878458679,0.890390199,2487,300,300,300,10302.9,1186.66,-0.00703038,-7.88916,1800.033548,1513.212435,0.840657907,0.191315814,6,0.5,0: Broadleaf,1566326675,374.201871,400.0390323,27.20473871,18.64695484,500.0330645,100.9876129,0.20000229,34.91399032,33.68584516,999.9,10005.66548,0,1284.81871,1800.033548,0.978008323,0.021991968,0,910.0915806,4.99935,17079.60968,15772.83871,50.8,52.00387097,51.35874194,51.14680645,51.77587097,1755.559032,39.47516129,0,90,909.6853077,-32.04499148,-704.4170946,17069.96923,15,1566326633,11:43:52,31,4.079,0.111,400,12,0.03,0.02,-25.26888077,-5.919076582,0.832759828,0,914.3525,-42.92640317,5.519594338,0,8.422697308,1.414862187,0.186602558,0,0,3,0/3,100,100,4.079,0.111,2,486.718,480.246,33.0133,32.4722,30.0007,32.2736,32.1912,19.3211,36.9379,48.042,-999.9,400,18.7779,100.197,112.876
42,1566326766,4363.3,20190820 11:46:06,11:46:06,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,4,3,13,1,,1566326758,0.00272931,9.421093685,387.4220968,220.2078277,22.28126848,39.20049456,0.100129217,2.27666314,0.09774551,0.061300384,289.4949929,36.53136349,34.74875484,5.570258412,49.89765004,2.862702424,5.737148787,2.707555988,-120.3625707,65.43874279,6.713742845,241.2849079,-0.041905445,0.047042533,3.50300396,0,0,1,0,51998.98501,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2488-20190820-11_46_07,1386.412308,1589.18,0.127592653,0.5,1513.174404,9.421093685,96.53496831,1,0.006658427,2.010093256,-,0,1589.18,0.127592653,0.667784379,0.277080749,0.813611125,2488,300,300,300,10365.8,1554.41,-0.00707213,4.59363,1799.987742,1513.174404,0.840658171,0.191316343,6,0.5,0: Broadleaf,1566326758,387.4220968,399.9957097,28.29235161,25.1099871,500.0228065,100.9829355,0.199973,35.28190645,34.74875484,999.9,10007.33613,0,1665.271903,1799.987742,0.97800129,0.021998861,0,1389.706452,4.99935,26002.28387,15772.42581,50.143,51.52993548,50.772,50.49780645,51.2316129,1755.497742,39.49,0,82.79999995,1386.412308,-304.2707694,-5607.360688,25941.82692,15,1566326796,11:46:35,32,3.981,0.518,401,25,0.18,0.16,-12.53957115,0.70626398,0.097021196,0,1417.136591,-306.7464683,38.98637885,0,2.642789423,1.439081687,0.183893358,0,0,3,0/3,100,100,3.981,0.518,2,488.081,491.593,33.2436,32.7095,30.0017,32.4953,32.4195,19.4669,16.0603,50.0361,-999.9,400,25.1483,100.159,112.85
