SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1567795434,3132.5,20190906 13:43:54,13:43:54,,3,B1_R3,1,1567795426,0.00609087,14.24573155,380.0981935,253.0762739,25.613137,38.46866778,0.212760351,2.27603063,0.202296475,0.127332537,330.4275546,38.21379504,36.68572903,6.197528403,50.12111847,3.293194922,6.57047373,2.904333481,-268.6073696,131.5757736,13.79518684,207.1911455,-0.041888234,0.047023212,3.50186777,46,9,1,0,51564.84685,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3666-20190906-13_44_04,1073.925,3.6748,-291.240394,0.5,1685.983424,14.24573155,-245513.2383,1,0.008724704,1365.033526,-,0,3.6748,-291.240394,0.999267954,1.336164694,1.190021691,1999.998065,1685.983424,0.842992528,0.195985055,6,0.5,0: Broadleaf,1567795426,380.0981935,399.9710323,32.53914194,25.46799677,500.004871,101.0071935,0.199990355,37.75801935,36.68572903,999.9,0,0,10000.82355,0,0.00191117,1999.998065,0.899998774,0.100001084,0,1076.396129,4.99961,21235.46452,16487.49355,49.155,50.25,49.562,49.312,50.812,1795.496452,199.5016129,0,83.29999995,1073.925,-277.6721369,-5386.502568,21187.45385,15,1567794467,13:27:46,6,3.805,0.433,400,31,0.32,0.27,-19.85582683,-0.468292683,0.054247347,1,1088.721765,-292.3148851,28.65464981,0,7.106146585,-0.667436864,0.070129208,0,1,3,1/3,1.88769,1.89346,1.89135,1.89133,1.88828,1.89106,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.805,0.433,2,465.689,1179.51,36.6372,35.9829,30.0005,35.7208,35.5781,30.4972,35.1479,78.2044,-999.9,400,25.5443,100.37,99.3408
28,1567795805,3503,20190906 13:50:04,13:50:04,,1,B2_R3,5,1567795797,0.00683252,15.85429907,377.6004516,254.6883571,25.78207182,38.22444839,0.246534234,2.276333639,0.232603136,0.146562973,330.4279837,37.65172436,36.48555806,6.129983471,51.02900523,3.294865074,6.456847549,2.835118397,-301.3141252,116.7677174,12.21016481,158.0917407,-0.041896478,0.047032467,3.502412054,0,0,1,0,51628.38203,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3667-20190906-13_50_15,830.0520385,1178.25,0.295521291,0.5,1685.985113,15.85429907,249.122249,1,0.009678777,3.260471038,-,0,1178.25,0.295521291,0.765284169,0.932036177,0.911371927,2000,1685.985113,0.842992557,0.195985113,6,0.5,0: Broadleaf,1567795797,377.6004516,399.7225161,32.54834516,24.61584516,499.9785161,101.0299355,0.199944484,37.43704194,36.48555806,999.9,0,0,10000.54032,0,0.00191117,2000,0.899997806,0.100002194,0,830.2123226,4.99961,16537.80323,16487.49677,48.48167742,49,48.86280645,48.19125806,50.151,1795.497419,199.503871,0,369.6000001,830.0520385,-49.51682051,-1007.442735,16534.35769,15,1567794467,13:27:46,6,3.805,0.433,400,31,0.32,0.27,-22.06630488,-1.165135192,0.119036244,0,832.5632941,-50.14442678,4.926478503,0,7.981472439,-1.02274892,0.1013908,0,0,3,0/3,1.88766,1.89344,1.89133,1.89127,1.88822,1.89102,1.88411,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.805,0.433,2,508.31,1187.19,36.4722,36.3183,29.9999,36.1055,35.9691,30.5016,41.7037,84.1404,-999.9,400,24.41,100.316,99.2802
29,1567795919,3617,20190906 13:51:58,13:51:58,,2,B2_R3,5,1567795911,0.005958738,14.44916471,379.6984516,245.4607249,24.84751991,38.43614836,0.20262641,2.276706376,0.193114333,0.121513863,330.4231846,37.9237418,36.71883548,6.208761772,50.07112363,3.23090179,6.452624898,2.977859982,-262.7803592,86.67827533,9.071985661,163.3930863,-0.041906622,0.047043854,3.50308163,33,7,1,0,51642.33152,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3668-20190906-13_52_09,1026.893038,270.801,-2.792057778,0.5,1685.961369,14.44916471,-2353.650777,1,0.008845481,17.53722844,-,0,270.801,-2.792057778,0.946054503,1.416272573,1.126650139,1999.971935,1685.961369,0.842992514,0.195985027,6,0.5,0: Broadleaf,1567795911,379.6984516,399.7513871,31.91704839,24.99516129,500.0271935,101.0280968,0.199991452,37.42501935,36.71883548,999.9,0,0,10003.14355,0,0.00191117,1999.971935,0.899999258,0.100000703,0,1029.801677,4.99961,20407.44839,16487.28065,48.37093548,48.937,48.687,48.25,49.98374194,1795.473871,199.4980645,0,113.4000001,1026.893038,-266.7390427,-5198.584615,20351.36923,15,1567794467,13:27:46,6,3.805,0.433,400,31,0.32,0.27,-20.0099,-0.648855052,0.094117876,1,1044.438647,-290.1197802,28.5828683,0,6.944642683,-0.404063206,0.042518825,0,1,3,1/3,1.88766,1.89343,1.89133,1.89131,1.88819,1.89102,1.8841,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.805,0.433,2,468.692,1188.25,36.4103,36.2643,30,36.0855,35.953,30.5302,37.9723,80.2786,-999.9,400,25.1468,100.325,99.293
30,1567796011,3709.5,20190906 13:53:31,13:53:31,,3,B2_R3,5,1567796003,0.004700579,12.35453974,382.8264194,239.0875174,24.20080417,38.75027567,0.158887788,2.275354444,0.152971225,0.096120239,330.4232914,37.96764132,36.48338065,6.12925226,49.98417217,3.161611697,6.325225686,2.967640563,-207.295551,70.61574233,7.373729722,201.1172125,-0.041869839,0.047002562,3.50065327,44,9,1,0,51659.62142,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3669-20190906-13_53_41,916.2445769,1.626,-562.4960498,0.5,1685.960208,12.35453974,-474172.9784,1,0.007603094,3086.269373,-,0,1.626,-562.4960498,0.999676089,1.138951557,1.190507737,1999.970323,1685.960208,0.842992613,0.195985225,6,0.5,0: Broadleaf,1567796003,382.8264194,399.8119032,31.23457742,25.76986452,499.9814839,101.0215161,0.20001329,37.05904194,36.48338065,999.9,0,0,9995.014516,0,0.00191117,1999.970323,0.899996387,0.100003587,0,916.4379032,4.99961,18024.93871,16487.26129,48.131,48.73780645,48.49593548,47.925,49.79,1795.465806,199.5045161,0,91.5999999,916.2445769,-32.05295726,-637.5076922,18021.41154,15,1567794467,13:27:46,6,3.805,0.433,400,31,0.32,0.27,-16.93787805,-1.175632056,0.119002651,0,917.6758235,-29.05580735,2.869178182,0,5.491332927,-0.422921185,0.052092752,0,0,3,0/3,1.88765,1.89333,1.89133,1.89121,1.88814,1.891,1.88402,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.805,0.433,2,454.904,1192.53,36.2019,36.1545,29.9993,36.0035,35.8708,30.5555,34.0419,77.5887,-999.9,400,25.9314,100.336,99.3162
31,1567796166,3864.5,20190906 13:56:06,13:56:06,,1,B2_R3,4,1567796158,0.00429691,12.29613252,382.9700323,222.8986368,22.56090761,38.76269339,0.139882517,2.27576356,0.135275431,0.084948432,330.4295203,37.97004183,36.74966129,6.219237186,50.20092719,3.153047742,6.28085559,3.066189444,-189.4937329,22.13542898,2.312511766,165.3837281,-0.041880968,0.047015055,3.501388066,30,6,1,0,51694.17855,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3670-20190906-13_56_16,1220.071923,2922.39,0.582508863,0.5,1685.992995,12.29613252,491.0529314,1,0.007568303,0.717737879,-,0,2922.39,0.582508863,0.417839001,0.803841525,0.497601742,2000.009355,1685.992995,0.842992554,0.195985109,6,0.5,0: Broadleaf,1567796158,382.9700323,399.7004194,31.15167419,26.1559129,499.9903548,101.016,0.199996355,36.93007742,36.74966129,999.9,0,0,9998.217097,0,0.00191117,2000.009355,0.899997323,0.100002606,0,1222.614839,4.99961,24155.10323,16487.5871,47.81809677,48.37093548,48.147,47.637,49.437,1795.504839,199.5045161,0,154.3999999,1220.071923,-275.6523079,-5447.24103,24104.86154,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-16.69437317,-0.831372125,0.084665664,1,1234.613529,-287.0264582,28.2473855,0,5.02144,-0.665130314,0.066773913,0,1,3,1/3,1.88766,1.89345,1.89133,1.89133,1.88827,1.89102,1.88408,1.8909,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,472.096,1195.03,35.9176,35.8411,29.9996,35.7473,35.6403,30.5784,32.0881,76.2667,-999.9,400,26.2828,100.382,99.3656
32,1567796283,3981.1,20190906 13:58:02,13:58:02,,2,B2_R3,4,1567796275,0.00435053,11.6860281,384.7732581,244.851421,24.78453737,38.94781233,0.15408503,2.276596952,0.148516922,0.093306585,330.4214074,37.89495116,36.3823871,6.095420197,52.18493976,3.267418874,6.261229561,2.828001323,-191.8583914,60.18889099,6.272787899,205.0246949,-0.041903644,0.047040511,3.502885058,20,4,1,0,51730.72766,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3671-20190906-13_58_13,1901.648077,1.5996,-1187.827255,0.5,1685.951411,11.6860281,-1001309.518,1,0.007206615,3137.222056,-,0,1.5996,-1187.827255,0.999681348,2.366004894,1.190514,1999.96,1685.951411,0.842992565,0.195985131,6,0.5,0: Broadleaf,1567796275,384.7732581,400.8061613,32.2794871,27.22708387,499.9716774,101.0227419,0.200021129,36.87278065,36.3823871,999.9,0,0,10002.9629,0,0.00191117,1999.96,0.899997387,0.100002465,0,1904.37129,4.99961,38137.7,16487.17097,47.687,48.145,47.98983871,47.52,49.312,1795.459677,199.5003226,0,115.8,1901.648077,-675.7350428,-13253.37778,38084.49615,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-16.05307317,0.218943554,0.058970956,1,1937.722353,-711.037516,69.74457521,0,4.899054146,2.629941951,0.285090942,0,1,3,1/3,1.88766,1.89338,1.89131,1.89124,1.88821,1.891,1.88403,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,483.563,1199.82,35.8282,35.6371,29.9994,35.5583,35.454,30.5393,30.9797,77.0144,-999.9,400,26.4253,100.398,99.394
33,1567796393,4091.1,20190906 13:59:52,13:59:52,,3,B2_R3,4,1567796385,0.006158079,16.67134795,377.0193548,233.3385806,23.61848973,38.16183221,0.215861224,2.276651219,0.205101178,0.129110274,330.4291608,37.37725028,36.22087742,6.041652741,49.96422805,3.140412911,6.285322587,2.90123983,-271.571278,88.64435178,9.234075381,156.73631,-0.041905121,0.047042169,3.502982545,38,8,1,0,51720.67821,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3672-20190906-14_00_03,1189.956923,5.10407,-232.1388329,0.5,1685.990611,16.67134795,-195691.9464,1,0.010163356,982.5092387,-,0,5.10407,-232.1388329,0.998983233,1.481885793,1.189682618,2000.006452,1685.990611,0.842992586,0.195985173,6,0.5,0: Broadleaf,1567796385,377.0193548,399.8122258,31.02567097,23.86487097,499.9737742,101.0198065,0.200016129,36.94309677,36.22087742,999.9,0,0,10003.60613,0,0.00191117,2000.006452,0.899997581,0.100002561,0,1191.971935,4.99961,23546.73871,16487.56452,47.56606452,48.21341935,47.885,47.49593548,49.25,1795.500968,199.5064516,0,109.4000001,1189.956923,-219.6218804,-4294.933333,23507.19231,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-22.76101951,-0.46087108,0.070326549,1,1202.893824,-216.1549007,21.23992966,0,7.160473659,0.064073101,0.011776507,1,2,3,2/3,1.88765,1.89342,1.89133,1.8913,1.88823,1.89102,1.88403,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,462.748,1197.18,35.8666,35.4765,29.9996,35.3879,35.2879,30.5781,36.407,74.2434,-999.9,400,24.0495,100.421,99.426
34,1567796498,4196.1,20190906 14:01:37,14:01:37,,1,B2_R3,2,1567796490,0.004299903,11.05707097,385.3104839,231.2486206,23.40553176,38.99870514,0.132142769,2.276283148,0.128024231,0.080374486,330.4220734,37.97144741,37.42189032,6.451526292,51.17067867,3.214421858,6.281765146,3.237104434,-189.6257099,-60.02937317,-6.290411803,74.47657857,-0.041895104,0.047030925,3.502321357,11,2,1,0,51710.42399,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3673-20190906-14_01_48,1542.512308,1695.87,0.090430099,0.5,1685.955175,11.05707097,76.23054687,1,0.006833542,1.960073591,-,0,1695.87,0.090430099,0.662170561,0.172078362,0.788574604,1999.964516,1685.955175,0.842992544,0.195985088,6,0.5,0: Broadleaf,1567796490,385.3104839,400.5665484,31.75875806,26.76293548,500.0189355,101.0137097,0.200004387,36.93272903,37.42189032,999.9,0,0,10001.81871,0,0.00191117,1999.964516,0.899998484,0.100001271,0,1548.648387,4.99961,31066.59355,16487.21613,47.625,48.20732258,47.921,47.512,49.25,1795.465161,199.4993548,0,104.4000001,1542.512308,-668.5504273,-13337.3641,30944.03462,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-15.25605854,0.021255052,0.022098317,1,1584.891471,-703.3355334,69.15074391,0,5.00918439,-0.40719324,0.050834213,0,1,3,1/3,1.88766,1.89346,1.89133,1.89133,1.88826,1.89102,1.88414,1.89092,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,494.39,1199.19,35.8743,35.3822,29.9998,35.2818,35.1815,30.5705,29.2579,76.413,-999.9,400,26.4264,100.431,99.4379
35,1567796594,4292.1,20190906 14:03:13,14:03:13,,2,B2_R3,2,1567796586,0.005469703,13.75288729,381.184129,240.3941902,24.32867106,38.57706912,0.182284626,2.275594308,0.174543728,0.109757925,330.4251994,37.33881052,36.65185161,6.186051709,51.02068882,3.161087137,6.195696707,3.024964572,-241.2138844,3.493266466,0.364358605,93.0689401,-0.041876363,0.047009887,3.501084072,41,8,1,0,51730.14572,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3674-20190906-14_03_24,1389.308846,1.7504,-792.70935,0.5,1685.970966,13.75288729,-668242.4743,1,0.008432447,2866.858775,-,0,1.7504,-792.70935,0.999651308,1.728159419,1.190478225,1999.983226,1685.970966,0.842992553,0.195985107,6,0.5,0: Broadleaf,1567796586,381.184129,400.1896129,31.23503871,24.87639032,499.9983548,101.0031935,0.200047032,36.68032581,36.65185161,999.9,0,0,9998.385484,0,0.00191117,1999.983226,0.899998516,0.100001519,0,1391.68129,4.99961,27886.04839,16487.37097,47.437,47.99593548,47.796,47.308,49.12296774,1795.482258,199.5019355,0,95,1389.308846,-586.8358975,-11565.10086,27839.18462,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-18.94220732,-1.144812544,0.120782276,0,1420.447353,-614.9718292,60.31035655,0,6.406438049,-1.017376725,0.101760642,0,0,3,0/3,1.88766,1.89345,1.89134,1.89133,1.88828,1.89102,1.88416,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,458.382,1201.05,35.7349,35.2541,29.9995,35.1524,35.0424,30.5378,34.7194,76.7354,-999.9,400,24.6502,100.448,99.4619
36,1567796689,4387.6,20190906 14:04:49,14:04:49,,3,B2_R3,2,1567796681,0.006183107,15.70461937,378.4450323,233.9407591,23.67437714,38.29794541,0.203093413,2.275868169,0.193535209,0.121780779,330.4243681,37.09323627,36.74653548,6.218174257,50.62795885,3.134472022,6.191187819,3.083702235,-272.6750363,-9.756359055,-1.017897426,46.97507532,-0.041883814,0.04701825,3.50157596,0,0,1,0,51741.09147,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3675-20190906-14_05_00,1317.266538,1474.36,0.106550274,0.5,1685.967357,15.70461937,89.82014169,1,0.009590099,2.404799371,-,0,1474.36,0.106550274,0.706296938,0.234573425,0.841124419,1999.979032,1685.967357,0.842992516,0.195985033,6,0.5,0: Broadleaf,1567796681,378.4450323,400.098,30.97360323,23.78386774,500.0123548,100.9981935,0.19997829,36.66701935,36.74653548,999.9,0,0,10000.65935,0,0.00191117,1999.979032,0.899999419,0.100000684,0,1323.334516,4.99961,27090.82258,16487.33548,47.36280645,47.73577419,47.625,47.141,49,1795.480645,199.4990323,0,94.79999995,1317.266538,-562.3832471,-11450.82734,26966.08077,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-21.63646098,-0.275790941,0.04355659,1,1347.785294,-598.6259413,58.90718863,0,7.159957073,0.570451986,0.059904512,0,1,3,1/3,1.88766,1.89345,1.89135,1.89132,1.88826,1.89102,1.88412,1.89096,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,511.209,1196.65,35.635,35.107,29.9996,35.0059,34.9036,30.5929,35.3446,72.8895,-999.9,400,23.5119,100.471,99.4847
37,1567796914,4612.1,20190906 14:08:33,14:08:33,,1,B3_R1,6,1567796906,0.002609437,7.502846096,389.5705484,229.0415885,23.17676002,39.42071468,0.084283488,2.274902702,0.082586372,0.051766115,330.4204544,38.16359434,36.50870323,6.137760656,50.10457989,3.086232328,6.15958129,3.051528328,-115.0761552,7.947762759,0.828224867,224.1202869,-0.041857553,0.04698877,3.499841977,45,9,1,0,51725.42599,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3676-20190906-14_08_44,1453.070385,2628.58,0.447203287,0.5,1685.947007,7.502846096,376.9805213,1,0.004725427,0.909738338,-,0,2628.58,0.447203287,0.476368055,0.644496802,0.567303611,1999.954839,1685.947007,0.842992539,0.195985077,6,0.5,0: Broadleaf,1567796906,389.5705484,399.7935484,30.49932581,27.46359032,500.0140323,100.9901613,0.200020677,36.57350645,36.50870323,999.9,0,0,9995.183871,0,0.00191117,1999.954839,0.899998968,0.100000826,0,1456.555806,4.99961,28811.85484,16487.14194,47,47.437,47.304,46.812,48.625,1795.457097,199.4980645,0,223.8000002,1453.070385,-394.2300854,-7784.724786,28742.85385,15,1567796042,13:54:01,7,3.688,0.262,401,26,0.24,0.05,-10.23407805,0.160724739,0.036688282,1,1477.943824,-414.0207881,40.58227047,0,3.067277073,-0.607600557,0.060625794,0,1,3,1/3,1.88766,1.89345,1.89133,1.89133,1.88822,1.89102,1.88413,1.89092,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.688,0.262,2,454.344,1205.77,35.4142,34.971,29.9999,34.8613,34.7574,30.6886,26.7223,79.213,-999.9,400,27.3865,100.458,99.4854
38,1567797037,4735.1,20190906 14:10:36,14:10:36,,2,B3_R1,6,1567797029,0.005609293,14.64797842,379.708,239.1738611,24.20169715,38.42216695,0.194074922,2.275501228,0.185325757,0.116581804,330.4241585,37.2692944,36.25022581,6.05139224,50.54687686,3.12760334,6.187530337,2.9237889,-247.3698411,49.80599835,5.184429814,138.0447455,-0.041873831,0.047007044,3.500916896,32,6,1,0,51730.8696,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3677-20190906-14_10_47,1145.136923,1477.59,0.224996837,0.5,1685.966271,14.64797842,189.6685395,1,0.008963378,2.397356506,-,0,1477.59,0.224996837,0.705653499,0.494039257,0.840358151,1999.977742,1685.966271,0.842992517,0.195985035,6,0.5,0: Broadleaf,1567797029,379.708,399.8414516,30.90861613,24.3855129,499.999871,100.9887097,0.200011516,36.65621935,36.25022581,999.9,0,0,9999.214839,0,0.00191117,1999.977742,0.899999645,0.100000303,0,1146.806452,4.99961,22632.99677,16487.33871,47.07012903,47.643,47.375,47.016,48.75,1795.48,199.4990323,0,122.2,1145.136923,-216.1558976,-4211.791456,22601.11154,15,1567796958,14:09:18,8,3.683,0.399,398,30,0.36,0.06,-20.11960976,-0.223181185,0.043719158,1,1158.708824,-226.2912583,22.18405877,0,6.543164146,-0.51467101,0.058047132,0,1,3,1/3,1.88766,1.89345,1.89133,1.89132,1.88827,1.89102,1.88412,1.89095,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.683,0.399,2,469.123,1201.72,35.4963,34.9582,30.0003,34.8349,34.7322,30.6099,34.602,76.5681,-999.9,400,24.4211,100.462,99.486
39,1567797127,4825.1,20190906 14:12:06,14:12:06,,3,B3_R1,6,1567797119,0.005223408,14.40883594,380.6205806,236.874119,23.96878676,38.51418454,0.185215881,2.275322226,0.177228976,0.111457,330.4275961,37.43141951,36.07574194,5.993688237,50.74450477,3.146100181,6.199883506,2.847588056,-230.3523047,75.67733532,7.872795827,183.6254226,-0.041868962,0.047001578,3.500595406,26,5,1,0,51718.9932,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3678-20190906-14_12_17,1064.265385,8191.89,0.870083047,0.5,1685.984177,14.40883594,733.4731252,1,0.008821441,-0.38721101,-,0,8191.89,0.870083047,-0.631883105,0.964857748,-0.75250547,1999.999032,1685.984177,0.842992496,0.195984992,6,0.5,0: Broadleaf,1567797119,380.6205806,400.2972258,31.09167419,25.01838387,499.9929355,100.9878387,0.200027903,36.69267419,36.07574194,999.9,0,0,9998.138387,0,0.00191117,1999.999032,0.899999516,0.100000655,0,1064.779677,4.99961,20785.05161,16487.50645,47.187,47.887,47.4756129,47.187,48.875,1795.5,199.4996774,0,89,1064.265385,-128.0088889,-2508.745299,20774.93846,15,1567796958,14:09:18,8,3.683,0.399,398,30,0.36,0.06,-19.73376098,0.901703833,0.10083855,1,1070.855,-130.9571704,12.83819835,0,5.985407561,1.602310871,0.164698293,0,1,3,1/3,1.88766,1.89346,1.89134,1.89133,1.88828,1.89102,1.88416,1.89095,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.683,0.399,2,475.99,1199.48,35.5837,35.0043,30.0004,34.8634,34.7578,30.6571,31.5732,74.0095,-999.9,400,24.6479,100.451,99.4745
40,1567797344,5042.6,20190906 14:15:44,14:15:44,,1,B3_R1,3,1567797336,0.004781375,12.30222204,382.7648387,230.0120048,23.2723441,38.72769616,0.14867303,2.276230317,0.143481302,0.090127166,330.4263662,37.87450119,37.27100645,6.398743112,50.56542584,3.18677099,6.302272624,3.211972122,-210.8586431,-34.18633835,-3.580850797,81.80053396,-0.041893667,0.047029311,3.502226457,0,0,1,0,51698.03418,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3679-20190906-14_15_55,1331.084231,1575.55,0.155162178,0.5,1685.978651,12.30222204,130.8000596,1,0.00757198,2.18612548,-,0,1575.55,0.155162178,0.686139166,0.317122102,0.817118659,1999.992581,1685.978651,0.842992453,0.195984905,6,0.5,0: Broadleaf,1567797336,382.7648387,399.7243871,31.49642258,25.93925484,499.9790323,100.978871,0.199952806,36.99242581,37.27100645,999.9,0,0,10004.92613,0,0.00191117,1999.992581,0.900001742,0.099998484,0,1333.246774,4.99961,26447.52581,16487.45806,47.44106452,48.179,47.75,47.55,49.129,1795.497097,199.496129,0,216.6000001,1331.084231,-357.9695729,-7011.767526,26405.4,15,1567796958,14:09:18,8,3.683,0.399,398,30,0.36,0.06,-16.93177805,-0.585378397,0.067431004,1,1349.443824,-365.9138951,35.85636862,0,5.576024634,-0.456838328,0.046329267,0,1,3,1/3,1.88766,1.89346,1.89134,1.89133,1.88827,1.89102,1.88415,1.89093,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.683,0.399,2,507.535,1201.52,35.761,35.1298,30.0004,34.959,34.8465,30.6249,31.6522,81.1558,-999.9,400,26.0043,100.434,99.4523
41,1567797487,5185.1,20190906 14:18:06,14:18:06,,2,B3_R1,3,1567797479,0.006263261,15.58419754,377.9724839,228.9742883,23.16490336,38.23877399,0.195407828,2.274852574,0.186538618,0.117349949,330.4223464,37.62942071,37.43736452,6.456960881,50.47774647,3.222619139,6.384237341,3.234341742,-276.2098221,-25.51108768,-2.678997807,26.02243888,-0.041856189,0.046987239,3.499751955,11,2,1,0,51614.00399,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3680-20190906-14_18_17,1187.935769,2.6008,-455.7578319,0.5,1685.958,15.58419754,-384194.2814,1,0.009518726,1929.136881,-,0,2.6008,-455.7578319,0.999481902,1.477861853,1.19027648,1999.968065,1685.958,0.842992461,0.195984922,6,0.5,0: Broadleaf,1567797479,377.9724839,399.5163226,31.85409032,24.57691613,499.9537419,100.9681613,0.199980903,37.22935161,37.43736452,999.9,0,0,9997.036129,0,0.00191117,1999.968065,0.900001226,0.099998755,0,1192.253548,4.99961,23780.37097,16487.24516,47.687,48.61077419,48.016,47.887,49.413,1795.474194,199.4941935,0,141.8000002,1187.935769,-466.5774359,-9233.31282,23695.65385,15,1567796958,14:09:18,8,3.683,0.399,398,30,0.36,0.06,-21.50327805,-0.939181882,0.102010534,1,1217.710588,-493.6270285,48.53887514,0,7.331158293,-0.996421045,0.102684778,0,1,3,1/3,1.88769,1.89346,1.8914,1.89134,1.88828,1.89104,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.683,0.399,2,494.123,1196.92,36.0058,35.3262,30.0006,35.112,34.9875,30.6149,36.6492,82.6163,-999.9,400,24.5789,100.406,99.4179
42,1567797587,5285.1,20190906 14:19:46,14:19:46,,3,B3_R1,3,1567797579,0.005004113,13.69271844,381.1031935,216.6116546,21.91247374,38.55246726,0.152432464,2.274859646,0.146976876,0.092334443,330.4202891,38.26878022,37.5633129,6.501342368,49.85119956,3.222684622,6.464607974,3.278657746,-220.6813705,-12.77852946,-1.344216953,95.61617223,-0.041856382,0.046987455,3.499764655,16,3,1,0,51575.86483,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3681-20190906-14_19_57,1297.343846,4.0408,-320.0611379,0.5,1685.947162,13.69271844,-269803.0837,1,0.008396878,1241.303504,-,0,4.0408,-320.0611379,0.999195044,1.615375401,1.189934863,1999.955161,1685.947162,0.842992481,0.195984961,6,0.5,0: Broadleaf,1567797579,381.1031935,399.8248387,31.85724516,26.04302581,499.9497097,100.960129,0.200049935,37.45911935,37.5633129,999.9,0,0,9997.877419,0,0.00191117,1999.955161,0.900000839,0.09999911,0,1303.946452,4.99961,26006.1,16487.15484,48,48.86280645,48.312,48.147,49.663,1795.460968,199.4941935,0,99.5999999,1297.343846,-531.054359,-10523.19658,25875.44231,15,1567796958,14:09:18,8,3.683,0.399,398,30,0.36,0.06,-18.72536098,0.171673171,0.034166364,1,1330.820294,-556.2514928,54.68654375,0,5.842306829,-0.642269686,0.068229927,0,1,3,1/3,1.88768,1.89346,1.89135,1.89133,1.88828,1.89103,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.683,0.399,2,487.899,1197.99,36.2008,35.4783,30.0006,35.2458,35.1122,30.6537,31.4697,83.3037,-999.9,400,26.2196,100.394,99.4002
