SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1564682529,3791,20190801 11:02:08,11:02:08,null,,,,3,B1_R3,4,null,null,null,null,1564682521,0.006191303,15.40297228,378.7270323,244.7178817,24.74162419,38.29030327,0.216267518,2.276085818,0.205465479,0.12934147,257.5963726,35.89604128,35.77506452,5.895371441,49.9423244,2.982599993,5.972088862,2.912771448,-273.0364627,28.83527208,2.984482482,16.37966444,-0.041889735,0.047024898,3.501966901,27,5,1,0,51858.22234,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-900-20190801-11_03_08,1143.742692,1457.88,0.215475422,0.5,1345.185714,15.40297228,144.9272295,1,0.011322829,2.290339397,-,0,1457.88,0.215475422,0.696079985,0.441700854,0.824405624,900,300,300,300,10208.7,1392.61,-0.00715075,0.506104,1599.987742,1345.185714,0.840747513,0.191495025,6,0.5,0: Broadleaf,1564682521,378.7270323,400.0242258,29.5007129,22.29037742,500.0035161,101.0028065,0.099834787,36.01005484,35.77506452,999.9,0,0,10001.61645,0,753.5279032,1599.987742,0.975005677,0.024994597,0,1145.667742,4.99938,19183.92258,13020.56129,49.33841935,50.69716129,49.99187097,50.375,51.258,1555.123548,39.86709677,0,151.8,1143.742692,-262.5083763,-4222.632481,19156.92308,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-21.2792878,-0.491439721,0.058314752,1,1157.877647,-278.260986,27.33259625,0,7.215022195,-0.076056167,0.00943773,1,2,3,2/3,1.87395,1.87088,1.87031,1.87241,1.86953,1.87912,1.876,1.8714,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,462.705,489.805,34.7242,35.8266,30.0005,35.7403,35.823,19.8724,50.0436,56.0724,-999.9,400,22.3912,100.375,100.876
25,1564682773,4035,20190801 11:06:12,11:06:12,null,,,,1,B1_R3,1,null,null,null,null,1564682765,0.007446904,15.82165205,377.6497419,270.3552073,27.33765791,38.18701906,0.288216681,2.276605872,0.269371887,0.169947775,257.5987962,35.76475731,35.28694839,5.738747557,50.54631092,3.065000019,6.063746223,2.673747538,-328.408474,122.7910132,12.69313283,64.67446827,-0.041903886,0.047040783,3.502901082,0,0,1,0,51828.81773,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-901-20190801-11_07_12,968.6815769,1193,0.188028854,0.5,1345.192365,15.82165205,126.4674895,1,0.011634015,3.020888516,-,0,1193,0.188028854,0.75129875,0.502596365,0.88980423,901,300,300,300,10237.2,1193,-0.00701045,-1.65576,1599.994839,1345.192365,0.84074794,0.19149588,6,0.5,0: Broadleaf,1564682765,377.6497419,400.011129,30.31125484,21.6456,499.9861613,101.0175806,0.099975706,36.28739355,35.28694839,999.9,0,0,10003.53194,0,1351.147742,1599.994839,0.974992226,0.025007968,0,970.2763226,4.99938,16111.1,13020.5871,49.75983871,51.01790323,50.35658065,50.46745161,51.61045161,1555.104839,39.89,0,243.2,968.6815769,-266.04906,-4295.497439,16085.08077,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-22.35945366,0.32078676,0.063323209,1,982.9410294,-281.1146458,27.57152618,0,8.708150244,-1.025367178,0.101676357,0,1,3,1/3,1.87396,1.87088,1.87038,1.87243,1.86954,1.87912,1.87602,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,509.486,487.634,35.0947,36.2092,30.0003,36.0221,36.0865,19.8784,57.5999,60.7884,-999.9,400,21.6671,100.299,100.81
26,1564682923,4185.4,20190801 11:08:43,11:08:43,null,,,,2,B1_R3,1,null,null,null,null,1564682915,0.00469202,13.69796957,381.4479355,244.3823251,24.71049407,38.56975721,0.183815573,2.277371107,0.175952976,0.110649006,257.5964035,36.04379782,34.68444516,5.550415914,50.63176425,2.967647376,5.86123636,2.582768538,-206.9180748,120.9613143,12.42584357,184.0654866,-0.041924715,0.047064165,3.504275848,33,7,1,0,51957.22275,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-902-20190801-11_09_43,926.5087308,403.304,-1.297296161,0.5,1345.185,13.69796957,-872.5516682,1,0.01005535,10.8940551,-,0,403.304,-1.297296161,0.915924385,1.523704507,1.08477938,902,300,300,300,10145.6,403.304,-0.00703831,8.26161,1599.986774,1345.185,0.840747575,0.19149515,6,0.5,0: Broadleaf,1564682915,381.4479355,400.0332581,29.34949677,23.88430968,499.9987742,101.0140645,0.100015855,35.66965161,34.68444516,999.9,0,0,10008.85258,0,1462.123387,1599.986774,0.975001226,0.02499861,0,927.7199677,4.99938,15371.13226,13020.54516,48.73567742,50.23780645,49.276,49.36687097,50.45935484,1555.116452,39.87032258,0,149.5999999,926.5087308,-198.9967523,-3244.311113,15352.01923,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-18.57057561,-0.034032753,0.046185135,1,937.1503529,-209.5736687,20.5544732,0,5.511561951,-0.884936446,0.094937127,0,1,3,1/3,1.87396,1.87085,1.87034,1.87246,1.86956,1.87911,1.87598,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,454.677,490.609,34.8805,36.17,29.9999,36.0476,36.1147,19.9081,48.8904,60.5364,-999.9,400,23.7551,100.305,100.828
27,1564683031,4292.9,20190801 11:10:30,11:10:30,null,,,,3,B1_R3,1,null,null,null,null,1564683023,0.007230479,12.45886646,381.7397742,294.5675199,29.78462609,38.59888029,0.290109261,2.269559896,0.270969896,0.170970447,257.5957111,35.02227896,34.54975806,5.509057742,50.41368275,2.92349294,5.799006898,2.585564802,-318.8641198,113.3439692,11.66475974,63.74032017,-0.041712414,0.046825839,3.490251764,24,5,1,0,51737.1632,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-903-20190801-11_11_30,1068.429231,497.679,-1.146824019,0.5,1345.181466,12.45886646,-771.3432071,1,0.009134234,8.638582299,-,0,497.679,-1.146824019,0.896250302,2.292153315,1.061478287,903,300,300,300,10190.9,497.679,-0.00709104,3.86849,1599.982581,1345.181466,0.840747569,0.191495139,6,0.5,0: Broadleaf,1564683023,381.7397742,400.001129,28.91310645,20.48808065,500.0404839,101.0130645,0.100004913,35.4761,34.54975806,999.9,0,0,9958.267742,0,1734.041613,1599.982581,0.975005258,0.024995197,0,1069.958387,4.99938,17609.80968,13020.54516,48.08232258,49.887,48.653,48.94919355,49.95532258,1555.116129,39.87,0,107,1068.429231,-122.15453,-1952.994873,17585.28846,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-18.26177805,0.100289895,0.027184155,1,1075.918529,-124.7928494,12.26599775,0,8.470685122,-0.875975331,0.087216723,0,1,3,1/3,1.87397,1.87088,1.87038,1.87244,1.86956,1.87912,1.87603,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,465.806,486.866,34.7712,36.1566,29.9999,36.0375,36.108,19.856,59.1042,54.9343,-999.9,400,20.6412,100.313,100.828
28,1564683482,4744.4,20190801 11:18:02,11:18:02,null,,,,1,B2_R3,5,null,null,null,null,1564683474,0.007738639,17.3568063,375.7302903,271.179991,27.42612931,37.99995527,0.324411021,2.278147174,0.300759053,0.189955544,257.6005668,34.02911884,33.77671935,5.276824079,50.15703557,2.778180686,5.538965082,2.498643393,-341.2739909,106.9171224,10.87657124,34.12026953,-0.041945845,0.047087885,3.505670271,55,11,1,0,52155.55831,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-904-20190801-11_19_02,1084.073462,1453.48,0.254153162,0.5,1345.20451,17.3568063,170.9439902,1,0.012775115,2.30029997,-,0,1453.48,0.254153162,0.69699724,0.522647058,0.825491979,904,300,300,300,10231.9,1453.48,-0.00708285,-1105.87,1600.009677,1345.20451,0.840747734,0.191495468,6,0.5,0: Broadleaf,1564683474,375.7302903,400.0479677,27.46968065,18.43828065,499.993,101.0363226,0.0999346,34.64724194,33.77671935,999.9,0,0,10011.69097,0,1472.07,1600.009677,0.974998355,0.025001819,0,1085.374194,4.99938,17776.79355,13020.72903,47.10670968,48.20732258,47.59045161,48.169,49.09045161,1555.13,39.87935484,0,450.5999999,1084.073462,-222.7052993,-3550.2359,17755.46923,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-24.26559512,-1.053146341,0.116373763,0,1096.068529,-236.3853662,23.19025304,0,9.042605854,-0.130582787,0.030928288,0,0,3,0/3,1.87393,1.87079,1.87027,1.87241,1.86951,1.87909,1.87592,1.87135,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,428.193,484.554,33.9212,36.0226,30.0001,35.9707,36.0442,19.8625,66.724,47.6425,-999.9,400,18.4208,100.318,100.831
29,1564683642,4903.9,20190801 11:20:41,11:20:41,null,,,,2,B2_R3,5,null,null,null,null,1564683634,0.005969195,16.12836213,377.9160323,251.4910234,25.43660171,38.22362907,0.239241071,2.276077829,0.226097046,0.142431382,257.6008556,35.22320045,34.25705161,5.420099503,49.88186605,2.859105282,5.731752856,2.560994221,-263.2414822,123.6685921,12.65975469,130.6877201,-0.041889518,0.047024653,3.501952549,34,7,1,0,51984.16791,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-905-20190801-11_21_41,799.7562308,4.74732,-167.4647824,0.5,1345.203204,16.12836213,-112637.0809,1,0.011861924,1009.448,-,0,4.74732,-167.4647824,0.99901034,1.071536688,1.183182624,905,300,300,300,10123.3,4.746,-0.00708152,-0.946954,1600.007742,1345.203204,0.840747934,0.191495868,6,0.5,0: Broadleaf,1564683634,377.9160323,399.977129,28.2679,21.30733871,499.9991613,101.0430645,0.100114932,35.26488065,34.25705161,999.9,0,0,9997.579677,0,171.5486355,1600.007742,0.974992516,0.025007555,0,803.8711935,4.99938,13217.43226,13020.69677,47.96545161,49.54,48.46545161,49.22764516,49.94719355,1555.117742,39.89,0,159.2,799.7562308,-109.1898126,15975.77106,13952.44231,15,1564681856,10:50:56,36,12.901,0.439,400,27,0.29,0.22,-22.02072195,-0.588735889,0.071797913,0,805.1699118,-26.64679124,2.626055041,0,6.982750976,-0.470455401,0.047060358,0,0,3,0/3,1.87393,1.87085,1.87028,1.87241,1.86951,1.87911,1.87601,1.87138,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.901,0.439,2,455.12,487.379,34.1368,36.0527,30.0003,35.9974,36.0747,19.896,52.9194,45.8059,-999.9,400,21.479,100.314,100.844
30,1564683775,5036.9,20190801 11:22:54,11:22:54,null,,,,3,B2_R3,5,null,null,null,null,1564683767,0.008967007,19.00415594,373.2140323,271.6409607,27.47511897,37.74872505,0.371499053,2.278102815,0.340829713,0.215562701,257.5974356,34.25474911,34.29130968,5.430446127,50.20239513,2.878691784,5.734172198,2.551754342,-395.4450193,120.5089102,12.32785261,-5.010820874,-0.041944637,0.047086529,3.505590561,0,0,1,0,52048.51696,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-906-20190801-11_23_54,1256.366154,5.418,-230.8874407,0.5,1345.190178,19.00415594,-155293.7587,1,0.013999873,884.3672942,-,0,5.418,-230.8874407,0.998870525,1.687590698,1.183017034,906,300,300,300,10119,5.418,-0.00707156,3.75631,1599.992903,1345.190178,0.84074759,0.19149518,6,0.5,0: Broadleaf,1564683767,373.2140323,400.0346452,28.46104516,18.00700968,500.0057742,101.045,0.099977923,35.27251613,34.29130968,999.9,0,0,10010.5429,0,1662.969677,1599.992903,0.975000419,0.024999732,0,1259.681935,4.99938,20767.72581,13020.59677,48.653,50.54812903,49.20732258,50.02,50.60264516,1555.121935,39.87129032,0,132.5,1256.366154,-265.8358975,-4263.97265,20714.63077,15,1564683815,11:23:35,37,12.945,0.439,399,27,0.1,0.22,-26.80981951,-1.050829965,0.105937522,0,1273.076471,-276.6866856,27.1989166,0,10.47462439,-0.3586223,0.03697996,0,0,3,0/3,1.87393,1.87085,1.87029,1.87241,1.86951,1.87912,1.87598,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.945,0.439,2,512.877,482.08,34.32,36.1263,30.0003,36.0413,36.118,19.8281,67.0306,42.6767,-999.9,400,18,100.305,100.812
31,1564684043,5305.4,20190801 11:27:23,11:27:23,null,,,,1,B2_R3,4,null,null,null,null,1564684035,0.00974095,19.96363752,371.737129,270.3118312,27.34105405,37.59985233,0.394046131,2.278127921,0.359725429,0.227662344,257.6003353,34.86043206,34.88205161,5.611583057,49.7247005,2.989104882,6.011307965,2.622478175,-429.5759046,153.1696405,15.77962863,-3.026300113,-0.04194532,0.047087297,3.505635675,48,10,1,0,51905.12211,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-907-20190801-11_28_23,1146.548462,2951.79,0.611575193,0.5,1345.200491,19.96363752,411.3456249,1,0.014713029,0.625088506,-,0,2951.79,0.611575193,0.3846489,0.818663091,0.455560745,907,300,300,300,10240.3,1546.12,-0.00738305,-561.424,1600.004516,1345.200491,0.840747934,0.191495868,6,0.5,0: Broadleaf,1564684035,371.737129,400.0389677,29.55227742,18.20850323,499.9967097,101.0464516,0.099894548,36.12917419,34.88205161,999.9,0,0,10010.56226,0,1298.337742,1600.004516,0.974993032,0.02500721,0,1147.302903,4.99938,18965.50645,13020.67097,49.913,51.629,50.56809677,51.266,51.875,1555.118387,39.89,0,267.5999999,1146.548462,-125.2929915,-2069.972651,18953.15769,15,1564684082,11:28:01,39,13.14,0.185,400,18,0.05,0.01,-28.51353659,0.105432753,0.035688638,1,1152.957059,-127.7719194,12.52253933,0,11.66401463,-0.315332404,0.036489133,0,1,3,1/3,1.87402,1.87089,1.87042,1.87249,1.8696,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.14,0.185,2,435.967,480.927,34.9162,36.2946,29.9999,36.1718,36.2379,19.8213,70.9785,46.937,-999.9,400,18.1997,100.283,100.799
32,1564684204,5465.9,20190801 11:30:03,11:30:03,null,,,,2,B2_R3,4,null,null,null,null,1564684196,0.008447094,15.51561911,377.6195161,279.2456262,28.2432948,38.19296818,0.317087137,2.276482064,0.294435827,0.185922502,257.5966094,35.74138878,35.69862258,5.870600659,50.24523354,3.097591234,6.164945441,2.773009425,-372.5168242,109.3256382,11.34102805,5.746451413,-0.041900517,0.047037001,3.502678676,6,1,1,0,51774.76577,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-908-20190801-11_31_03,836.4496538,1.1576,-721.5722649,0.5,1345.186084,15.51561911,-485324.4848,1,0.011406567,4142.849343,-,0,1.1576,-721.5722649,0.999758678,1.12041059,1.184068922,908,300,300,300,10116.2,1.1576,-0.0070624,2.18869,1599.988065,1345.186084,0.840747574,0.191495149,6,0.5,0: Broadleaf,1564684196,377.6195161,400.0656129,30.62634194,20.80044516,500.0087097,101.0414839,0.099920497,36.58940645,35.69862258,999.9,0,0,10000.36129,0,48.51793871,1599.988065,0.975001806,0.024998442,0,837.2347097,4.99938,14118.91935,13020.56452,49.59248387,50.7256129,50.11674194,50.33035484,51.393,1555.117742,39.87032258,0,159.8,836.4496538,-82.45446142,-805.2923066,14111,15,1564684082,11:28:01,39,13.14,0.185,400,18,0.05,0.01,-22.47136098,0.467598606,0.074775729,1,841.5420882,-84.18744018,8.274590132,0,9.821959268,0.241792265,0.056603079,0,1,3,1/3,1.874,1.87088,1.8704,1.87246,1.86952,1.87912,1.87606,1.87147,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.14,0.185,2,488.152,481.705,35.146,36.2796,30.0002,36.1583,36.2325,19.8285,58.3963,50.1308,-999.9,400,20.3451,100.295,100.809
33,1564684286,5547.9,20190801 11:31:25,11:31:25,null,,,,3,B2_R3,4,null,null,null,null,1564684278,0.001995923,8.422541157,388.8812258,136.1238953,13.76830072,39.33353251,0.05730941,2.279752305,0.056520923,0.035395515,257.5996992,38.02427615,37.29399032,6.406759196,48.18934603,3.001124505,6.227775956,3.40563469,-88.02018848,-63.81715963,-6.667927297,99.09442378,-0.041989569,0.047136969,3.508554965,1,0,1,0,51849.31389,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-909-20190801-11_32_25,862.2425,6.78785,-126.0273356,0.5,1345.203804,8.422541157,-84766.22561,1,0.006133552,705.6921043,-,0,6.78785,-126.0273356,0.998584957,1.156187102,1.182678819,909,300,300,300,10126.7,2.31,-0.00707375,0.527299,1600.009355,1345.203804,0.840747462,0.191494923,6,0.5,0: Broadleaf,1564684278,388.8812258,399.9193548,29.6714,27.34742903,500.0150645,101.0454194,0.099943023,36.77475484,37.29399032,999.9,0,0,10021.22484,0,1265.036452,1600.009355,0.975006226,0.024993687,0,862.5869677,4.99938,14279.21613,13020.75806,49.25590323,50.437,49.74796774,49.94312903,51.12887097,1555.144516,39.86483871,0,81.39999986,862.2425,-31.01651283,-506.5025641,14273.48462,15,1564684082,11:28:01,39,13.14,0.185,400,18,0.05,0.01,-11.04329268,0.40136446,0.098563921,1,864.1866765,-32.64446323,3.218628761,0,2.328993659,0.151880906,0.06039271,0,1,3,1/3,1.874,1.87088,1.87037,1.87244,1.86956,1.87912,1.87604,1.87144,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.14,0.185,2,494.263,490.777,35.3093,36.3185,30.0003,36.1954,36.2731,19.9561,26.7046,49.7784,-999.9,400,27.7798,100.28,100.796
34,1564684462,5723.9,20190801 11:34:21,11:34:21,null,,,,1,B2_R3,2,null,null,null,null,1564684454,0.008420733,15.86805338,377.1563548,282.6024831,28.58184384,38.14483128,0.337670127,2.275583846,0.312100389,0.197198483,257.5988369,35.85778565,35.23562581,5.722491519,50.1958969,3.112896149,6.201495224,2.60959537,-371.3543432,179.3354897,18.57895691,84.15894035,-0.041876079,0.047009567,3.501065282,34,7,1,0,51727.67924,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-909-20190801-11_32_25,1076.843846,6.78785,-157.6428466,0.5,1345.195065,15.86805338,-106030.1896,1,0.011668486,705.6921043,-,0,6.78785,-157.6428466,0.998584957,1.446230891,1.182678819,909,300,300,300,10126.7,2.31,-0.00707375,0.527299,1599.998387,1345.195065,0.840747763,0.191495526,6,0.5,0: Broadleaf,1564684454,377.1563548,400.0092581,30.77870645,20.98479032,499.9973871,101.038,0.099978429,36.69742581,35.23562581,999.9,0,0,9994.873226,0,466.5853226,1599.998387,0.974996742,0.025003023,0,1077.873871,4.99938,17844.86774,13020.63548,48.44106452,49.69106452,48.97764516,49.141,50.36483871,1555.117742,39.88064516,0,175,1076.843846,-261.8570942,-4240.023934,17826.78846,15,1564684082,11:28:01,39,13.14,0.185,400,18,0.05,0.01,-22.80632927,-0.91715331,0.093271325,0,1090.6,-272.9763666,26.76556183,0,9.809950976,-0.268567317,0.028775398,0,0,3,0/3,1.87396,1.87088,1.87037,1.87243,1.86956,1.87912,1.87607,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.14,0.185,2,453.578,483.312,35.4124,36.3725,30.0002,36.2392,36.3069,19.8555,60.4852,52.5568,-999.9,400,20.9554,100.28,100.8
35,1564684611,5873,20190801 11:36:50,11:36:50,null,,,,2,B2_R3,2,null,null,null,null,1564684603,0.007722282,16.38228633,376.8158065,271.764091,27.48571897,38.11045573,0.305959389,2.275865174,0.284807885,0.179783307,257.5945834,36.07459944,35.20940968,5.714203212,49.87679358,3.091319378,6.197911204,2.622883834,-340.5526372,181.2776622,18.77449142,117.0940999,-0.041883732,0.047018159,3.501570581,0,0,1,0,51738.51504,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-911-20190801-11_37_50,998.7987308,41.9195,-22.82658979,0.5,1345.175507,16.38228633,-15352.88475,1,0.012050935,113.4317084,-,0,41.9195,-22.82658979,0.991261163,1.357735268,1.17400485,911,300,300,300,10146.7,20.6636,-0.00708174,-3.55754,1599.975484,1345.175507,0.840747574,0.191495148,6,0.5,0: Broadleaf,1564684603,376.8158065,399.9624194,30.5653129,21.58336129,500.0860645,101.0380968,0.10005901,36.68685806,35.20940968,999.9,0,0,9996.690323,0,591.6122903,1599.975484,0.975001677,0.024998203,0,1000.058742,4.99938,16568.44194,13020.46774,47.911,49.13096774,48.419,48.62093548,49.84451613,1555.105484,39.87,0,324.0999999,998.7987308,-211.4689574,-3169.832481,16550.27692,15,1564684500,11:34:59,40,13.006,0.247,400,21,0.34,0.17,-23.15146585,0.264683624,0.070473837,1,1009.944971,-220.6010948,21.6294174,0,9.011997073,-0.610907456,0.06199551,0,1,3,1/3,1.87401,1.87088,1.87038,1.87243,1.86955,1.87912,1.87606,1.87144,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.006,0.247,2,508.62,482.536,35.4387,36.4354,30.0003,36.2969,36.3688,19.8751,58.5748,52.2141,-999.9,400,21.7115,100.265,100.784
36,1564684730,5992,20190801 11:38:49,11:38:49,null,,,,3,B2_R3,2,null,null,null,null,1564684722,0.007516857,16.23092477,377.1264516,274.386961,27.75148317,38.14254998,0.309652449,2.274292883,0.287992769,0.181815105,257.5976947,35.93438015,34.84254839,5.599308581,50.13952364,3.072642409,6.128184287,2.526666172,-331.4933767,200.7952121,20.75238811,147.6519182,-0.041840971,0.046970155,3.498746896,48,10,1,0,51722.39597,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-912-20190801-11_39_49,684.1599615,2.4124,-282.6013769,0.5,1345.189829,16.23092477,-190076.2489,1,0.011938286,1987.443044,-,0,2.4124,-282.6013769,0.999497094,0.915996957,1.183759113,912,300,300,300,10141.8,2.4124,-0.00710698,3.11314,1599.992258,1345.189829,0.840747711,0.191495423,6,0.5,0: Broadleaf,1564684722,377.1264516,400.0013226,30.38010645,21.63544516,500.0875484,101.0400968,0.099851958,36.4802,34.84254839,999.9,0,0,9986.286452,0,116.9058355,1599.992258,0.974998387,0.025001706,0,684.3109032,4.99938,11153.02581,13020.58387,47.59451613,48.673,48.004,48.375,49.562,1555.115161,39.87774194,0,118.2,684.1599615,-20.02280339,-305.3572647,11150.98846,15,1564684500,11:34:59,40,13.006,0.247,400,21,0.34,0.17,-22.89633171,0.193239721,0.060580329,1,685.4167353,-21.17668411,2.086338071,0,8.791330488,-0.774228293,0.082708607,0,1,3,1/3,1.87403,1.87088,1.87041,1.87241,1.86957,1.87912,1.87602,1.87148,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.006,0.247,2,438.122,481.497,35.4916,36.5288,30.0001,36.3816,36.4521,19.8837,58.7357,52.1655,-999.9,400,21.769,100.252,100.776
37,1564685205,6467,20190801 11:46:44,11:46:44,null,,,,1,B3_R1,6,null,null,null,null,1564685197,0.009087502,16.61720456,375.9966774,288.6742983,29.1900292,38.01985164,0.388894841,2.274818115,0.355380624,0.224882833,257.5986686,35.53986969,34.74645484,5.569547694,50.17642561,3.094629946,6.167497801,2.474917748,-400.7588432,226.9468917,23.45217683,107.238894,-0.041855252,0.046986187,3.499690072,24,5,1,0,51719.34922,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-913-20190801-11_47_44,899.1256923,2514.92,0.642483382,0.5,1345.195219,16.61720456,432.1327869,1,0.012225393,0.907384728,-,0,2514.92,0.642483382,0.475721922,0.913787162,0.563423509,913,300,300,300,10425.9,1125.59,-0.00742148,-695.992,1599.99871,1345.195219,0.84074769,0.191495379,6,0.5,0: Broadleaf,1564685197,375.9966774,400.0376452,30.60429032,20.03299355,499.9983871,101.0174839,0.100036374,36.59696774,34.74645484,999.9,0,0,9991.93129,0,1635.956452,1599.99871,0.974999452,0.025000506,0,900.4009355,4.99938,14785.85806,13020.65806,47.254,48.897,47.671,48.5,49.312,1555.123548,39.87677419,0,474.3999999,899.1256923,-139.428171,-2257.579488,14765.03846,15,1564685238,11:47:18,42,13.07,0.214,400,20,0.04,0.01,-24.1682,-0.57550662,0.063565181,0,908.2355,-150.9288413,14.8553816,0,10.90665122,-0.708002091,0.072318051,0,0,3,0/3,1.87394,1.87088,1.87036,1.87243,1.86952,1.87912,1.87603,1.87143,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.07,0.214,2,465.528,482.585,35.8158,37.1494,30.0009,36.8935,36.9522,19.87,67.8369,58.7508,-999.9,400,19.8817,100.132,100.675
38,1564685344,6606,20190801 11:49:03,11:49:03,null,,,,2,B3_R1,6,null,null,null,null,1564685336,0.009436996,17.12495076,375.205871,281.7696946,28.49371333,37.94236475,0.373169158,2.277253813,0.342225225,0.216456724,257.5970926,35.940017,35.72594839,5.8794451,50.70996643,3.216317004,6.34257372,2.663128096,-416.1715241,169.8299458,17.65839594,28.91391025,-0.041921522,0.047060581,3.504065113,27,5,1,0,51712.45908,MPF-840-20190801-06_06_46,746.6807692,4796.92,4050.239231,0.844341626,0.171663933,MPF-914-20190801-11_50_03,837.0871923,4.412,-188.7296447,0.5,1345.184881,17.12495076,-126938.1323,1,0.012602942,1086.24388,-,0,4.412,-188.7296447,0.999080243,1.121797423,1.183265414,914,300,300,300,10128.1,4.412,-0.00701277,1.7828,1599.986129,1345.184881,0.84074784,0.191495679,6,0.5,0: Broadleaf,1564685336,375.205871,400.0037419,31.80563548,20.84188387,500.0211613,101.0240968,0.100026516,37.10925161,35.72594839,999.9,0,0,10007.09645,0,1822.3,1599.986129,0.974993419,0.025006726,0,837.3755484,4.99938,13796.31613,13020.53548,47.45122581,49.36280645,47.82419355,48.97967742,49.558,1555.105484,39.88451613,0,138.4000001,837.0871923,-35.84557265,-586.1880344,13790.63077,15,1564685238,11:47:18,42,13.07,0.214,400,20,0.04,0.01,-24.78625854,-0.279010453,0.043894908,1,839.3164706,-39.41264582,3.882114617,0,11.08456585,-2.234354007,0.224300566,0,1,3,1/3,1.87403,1.87088,1.87041,1.87246,1.86958,1.87912,1.87604,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.07,0.214,2,464.193,481.58,36.1188,37.3986,30.0006,37.1597,37.2163,19.875,67.1836,58.9262,-999.9,400,20.8962,100.09,100.641
