SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1564254459,3601.5,20190727 12:07:38,12:07:38,1,B2_R3,1,null,null,null,null,1564254451,0.013315091,12.10936571,379.8175161,307.3387014,31.01249467,38.32608338,0.398900433,2.270280929,0.363659301,0.230193328,297.3798831,42.35672348,42.82682258,8.609250993,55.05200356,5.166838645,9.385378026,3.442412348,-587.1955263,202.9311542,22.68536319,-64.19912583,-0.041731982,0.046847806,3.49154546,26,5,1,0,50285.58217,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-532-20190727-12_08_37,961.6400769,1420.65,0.323098527,0.5,1517.372091,12.10936571,245.1303442,1,0.008543165,1.345539014,-,0,1420.65,0.323098527,0.573658765,0.631275218,0.724437155,532,300,300,300,10436.6,1272.4,-0.00716041,-20.6545,1799.984516,1517.372091,0.842991747,0.195983493,6,0.5,0: Broadleaf,1564254451,379.8175161,400.4192581,51.20418387,36.04294194,499.9578387,100.7065484,0.200023194,44.48481935,42.82682258,999.9,0,0,9993.263226,0,1254.110645,1799.984516,0.899996935,0.100003181,0,964.5712258,4.99938,18295.23871,14365.44839,55.808,56.61280645,56,56.375,57.758,1615.481613,179.5032258,0,167.3999999,961.6400769,-318.6419829,-5392.119657,18241.88846,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87429,1.87123,1.87075,1.87286,1.86984,1.87928,1.87637,1.87172,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,473.48,441.445,43.4334,44.2383,30,43.9457,43.9411,19.7661,48.3709,70.3176,-999.9,400,33.7519,99.0009,99.4728
29,1564254561,3704.1,20190727 12:09:21,12:09:21,2,B2_R3,1,null,null,null,null,1564254553,0.014375963,17.5908684,372.4602903,276.6895423,27.91942122,37.58319034,0.402985405,2.273957688,0.367106139,0.232398157,297.388094,42.01767538,42.52203548,8.472792855,50.93691366,4.780827835,9.385782317,3.69196502,-633.9799624,240.7267838,26.8283761,-69.03670851,-0.041831858,0.046959925,3.498145022,0,0,1,0,50400.83086,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-533-20190727-12_10_20,1008.150115,1440.53,0.300153336,0.5,1517.414458,17.5908684,227.7285056,1,0.012155323,1.313169458,-,0,1440.53,0.300153336,0.567692719,0.578825376,0.716903015,533,300,300,300,10318.3,1322.72,-0.00707737,-5.94275,1800.034839,1517.414458,0.842991716,0.195983432,6,0.5,0: Broadleaf,1564254553,372.4602903,399.9949355,47.3793871,30.94544194,499.9957742,100.7052903,0.199937194,44.48565161,42.52203548,999.9,0,0,10017.30484,0,1339.615161,1800.034839,0.899999032,0.100001003,0,1009.328452,4.99938,19393.24516,14365.83871,55.72967742,56.687,55.937,56.375,57.687,1615.529032,179.5064516,0,102,1008.150115,-272.8759318,-4981.586328,19371.63846,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87432,1.87129,1.87073,1.87286,1.86991,1.87928,1.87637,1.87175,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,510.158,440.202,43.4047,44.2439,30.0001,43.9627,43.9738,19.7658,49.8925,55.357,-999.9,400,30.5029,99.0046,99.4777
30,1564254679,3822.1,20190727 12:11:19,12:11:19,3,B2_R3,1,null,null,null,null,1564254671,0.015844631,16.80681029,372.9037742,277.7465571,28.02536226,37.62697716,0.399997351,2.272013837,0.364595805,0.230791401,297.3776443,41.55182853,42.39002258,8.414272084,45.84698835,4.305628809,9.391301293,4.108643274,-698.7482242,258.0823421,28.77080046,-114.5174373,-0.041779036,0.046900628,3.494655379,0,0,1,0,50337.95132,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-534-20190727-12_12_18,1031.608962,1364.28,0.243843667,0.5,1517.362375,16.80681029,184.9996031,1,0.011639015,1.442453162,-,0,1364.28,0.243843667,0.590575567,0.495972162,0.745800309,534,300,300,300,10360.9,1302.44,-0.00710673,7.64771,1799.973226,1517.362375,0.842991636,0.195983273,6,0.5,0: Broadleaf,1564254671,372.9037742,400.1624516,42.67111935,24.46870645,499.9949032,100.7026774,0.199967613,44.49700968,42.39002258,999.9,0,0,10004.91548,0,1470.771935,1799.973226,0.900000065,0.099999787,0,1035.283968,4.99938,19724.53548,14365.36129,55.75,56.98170968,56,56.633,57.687,1615.478065,179.4954839,0,117.5999999,1031.608962,-339.9123763,-6127.764107,19658.28846,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.8743,1.87123,1.87079,1.87286,1.86986,1.87928,1.87637,1.87176,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,508.565,433.563,43.4422,44.2816,30.0001,44.0017,44.0163,19.6733,59.5337,55.3098,-999.9,400,24.1401,99.0023,99.4727
31,1564254798,3941.1,20190727 12:13:18,12:13:18,1,B2_R3,3,null,null,null,null,1564254790,0.01419106,16.08457755,373.8003548,276.7325548,27.92380133,37.71846379,0.367302906,2.271788998,0.337216434,0.213257674,297.3789217,42.05489656,42.39259032,8.415407008,47.35018685,4.439498164,9.375883093,3.975908844,-625.8257372,253.8542715,28.29833523,-46.29420867,-0.041772929,0.046893773,3.494251822,17,3,1,0,50335.98307,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-535-20190727-12_14_17,974.8460385,1430.66,0.318603974,0.5,1517.369875,16.08457755,241.7200362,1,0.011162981,1.329127815,-,0,1430.66,0.318603974,0.570654735,0.618366931,0.720643556,535,300,300,300,10329.1,1288.93,-0.00708518,-13.7229,1799.982258,1517.369875,0.842991573,0.195983146,6,0.5,0: Broadleaf,1564254790,373.8003548,399.4686129,43.99664839,27.71583548,499.9762903,100.7053871,0.19998471,44.46526452,42.39259032,999.9,0,0,10003.18387,0,1303.090968,1799.982258,0.900002839,0.099997139,0,976.4249032,4.99938,18802.06774,14365.44516,55.75,56.94106452,56.058,56.56606452,57.75,1615.49,179.4925806,0,118.2,974.8460385,-261.5488205,-4868.499145,18772.72308,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.8743,1.8713,1.87076,1.87286,1.86986,1.87928,1.87637,1.87177,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,484.104,435.593,43.4539,44.3146,30.0002,44.0532,44.0618,19.7129,54.8215,43.1536,-999.9,400,26.4818,98.9867,99.4621
32,1564254894,4037.1,20190727 12:14:54,12:14:54,2,B2_R3,3,null,null,null,null,1564254886,0.012581402,14.8527639,376.1054516,270.4983441,27.29347821,37.9493116,0.304856277,2.272528129,0.283822844,0.17915797,297.3774552,42.6707613,42.63282903,8.52217875,46.00409958,4.334369855,9.421703489,4.187808895,-554.839822,236.0458922,26.34627997,4.929805357,-0.041793008,0.046916312,3.495578527,13,3,1,0,50344.14992,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-536-20190727-12_15_53,1057.702692,1463.47,0.277263837,0.5,1517.361544,14.8527639,210.354742,1,0.01035123,1.276910357,-,0,1463.47,0.277263837,0.560808357,0.527014754,0.708209193,536,300,300,300,10337.8,1347.58,-0.0070913,-2.48694,1799.972258,1517.361544,0.842991628,0.195983256,6,0.5,0: Broadleaf,1564254886,376.1054516,399.6068387,42.95677742,28.50779677,500.0053226,100.7007742,0.199947774,44.55947419,42.63282903,999.9,0,0,10008.45032,0,1504.531935,1799.972258,0.900001032,0.099998981,0,1063.024194,4.99938,20071.3129,14365.33871,55.81606452,57.12296774,56.062,56.74796774,57.798,1615.477419,179.4948387,0,95.5999999,1057.702692,-438.692308,-7806.198296,19977.95769,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87434,1.87131,1.87073,1.87286,1.86986,1.87929,1.87637,1.87177,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,489.003,432.517,43.4719,44.3581,30.0003,44.0925,44.1094,19.7651,50.2481,32.9431,-999.9,400,27.9188,98.9827,99.4567
33,1564254988,4131.1,20190727 12:16:28,12:16:28,3,B2_R3,3,null,null,null,null,1564254980,0.010210523,9.849260491,382.4722903,278.5438722,28.10461516,38.59082035,0.21262095,2.270974996,0.202148386,0.127240662,297.3716049,43.68007579,43.74897097,9.033759503,44.79194629,4.273454279,9.540675575,4.760305223,-450.2840509,128.9561027,14.49612817,-9.460215084,-0.041750825,0.046868958,3.492790932,58,12,1,0,50256.94481,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-537-20190727-12_17_27,1272.306538,1413,0.099570744,0.5,1517.330663,9.849260491,75.54087165,1,0.007053871,1.358237792,-,0,1413,0.099570744,0.575954552,0.195552788,0.727336359,537,300,300,300,10318.1,1393.49,-0.00707607,19.2161,1799.935484,1517.330663,0.842991694,0.195983389,6,0.5,0: Broadleaf,1564254980,382.4722903,398.978,42.35405806,30.62016129,499.9907097,100.6983548,0.199988194,44.80225161,43.74897097,999.9,0,0,9998.58871,0,1764.987742,1799.935484,0.899998968,0.100000968,0,1283.01129,4.99938,24338.25806,14365.03871,55.99593548,57.387,56.20325806,57.024,57.97967742,1615.440323,179.4951613,0,93.60000014,1272.306538,-848.5999999,-15912.28376,24139.52692,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87428,1.87129,1.87079,1.87286,1.86986,1.87929,1.87637,1.87175,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,433.108,432.014,43.5783,44.4235,30.0003,44.157,44.1709,19.8176,45.6742,25.5856,-999.9,400,30.29,98.9701,99.4395
34,1564255114,4257.1,20190727 12:18:34,12:18:34,1,B2_R3,6,null,null,null,null,1564255106,0.010810647,12.98507774,378.5325484,258.8088222,26.11034699,38.18886891,0.230120874,2.270453759,0.217904003,0.137233566,297.3752329,43.49256962,43.68272903,9.002672981,45.349204,4.328173934,9.544101222,4.674499048,-476.7495191,137.8857392,15.4991397,-25.98940733,-0.041736674,0.046853073,3.491855581,79,16,1,0,50239.2681,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-538-20190727-12_19_33,962.8770385,1227.11,0.215329483,0.5,1517.349157,12.98507774,163.3650045,1,0.009120427,1.71547783,-,0,1227.11,0.215329483,0.631740687,0.495212053,0.797785119,538,300,300,300,10336.1,1154.16,-0.00708945,3.01038,1799.957419,1517.349157,0.842991695,0.195983391,6,0.5,0: Broadleaf,1564255106,378.5325484,399.0253548,42.90136774,30.48508387,499.9976774,100.6866129,0.200005903,44.80920323,43.68272903,999.9,0,0,9996.365484,0,1643.35129,1799.957419,0.899999097,0.10000089,0,969.7682258,4.99938,18614.40323,14365.22258,56.062,57.49187097,56.31606452,57.125,58.056,1615.46,179.4974194,0,125.4000001,962.8770385,-632.0825645,-11721.39146,18486.86538,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.8743,1.87131,1.87077,1.87288,1.86988,1.87929,1.87637,1.87175,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,407.07,434.774,43.669,44.4804,30.0002,44.2217,44.2298,19.8357,45.5045,17.5919,-999.9,400,29.8955,98.9656,99.4483
35,1564255214,4357.1,20190727 12:20:14,12:20:14,2,B2_R3,6,null,null,null,null,1564255206,0.013509863,15.16528985,374.8756774,269.672935,27.20676546,37.82046067,0.316421379,2.272992227,0.293829473,0.185538619,297.3775851,42.50420643,42.97686452,8.677122952,45.72292463,4.337635355,9.486784563,4.339487596,-595.7849481,210.2496881,23.51528067,-64.64239419,-0.041805618,0.046930468,3.496411652,76,15,1,0,50337.35064,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-539-20190727-12_21_13,1191.497692,1530.8,0.221650319,0.5,1517.362831,15.16528985,168.1619774,1,0.010557187,1.176763784,-,0,1530.8,0.221650319,0.540602427,0.40525061,0.682692409,539,300,300,300,10337.9,1462.55,-0.00709049,10.4503,1799.973871,1517.362831,0.842991587,0.195983175,6,0.5,0: Broadleaf,1564255206,374.8756774,399.1501935,42.99455806,27.48054516,500.0258387,100.6880645,0.199944355,44.69260645,42.97686452,999.9,0,0,10012.73387,0,1081.595806,1799.973871,0.90000229,0.099997742,0,1198.040968,4.99938,22642.8,14365.34839,56.062,57.395,56.375,57.09858065,58.062,1615.48129,179.4925806,0,99.5999999,1191.497692,-603.4017098,-11019.26838,22520.88462,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87429,1.87129,1.87081,1.87286,1.86989,1.87927,1.87637,1.87168,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,411.659,431.271,43.6817,44.5042,30.0002,44.241,44.2411,19.8309,51.0052,8.55954,-999.9,400,26.8476,98.9441,99.4451
36,1564255297,4440.1,20190727 12:21:37,12:21:37,3,B2_R3,6,null,null,null,null,1564255289,0.011225629,13.97094788,376.8913548,252.0252258,25.4265922,38.02422059,0.23525799,2.271632338,0.222512042,0.140157624,297.3757847,43.24301418,43.65185161,8.988214238,44.60620838,4.231881146,9.487202118,4.756333092,-495.0502365,127.5637116,14.32150621,-55.78923398,-0.041768675,0.046888996,3.493970648,65,13,1,0,50294.5809,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-540-20190727-12_22_36,935.9365385,1248.32,0.250243096,0.5,1517.353104,13.97094788,189.8535692,1,0.009770133,1.669339592,-,0,1248.32,0.250243096,0.625375504,0.56307082,0.789746934,540,300,300,300,10339,1168.85,-0.00709158,6.32129,1799.962258,1517.353104,0.842991622,0.195983245,6,0.5,0: Broadleaf,1564255289,376.8913548,398.7335484,41.94588065,29.04014194,499.9989677,100.6890968,0.199979355,44.69345806,43.65185161,999.9,0,0,10003.78323,0,1173.347742,1799.962258,0.900001774,0.099998206,0,937.7271613,4.99938,17970.37097,14365.27742,56,57.187,56.312,56.927,58,1615.469032,179.4935484,0,82.20000005,935.9365385,-446.5057093,-8126.752136,17938.25,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87433,1.87133,1.87084,1.87288,1.8699,1.8793,1.87637,1.8717,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,424.418,429.644,43.6476,44.49,29.9999,44.2316,44.2364,19.8932,46.985,2.62706,-999.9,400,28.9838,98.9456,99.4423
37,1564255811,4954.1,20190727 12:30:11,12:30:11,1,B3_R1,5,null,null,null,null,1564255803,0.013258339,15.32436837,375.4662903,289.6866959,29.22030227,37.87277308,0.398626609,2.270902608,0.363440284,0.23005215,297.3779381,40.82510109,41.15004194,7.881450471,51.11587532,4.426245309,8.659238019,3.455205162,-584.6927309,218.8274437,24.08410537,-44.40324377,-0.041748859,0.046866752,3.492661027,0,0,1,0,50550.6951,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-541-20190727-12_31_10,1036.817962,1278.44,0.188997558,0.5,1517.363749,15.32436837,143.3890219,1,0.01066202,1.606450048,-,0,1278.44,0.188997558,0.616336403,0.413095938,0.778332029,541,300,300,300,10350.7,1233.8,-0.00709904,10.6875,1799.974839,1517.363749,0.842991644,0.195983289,6,0.5,0: Broadleaf,1564255803,375.4662903,399.8295806,43.88128387,28.66919355,499.9922581,100.6686452,0.199992194,42.93742581,41.15004194,999.9,0,0,10001.06871,0,1840.815806,1799.974839,0.900000387,0.09999931,0,1038.173129,4.99938,19758.7871,14365.37419,54.49390323,55.155,54.641,54.687,56.34654839,1615.479032,179.496129,0,513,1036.817962,-333.7629062,-6217.230774,19733.75385,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87425,1.8712,1.87073,1.87286,1.86981,1.87927,1.87636,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,506.813,433.043,42.2951,44.2949,29.9996,44.1111,44.1313,19.9594,47.8137,2.55761,-999.9,400,28.2965,98.9486,99.4583
38,1564255973,5116.1,20190727 12:32:53,12:32:53,2,B3_R1,5,null,null,null,null,1564255965,0.015686343,21.55634767,367.28,272.3808839,27.47424788,37.04643886,0.494010286,2.272115153,0.441188457,0.280016494,297.385066,40.14811157,40.93179677,7.790760571,50.77290368,4.421562408,8.708508056,3.369198163,-691.7677355,258.965931,28.47173522,-106.9450033,-0.041781789,0.046903718,3.494837233,33,7,1,0,50571.53535,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-542-20190727-12_33_52,884.7746923,1506.4,0.412656205,0.5,1517.39945,21.55634767,313.0821495,1,0.014768782,1.212022039,-,0,1506.4,0.412656205,0.547924938,0.764733398,0.691939543,542,300,300,300,10370.5,1274.55,-0.0071153,-34.8602,1800.017097,1517.39945,0.842991688,0.195983375,6,0.5,0: Broadleaf,1564255965,367.28,400.0611935,43.83556129,25.83707097,499.9993871,100.6670645,0.199954806,43.04590323,40.93179677,999.9,0,0,10009.11419,0,1085.95871,1800.017097,0.899999774,0.100000061,0,885.715871,4.99938,17139.72258,14365.70323,54.375,55.49793548,54.625,55.10467742,56.276,1615.514194,179.5029032,0,161.3999999,884.7746923,-87.64355563,-1467.046154,17122.52692,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87425,1.87119,1.87073,1.87286,1.86981,1.87927,1.87635,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,465.025,432.216,42.2707,44.0835,29.9994,43.9428,43.9652,19.9258,52.0896,0,-999.9,400,25.4856,98.9969,99.5184
39,1564256071,5213.6,20190727 12:34:30,12:34:30,3,B3_R1,5,null,null,null,null,1564256063,0.012735515,14.93178957,375.479,285.9279949,28.83898426,37.87118842,0.368258379,2.271569911,0.338019411,0.213771682,297.382443,41.40520648,41.61074516,8.075899003,51.01420773,4.512925355,8.846408786,3.562973649,-561.6362224,212.5958661,23.48840163,-28.16951156,-0.041766979,0.046887093,3.493858605,82,16,1,0,50506.1497,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-543-20190727-12_35_29,855.6832692,1193.71,0.283173242,0.5,1517.38685,14.93178957,214.8416769,1,0.010403137,1.791456887,-,0,1193.71,0.283173242,0.641764125,0.675816406,0.810443081,543,300,300,300,10340.7,1082.89,-0.00709285,-14.7517,1800.002258,1517.38685,0.842991637,0.195983274,6,0.5,0: Broadleaf,1564256063,375.479,399.1344516,44.74400645,30.14580968,500.0210968,100.6610323,0.199970419,43.34671935,41.61074516,999.9,0,0,10006.16613,0,119.3999677,1800.002258,0.90000129,0.099998655,0,858.7332903,4.99938,16277.18387,14365.60645,54.5,55.73374194,54.687,55.437,56.437,1615.503871,179.4983871,0,97.20000005,855.6832692,-242.8482393,-4876.557264,16218.67308,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87119,1.87073,1.87286,1.86985,1.87927,1.87635,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,403.52,436.365,42.3667,43.9954,29.9996,43.8574,43.8807,19.9759,44.5828,0,-999.9,400,29.6062,99.017,99.5315
40,1564256217,5360,20190727 12:36:57,12:36:57,1,B3_R1,4,null,null,null,null,1564256209,0.012848911,10.6621196,381.054129,308.7414866,31.14037903,38.43399907,0.358952796,2.269158735,0.330130814,0.208728106,297.387289,41.55831537,41.89374839,8.19739433,50.57842983,4.519235939,8.935105249,3.678158391,-566.6369863,201.1572257,22.29843084,-45.79404068,-0.041701529,0.04681362,3.489532064,51,10,1,0,50399.77506,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-544-20190727-12_37_56,952.3308846,1479.59,0.356354879,0.5,1517.410376,10.6621196,270.3682955,1,0.007589188,1.252103623,-,0,1479.59,0.356354879,0.555970698,0.670765859,0.702100021,544,300,300,300,10349.8,1284.83,-0.00710003,-27.8578,1800.03,1517.410376,0.842991715,0.195983429,6,0.5,0: Broadleaf,1564256209,381.054129,399.7246774,44.80599355,30.07763871,499.9826452,100.6622903,0.200018065,43.53806452,41.89374839,999.9,0,0,9990.36129,0,889.5734516,1800.03,0.899999032,0.100000668,0,953.2730968,4.99938,17898.95484,14365.82258,54.641,56.012,54.875,55.7113871,56.643,1615.524194,179.5058065,0,145.8,952.3308846,-120.009812,-2199.835898,17882.35385,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87119,1.87073,1.87286,1.86983,1.87927,1.87635,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,441.662,437.487,42.5328,43.979,30,43.8064,43.8343,19.9963,43.7466,2.03574,-999.9,400,29.8254,99.0169,99.5348
41,1564256340,5483,20190727 12:39:00,12:39:00,2,B3_R1,4,null,null,null,null,1564256332,0.011438579,13.50815112,377.3006452,284.4919349,28.69489318,38.05591787,0.317883304,2.270637564,0.295068399,0.186330941,297.3816415,42.1692014,42.02622258,8.25480813,51.00610793,4.593786176,9.006345245,3.661021954,-504.4413147,203.7397728,22.60057499,19.28067462,-0.041741664,0.046858674,3.492185406,35,7,1,0,50422.03807,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-545-20190727-12_39_59,970.3485769,1167.35,0.168759518,0.5,1517.380821,13.50815112,128.0362278,1,0.009464957,1.854490941,-,0,1167.35,0.168759518,0.649674838,0.415776755,0.820433018,545,300,300,300,10336.3,1149.24,-0.00708903,21.6024,1799.994839,1517.380821,0.842991762,0.195983525,6,0.5,0: Broadleaf,1564256332,377.3006452,398.6890323,45.54451935,32.4435871,500.0078065,100.6636129,0.200030871,43.69056452,42.02622258,999.9,0,0,9999.844839,0,596.7786129,1799.994839,0.899996258,0.100003742,0,971.9796452,4.99938,18557.13548,14365.5129,54.83841935,56.21341935,55.06403226,55.98374194,56.86687097,1615.489677,179.5051613,0,122.2,970.3485769,-400.4841367,-7187.158974,18528.75385,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87121,1.87073,1.87286,1.86983,1.87927,1.87637,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,462.477,439.498,42.7018,44.0385,30.0002,43.8342,43.8574,20.0266,39.0459,0,-999.9,400,32.1265,99.0071,99.5247
42,1564256453,5595.5,20190727 12:40:52,12:40:52,3,B3_R1,4,null,null,null,null,1564256445,0.01504462,19.23366176,368.1716774,276.1113468,27.84864825,37.13387246,0.458465867,2.268077977,0.412521885,0.261569323,297.3779156,40.89138208,41.64474194,8.090411154,51.85295258,4.644268415,8.956613237,3.446142739,-663.4677337,237.1523488,26.27577365,-102.6616956,-0.041672213,0.04678071,3.487593397,20,4,1,0,50358.39622,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-546-20190727-12_41_51,912.7720385,1428.11,0.360853129,0.5,1517.362519,19.23366176,273.7725062,1,0.013238402,1.333286652,-,0,1428.11,0.360853129,0.571419997,0.701545372,0.721609958,546,300,300,300,10333.2,1253.84,-0.00708837,-22.863,1799.973226,1517.362519,0.842991717,0.195983433,6,0.5,0: Broadleaf,1564256445,368.1716774,397.8997419,46.0465871,28.82384516,499.9854194,100.6601935,0.200015806,43.58421613,41.64474194,999.9,0,0,9983.546129,0,867.6640968,1799.973226,0.899998097,0.100001929,0,913.6140645,4.99938,17358.59355,14365.33226,55,56.25,55.25,56.125,56.94512903,1615.473548,179.5003226,0,111.5999999,912.7720385,-137.4173332,-2520.010253,17343.46538,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87119,1.87074,1.87286,1.86983,1.87927,1.87637,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,480.768,435.801,42.7461,44.0656,30.0001,43.8481,43.8667,19.9774,46.5495,1.81117,-999.9,400,28.091,99,99.5261
43,1564256604,5747,20190727 12:43:24,12:43:24,1,B3_R1,2,null,null,null,null,1564256596,0.012933969,12.60646339,378.4204516,301.1633616,30.37490774,38.16694782,0.379941459,2.271899468,0.347847122,0.220061634,297.379629,41.7913976,41.70387742,8.115708036,50.81672651,4.601931827,9.055939142,3.51377621,-570.3880469,256.2625342,28.3819375,11.63605383,-0.04177593,0.046897141,3.494450099,167,33,1,0,50444.81713,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-547-20190727-12_44_23,865.1266923,1359.42,0.363606029,0.5,1517.376098,12.60646339,275.8635485,1,0.008870745,1.451185064,-,0,1359.42,0.363606029,0.592034068,0.742309892,0.747642156,547,300,300,300,10394.5,1102.88,-0.00713222,-62.0307,1799.99,1517.376098,0.842991404,0.195982808,6,0.5,0: Broadleaf,1564256596,378.4204516,399.4220968,45.62757097,30.81461935,499.9877419,100.6585484,0.200027452,43.7961129,41.70387742,999.9,0,0,10008.55742,0,474.7503871,1799.99,0.900008613,0.099991116,0,866.1265484,4.99938,16672.38065,14365.52903,55.23780645,56.58029032,55.437,56.312,57.2256129,1615.507097,179.4832258,0,150.8,865.1266923,-109.6512137,-1313.408547,16659.77692,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.8712,1.87075,1.87286,1.86983,1.87927,1.87636,1.87165,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,312.686,438.605,42.8549,44.1078,30.0002,43.8992,43.8993,19.9878,42.3762,10.2682,-999.9,400,30.662,98.9875,99.5105
44,1564256693,5835.5,20190727 12:44:52,12:44:52,2,B3_R1,2,null,null,null,null,1564256685,0.015213728,18.60509742,370.2017097,285.2310344,28.76740326,37.337248,0.489445096,2.269405043,0.437485298,0.27763561,297.3813057,41.25356837,41.41289032,7.991887552,51.41438435,4.705337587,9.151792141,3.286549965,-670.9254169,316.3694629,35.06297012,-22.1116782,-0.041708212,0.046821122,3.489973945,40,8,1,0,50334.15699,0,693.5346154,3332.19,2638.655385,0.791868226,-0.853793722,MPF-548-20190727-12_45_51,878.9658846,1288.63,0.317906704,0.5,1517.37845,18.60509742,241.1923906,1,0.01282402,1.585839225,-,0,1288.63,0.317906704,0.613278354,0.688400761,0.774470214,548,300,300,300,10358,1164.35,-0.0071056,-6.69226,1799.991935,1517.37845,0.842991805,0.19598361,6,0.5,0: Broadleaf,1564256685,370.2017097,399.2869355,46.6537871,29.24872903,499.990871,100.6564839,0.200014161,43.99870323,41.41289032,999.9,0,0,9992.53871,0,308.6495806,1799.991935,0.899995484,0.100004577,0,882.9935161,4.99938,17541.24194,14365.48387,55.375,56.625,55.562,56.5,57.32012903,1615.484516,179.5074194,0,88.20000005,878.9658846,-318.3136068,-5820.752136,17468.87692,15,1564253257,11:47:37,5,13.423,0.788,401,44,0.52,0.14,0,0,0/0,1.87424,1.87122,1.87075,1.87286,1.86985,1.87928,1.87637,1.87166,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.423,0.788,2,455.837,436.347,42.9285,44.1312,30.0001,43.8992,43.9085,19.9631,45.2092,5.10625,-999.9,400,28.6912,98.9825,99.5151
