SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1562890611,3433.5,20190711 17:16:50,17:16:50,1,B1_R2,6,null,null,null,null,1562890603,0.002565002,5.798252882,398.9434516,211.3190279,21.21415664,40.04962997,0.056787551,2.268501235,0.05600947,0.035074938,247.8071574,44.39670521,43.29178065,8.821083588,51.04211428,4.529369833,8.873789609,4.291713755,-113.1165796,13.96462331,1.557759113,150.2129603,-0.041683693,0.046793597,3.488352593,18,4,1,0,50394.00686,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4241-20190711-17_17_44,761.3014615,914.651,0.167659073,0.5,1264.451278,5.798252882,105.9983643,0.828743422,0.005433917,2.327028561,DARK-4242-20190711-17_17_46,156.64,758.011,0.202305162,0.737388054,0.831054359,0.92022109,4241,300,300,300,10330.6,898.444,-0.00733518,11.4271,1499.96,1264.451278,0.842989998,0.195979997,6,0.5,0: Broadleaf,1562890603,398.9434516,407.1291613,45.11808065,42.17900323,500.0087097,100.3638387,0.025401439,43.40596452,43.29178065,999.9,0,0,10015.78387,0,111.0064387,1499.96,0.900001,0.099999103,0,762.5677742,4.99938,11997.15806,11964.32581,52.625,53.62093548,53.058,53.635,54.86280645,1345.466452,149.496129,0,146.0999999,761.3014615,-199.302701,-3107.897438,11977.64615,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-8.50460122,5.27267331,0.615392321,0,740.705,0,0,0,2.837717561,1.729852683,0.201386359,0,0,3,0/3,1.87424,1.87119,1.87073,1.87276,1.86981,1.87927,1.87634,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,467.294,456.363,42.504,43.6199,29.9994,43.435,43.4514,20.7342,27.1989,71.0364,-999.9,407.459,41.8856,98.9297,99.1481
26,1562890698,3521,20190711 17:18:18,17:18:18,2,B1_R2,6,null,null,null,null,1562890690,0.002838181,6.111942169,399.1818065,212.8543326,21.36810977,40.07323014,0.06070474,2.265811165,0.05981548,0.037463486,247.8069851,44.23381683,43.52749032,8.930183665,50.74251233,4.485131406,8.83900146,4.445052259,-125.1637728,-24.04314056,-2.687248863,95.91282292,-0.041610768,0.046711732,3.483528408,0,0,1,0,50321.44682,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4243-20190711-17_19_12,927.2990769,1027.49,0.097510363,0.5,1264.449725,6.111942169,61.64847595,2.036409113,0.005682007,1.961654128,DARK-4244-20190711-17_19_14,-1064.9,2092.39,0.047883484,0.4906511,0.336931283,0.871435194,4243,300,300,300,10319.2,1027.49,-0.00732665,21.7297,1499.958065,1264.449725,0.842990051,0.195980101,6,0.5,0: Broadleaf,1562890690,399.1818065,407.8749677,44.67777742,41.42439032,500.0408065,100.3644516,0.023966635,43.33066452,43.52749032,999.9,0,0,9998.200323,0,64.02424516,1499.958065,0.899999226,0.100000716,0,934.4775806,4.99938,14770.45806,11964.30645,52.562,53.5,52.937,53.526,54.74187097,1345.460645,149.4983871,0,87,927.2990769,-564.7322396,-9007.535047,14656.83077,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-8.857451951,1.63630453,0.39897801,0,872.753,0,0,0,3.214641463,0.472496446,0.111057617,0,0,3,0/3,1.87425,1.87119,1.87073,1.87276,1.86981,1.87927,1.87629,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,500.005,454.363,42.3834,43.5061,29.9997,43.3322,43.354,20.7538,28.2694,69.7838,-999.9,408.283,41.0267,98.9472,99.1685
27,1562890783,3606,20190711 17:19:43,17:19:43,3,B1_R2,6,null,null,null,null,1562890775,0.002281388,5.547108138,397.1641613,195.2696748,19.60302577,39.87111309,0.049831299,2.266759481,0.049230625,0.030822505,247.8120358,44.32151476,43.19630645,8.777221878,50.3751311,4.431131817,8.796268557,4.34609006,-100.6092152,5.072712426,0.56559024,152.8411233,-0.041636466,0.046740581,3.485228786,7,1,1,0,50366.07547,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4245-20190711-17_20_37,691.6487692,890.331,0.223155468,0.5,1264.475552,5.547108138,141.0873166,3.257160539,0.005235196,2.417908621,DARK-4246-20190711-17_20_38,-2009.62,2899.951,0.068512272,0.426058001,1.240182114,0.930735832,4245,300,300,300,10348.3,843.882,-0.0073482,-1.38965,1499.98871,1264.475552,0.842990046,0.195980093,6,0.5,0: Broadleaf,1562890775,397.1641613,404.9082581,44.13939355,41.52247742,499.9829355,100.3663226,0.023181242,43.23781613,43.19630645,999.9,0,0,10004.18871,0,329.821,1499.98871,0.899998613,0.100001287,0,691.7622581,4.99938,10831.13226,11964.53226,52.48577419,53.49796774,52.804,53.504,54.69106452,1345.489032,149.5012903,0,83.9000001,691.6487692,-30.36485472,-583.9931628,10829.24615,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-7.068511463,-12.23914265,1.290257247,0,688.549,0,0,0,2.575432683,0.631633589,0.086098312,0,0,3,0/3,1.87424,1.87119,1.87073,1.8728,1.86981,1.87927,1.87625,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,480.077,455.974,42.2901,43.4025,29.9994,43.2297,43.2529,20.6829,26.2663,67.6964,-999.9,406.196,41.3516,98.9642,99.1883
28,1562890993,3815.5,20190711 17:23:12,17:23:12,1,B1_R1,1,null,null,null,null,1562890985,0.006048681,11.59946146,398.8773871,251.5170964,25.24706473,40.03896099,0.151992829,2.26443435,0.14654405,0.092063309,247.8157972,42.57691341,42.02076129,8.252434366,51.0504183,4.369727477,8.559631091,3.882706889,-266.7468484,84.93354733,9.403438797,75.405935,-0.041573474,0.046669867,3.481060228,0,0,1,0,50375.75384,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4247-20190711-17_24_06,690.6175,1144.74,0.396703618,0.5,1264.49436,11.59946146,250.8147439,0.519873508,0.010021501,1.65830669,DARK-4248-20190711-17_24_08,549.62,595.12,0.763077195,0.761326676,1.095292274,0.820742205,4247,300,300,300,10376.3,949.313,-0.00736974,-47.3986,1500.010968,1264.49436,0.842990076,0.195980152,6,0.5,0: Broadleaf,1562890985,398.8773871,415.6921613,43.53223548,36.58970968,499.994,100.3527742,0.026345526,42.71648065,42.02076129,999.9,0,0,9990.401935,0,93.4986129,1500.010968,0.899997323,0.100002523,0,690.966871,4.99938,10677.70323,11964.71935,52.07419355,53.187,52.44919355,53.141,54.312,1345.506129,149.5048387,0,208.7,690.6175,-44.05015384,-642.9094018,10672.02692,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-16.86749024,1.792636934,0.211143213,0,685.718,0,0,0,6.967013659,-0.647683902,0.066843256,0,0,3,0/3,1.87424,1.87119,1.87073,1.87274,1.86981,1.87927,1.87628,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,490.132,445.376,41.9443,43.1195,29.9995,42.9588,42.987,20.9704,32.5653,62.6287,-999.9,415.976,36.5408,99.0025,99.2334
29,1562891087,3909.5,20190711 17:24:46,17:24:46,2,B1_R1,1,null,null,null,null,1562891079,0.003346983,7.130996877,399.5446452,234.1186912,23.499243,40.1035759,0.080564884,2.267309357,0.079007642,0.049517181,247.8086328,43.32980447,42.08460323,8.280220391,50.50039818,4.294483046,8.503859772,3.985737345,-147.6019339,61.99689573,6.85331045,169.056905,-0.041651372,0.046757314,3.486214874,9,2,1,0,50486.14071,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4249-20190711-17_25_40,803.0795385,977.13,0.178124161,0.5,1264.461319,7.130996877,112.6155559,2.496177581,0.006487875,2.114293902,DARK-4250-20190711-17_25_42,-1461.96,2439.09,0.07135877,0.458585181,0.704648961,0.89320832,4249,300,300,300,10392.6,940.798,-0.0073803,4.74884,1499.972258,1264.461319,0.842989804,0.195979607,6,0.5,0: Broadleaf,1562891079,399.5446452,409.7054839,42.78515484,38.94102581,500.0531613,100.3488387,0.02436461,42.59179677,42.08460323,999.9,0,0,10009.51387,0,101.9715355,1499.972258,0.900007194,0.099993452,0,809.4831613,4.99938,12530.48387,11964.44194,51.885,52.96748387,52.252,52.921,54.12493548,1345.485484,149.4874194,0,93.5,803.0795385,-504.0415729,-7621.343594,12433.28846,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-10.08934415,-2.580759303,0.351397304,0,751.495,0,0,0,3.869877073,-0.531328223,0.05740805,0,0,3,0/3,1.87424,1.87119,1.87073,1.87279,1.86981,1.87927,1.87631,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,477.401,450.502,41.7842,43.0074,29.9996,42.8528,42.881,20.8076,26.7815,62.0253,-999.9,409.918,38.8415,99.0265,99.2504
30,1562891160,3983,20190711 17:26:00,17:26:00,3,B1_R1,1,null,null,null,null,1562891152,0.001227843,4.280093523,400.66,157.390465,15.79720603,40.21405343,0.030599075,2.264653572,0.030371231,0.019002349,247.8101426,44.06636235,41.62948065,8.083893799,50.15988979,4.27601498,8.524769489,3.807878819,-54.1478601,123.2085544,13.60935093,330.4801879,-0.041579411,0.046676531,3.481453181,4,1,1,0,50394.98263,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4251-20190711-17_26_54,850.2506538,982.789,0.134859411,0.5,1264.46675,4.280093523,85.26262089,1.651309691,0.004233218,2.096361477,DARK-4252-20190711-17_26_55,-640.1,1622.889,0.081668152,0.559377113,0.524567627,0.890761654,4251,300,300,300,10438.1,970.378,-0.00741295,12.6788,1499.978387,1264.46675,0.84298998,0.19597996,6,0.5,0: Broadleaf,1562891152,400.66,406.3864839,42.60272258,41.19207419,499.9969677,100.3479032,0.021620632,42.63862581,41.62948065,999.9,0,0,9992.313548,0,160.2454484,1499.978387,0.900000097,0.099999742,0,851.8081613,4.99938,13055.50968,11964.48065,51.812,52.84451613,52.129,52.879,54.042,1345.481613,149.4967742,0,72.60000014,850.2506538,-386.3027353,-5778.943593,13032.23462,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-6.349127073,11.46376432,1.187486897,0,808.247,0,0,0,0.953574129,8.107727726,0.830234871,0,0,3,0/3,1.87424,1.87119,1.87073,1.87278,1.86981,1.87927,1.87625,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,483.891,458.556,41.705,42.9427,29.9997,42.7867,42.8159,20.6864,21.7144,61.9795,-999.9,405.618,40.5367,99.0363,99.2677
31,1562891306,4128.5,20190711 17:28:25,17:28:25,1,B1_R1,4,null,null,null,null,1562891298,0.003719175,8.86055327,399.7932581,214.8115239,21.56295274,40.13156731,0.088123327,2.265999117,0.086262767,0.054078122,247.8128457,43.15812482,42.15554839,8.311192946,50.16120078,4.254201148,8.481059228,4.056991798,-164.0156293,47.04201934,5.203651208,136.042887,-0.04161586,0.046717449,3.483865394,0,0,1,0,50453.11547,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4253-20190711-17_29_19,690.9481538,1092.14,0.367344705,0.5,1264.483047,8.86055327,232.250576,0.495467614,0.00785556,1.786336917,DARK-4254-20190711-17_29_21,551.02,541.12,0.741410124,0.7828615,1.108224735,0.843483793,4253,300,300,300,10409.1,969.581,-0.00739318,-20.6122,1499.998065,1264.483047,0.842989786,0.195979571,6,0.5,0: Broadleaf,1562891298,399.7932581,412.2091613,42.38062581,38.10711935,500.0419677,100.3524194,0.028381232,42.54061935,42.15554839,999.9,0,0,10000.6229,0,910.2617871,1499.998065,0.900006323,0.099993419,0,691.3523871,4.99938,10564.03871,11964.64516,51.649,52.937,51.98158065,52.875,53.921,1345.509032,149.4890323,0,144.5,690.9481538,-102.460171,-1521.798292,10557.93846,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-12.5530561,3.171597909,0.330871286,0,678.698,0,0,0,4.316419756,-0.925685645,0.093947319,0,0,3,0/3,1.87424,1.87118,1.87073,1.87272,1.86981,1.87927,1.87628,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,506.689,454.924,41.6033,42.8225,29.9996,42.6544,42.6834,20.8815,26.2557,62.1529,-999.9,411.661,38.2741,99.0531,99.2784
32,1562891415,4238,20190711 17:30:15,17:30:15,2,B1_R1,4,null,null,null,null,1562891407,0.002404002,6.001352723,399.1515484,206.2186319,20.6993616,40.06515879,0.056464705,2.266226563,0.05569462,0.034877451,247.8113895,43.50053427,42.29996129,8.37454935,51.11509421,4.315811625,8.443321277,4.058737726,-106.0165069,19.02174641,2.104513329,162.9211423,-0.041622023,0.046724368,3.484273202,3,1,1,0,50473.92699,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4255-20190711-17_31_09,615.5983077,802.079,0.232496665,0.5,1264.473503,6.001352723,146.992936,1.471749042,0.005594441,2.7939779,DARK-4256-20190711-17_31_11,-378.38,1180.459,0.157973036,0.654982829,2.59173467,0.968891549,4255,300,300,300,10346.4,744.706,-0.00734686,-9.32074,1499.986452,1264.473503,0.84298995,0.195979899,6,0.5,0: Broadleaf,1562891407,399.1515484,407.5041613,42.99653226,40.23592581,500.0289677,100.3550323,0.020774768,42.45565161,42.29996129,999.9,0,0,10001.84355,0,907.5779677,1499.986452,0.900000613,0.099999371,0,616.1242581,4.99938,9661.395806,11964.53871,51.51,52.808,51.86870968,52.78,53.792,1345.490968,149.496129,0,109,615.5983077,-55.02652984,-868.5606827,9653.483077,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-8.706664634,5.163150732,0.653580684,0,610.367,0,0,0,2.58392122,3.04988885,0.325878563,0,0,3,0/3,1.87424,1.87119,1.87073,1.87272,1.86981,1.87927,1.87628,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,484.78,458.464,41.547,42.7384,30.0001,42.5734,42.596,20.7643,24.189,63.4011,-999.9,407.9,39.5889,99.0644,99.2964
33,1562891481,4304,20190711 17:31:21,17:31:21,3,B1_R1,4,null,null,null,null,1562891473,0.004303484,9.783813601,399.2853226,229.7577701,23.06210319,40.0785545,0.107479064,2.268551746,0.104728196,0.065696413,247.8118198,42.80616705,41.88249355,8.192532501,51.43176899,4.325086459,8.409367485,3.867446043,-189.7836433,60.71434378,6.694625208,125.4371455,-0.041685063,0.046795135,3.488443198,3,1,1,0,50559.44349,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4257-20190711-17_32_15,713.3372308,1057.14,0.325219715,0.5,1264.47763,9.783813601,205.616527,1.910437596,0.008585746,1.87858751,DARK-4258-20190711-17_32_17,-962.46,2019.6,0.1702331,0.495797061,1.051342572,0.858616029,4257,300,300,300,10383.7,945.348,-0.0073742,-22.073,1499.991613,1264.47763,0.8429898,0.1959796,6,0.5,0: Broadleaf,1562891473,399.2853226,413.0872581,43.08896774,38.14752903,500.0225484,100.3510323,0.024694645,42.37892258,41.88249355,999.9,0,0,10017.39129,0,118.5589968,1499.991613,0.900008355,0.099991355,0,713.9964516,4.99938,11039.5,11964.6,51.4613871,52.677,51.808,52.69512903,53.70732258,1345.504839,149.4893548,0,65.30000019,713.3372308,-90.06215385,-1269.880342,11029.83077,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-14.13070244,5.139420209,0.604547694,0,703.598,0,0,0,4.624459024,5.45064439,0.575563362,0,0,3,0/3,1.87424,1.87119,1.87073,1.87274,1.86981,1.87927,1.87627,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,485.529,455.335,41.4944,42.7091,29.9997,42.5339,42.5561,20.9384,26.9177,62.2342,-999.9,413.251,37.3953,99.0697,99.3062
34,1562891589,4412,20190711 17:33:09,17:33:09,1,B1_R1,6,null,null,null,null,1562891581,0.003180032,6.358020198,399.4163226,243.3502545,24.42556296,40.09023355,0.076879779,2.26661028,0.075459957,0.047287854,247.8147757,43.02479915,41.91196129,8.205267173,50.78163245,4.23757277,8.34469584,3.967694402,-140.2394319,39.11186997,4.313923726,151.0011375,-0.041632423,0.046736041,3.484961241,23,5,1,0,50521.77842,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4259-20190711-17_34_03,635.1628462,782.944,0.188750605,0.5,1264.491137,6.358020198,119.3367337,0.257418155,0.005876427,2.886701986,DARK-4260-20190711-17_34_04,581.4,201.544,0.733245117,0.918127125,2.797980548,0.977164558,4259,300,300,300,10442.2,760.789,-0.00741625,4.13,1500.007419,1264.491137,0.842989922,0.195979844,6,0.5,0: Broadleaf,1562891581,399.4163226,408.5694194,42.21865484,38.56400968,500.0390968,100.3522903,0.019755787,42.23203226,41.91196129,999.9,0,0,10004.61581,0,38.93934839,1500.007419,0.900002613,0.099997806,0,637.087129,4.99938,9783.403871,11964.7129,51.375,52.433,51.73170968,52.562,53.59654839,1345.513548,149.4970968,0,107.5,635.1628462,-151.0766497,-2246.594873,9753.435385,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-9.11391561,-0.507904808,0.085574265,0,620.695,0,0,0,3.628132195,0.426074634,0.052489306,0,0,3,0/3,1.87424,1.87119,1.87072,1.87271,1.86981,1.87926,1.87624,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,459.97,458.008,41.4103,42.6077,29.9995,42.4396,42.4629,20.7747,25.5067,63.497,-999.9,408.626,38.2602,99.0871,99.3383
35,1562891684,4507,20190711 17:34:44,17:34:44,2,B1_R1,6,null,null,null,null,1562891676,0.002240655,5.931551581,398.530129,201.5780624,20.23178073,39.99926425,0.05425896,2.266396137,0.05354751,0.033530337,247.8081062,43.26552254,41.64763226,8.091645982,49.87694007,4.147944405,8.316357016,3.943701578,-98.81287574,63.5027965,6.99386941,219.4918964,-0.041626619,0.046729526,3.484577258,9,2,1,0,50525.27284,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4261-20190711-17_35_38,791.2732692,858.131,0.077910868,0.5,1264.455436,5.931551581,49.25741008,0.2285094,0.005539318,2.546160202,DARK-4262-20190711-17_35_39,662.04,196.091,0.340952572,0.917644465,0.522309386,0.944657489,4261,300,300,300,10465,858.131,-0.0074322,20.0634,1499.964839,1264.455436,0.842990051,0.195980103,6,0.5,0: Broadleaf,1562891676,398.530129,406.7194516,41.32778065,38.75014839,500.0061935,100.3465806,0.020396235,42.16735484,41.64763226,999.9,0,0,10003.79032,0,347.5725161,1499.964839,0.899998677,0.100001287,0,794.9607097,4.99938,12166.51613,11964.35806,51.278,52.31606452,51.61687097,52.45122581,53.546,1345.466129,149.4990323,0,94.20000005,791.2732692,-599.6232825,-8923.124794,12112.55385,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-9.316392683,19.92398613,2.07334952,0,730.089,0,0,0,2.575713415,0.058108223,0.022238882,1,1,3,1/3,1.87424,1.87118,1.87071,1.87272,1.86981,1.87927,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,478.196,459.971,41.3028,42.4851,29.9994,42.3274,42.3506,20.7175,24.0842,64.7086,-999.9,407.045,38.8656,99.11,99.3553
36,1562891772,4595,20190711 17:36:12,17:36:12,3,B1_R1,6,null,null,null,null,1562891764,0.007017436,14.98689471,398.5343871,252.8637598,25.37953757,40.00026915,0.19756117,2.265132862,0.188463325,0.118572065,247.8133101,41.59228476,40.77281613,7.725267974,50.94793402,4.210257325,8.26384309,3.515010649,-309.4689184,155.6001918,17.06546405,111.0100476,-0.041592392,0.046691104,3.482312357,25,5,1,0,50504.67637,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4263-20190711-17_37_06,755.2161154,1342.66,0.437522444,0.5,1264.483294,14.98689471,276.6199105,1.869482967,0.012700496,1.266448691,DARK-4264-20190711-17_37_07,-1167.42,2510.08,0.234033929,0.403850858,0.959040265,0.735171573,4263,300,300,300,10382,1117.54,-0.00737456,-47.1271,1499.998065,1264.483294,0.84298995,0.195979901,6,0.5,0: Broadleaf,1562891764,398.5343871,419.8719032,41.94802581,33.88139677,500.0652581,100.3447742,0.023651823,42.04699677,40.77281613,999.9,0,0,9995.744839,0,353.5904194,1499.998065,0.900001258,0.099998987,0,756.4714839,4.99938,11578.5871,11964.61613,51.25,52.24187097,51.562,52.375,53.49593548,1345.502258,149.4974194,0,87.30000019,755.2161154,-136.2031111,-2232.543587,11561.01923,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-21.27824634,-0.644019512,0.186983757,0,741.379,0,0,0,8.090701463,-0.530413171,0.057948161,0,0,3,0/3,1.87424,1.87117,1.8707,1.87271,1.86981,1.87926,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,457.685,453.435,41.2301,42.364,29.9995,42.2112,42.2353,21.1551,31.8788,61.2135,-999.9,420.258,33.6245,99.1299,99.3694
37,1562892035,4857.5,20190711 17:40:34,17:40:34,1,B2_R2,2,null,null,null,null,1562892027,0.004495119,10.62279508,400.1336452,232.9851712,23.37916658,40.15187361,0.118159871,2.266602241,0.114841414,0.072066271,247.8135142,42.3335716,40.94537419,7.79637606,49.83829479,4.10148279,8.229580901,3.694893271,-198.2347469,124.9756635,13.70393315,188.258364,-0.041632205,0.046735797,3.484946827,18,4,1,0,50563.23661,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4265-20190711-17_41_28,701.5295385,1081.97,0.351618309,0.5,1264.484377,10.62279508,222.307929,0.477212862,0.009249197,1.81252715,DARK-4266-20190711-17_41_30,565.64,516.33,0.736816496,0.791586442,1.081278804,0.847880789,4265,300,300,300,10366,971.955,-0.0073621,-13.1,1499.999355,1264.484377,0.842989947,0.195979894,6,0.5,0: Broadleaf,1562892027,400.1336452,415.0366774,40.87334194,35.7006129,500.0905806,100.3222258,0.023931261,41.9681129,40.94537419,999.9,0,0,10007.56161,0,1015.562387,1499.999355,0.900002419,0.099997842,0,701.5986774,4.99938,10837.44516,11964.64839,51.268,52.47154839,51.61477419,52.437,53.49593548,1345.503871,149.4974194,0,261.6000001,701.5295385,-21.77121368,-368.2290599,10835.95769,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-15.0289878,3.170832753,0.318256543,0,698.946,0,0,0,5.17037561,0.185796585,0.025450785,0,0,3,0/3,1.87424,1.87118,1.87068,1.87272,1.8698,1.87926,1.87622,1.87163,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,466.748,461.682,41.0126,42.1788,30.0001,42.013,42.0431,20.9758,27.2561,61.6508,-999.9,414.499,35.8734,99.1499,99.3956
38,1562892163,4985.4,20190711 17:42:42,17:42:42,2,B2_R2,2,null,null,null,null,1562892155,0.006429689,13.59271319,399.3926129,254.6208105,25.54923245,40.07596506,0.18000072,2.264879592,0.172414153,0.108413823,247.814089,41.58754754,40.59436129,7.652321641,50.49557064,4.130040305,8.179015016,3.522281336,-283.5492692,153.4617259,16.8027686,134.5293142,-0.041585532,0.046683403,3.481858335,7,1,1,0,50527.54143,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4267-20190711-17_43_36,725.6661538,1258.83,0.423539196,0.5,1264.486144,13.59271319,267.7797224,0.563006919,0.011597899,1.41737963,DARK-4268-20190711-17_43_38,550.1,708.73,0.752280623,0.715708573,1.008437192,0.771415439,4267,300,300,300,10474.7,1085.02,-0.00744127,-34.2091,1500.00129,1264.486144,0.842990037,0.195980075,6,0.5,0: Broadleaf,1562892155,399.3926129,418.7840968,41.15952258,33.76197742,500.0344516,100.3179032,0.024375929,41.85117097,40.59436129,999.9,0,0,9996.773226,0,34.08334839,1500.00129,0.899996871,0.100003052,0,726.4400645,4.99938,11006.44516,11964.64516,51.187,52.36483871,51.516,52.419,53.407,1345.499355,149.5019355,0,127.5999999,725.6661538,-72.85565813,-1116.721367,10994.43462,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-19.5409,2.64081115,0.292521842,0,718.158,0,0,0,7.379190488,0.367744599,0.046224032,0,0,3,0/3,1.87424,1.87116,1.87066,1.87271,1.86981,1.87927,1.87622,1.87163,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,480.269,458.191,40.9859,42.1199,29.9997,41.94,41.9631,21.1136,29.8398,58.2386,-999.9,418.896,33.6112,99.1639,99.4196
39,1562892281,5103.9,20190711 17:44:41,17:44:41,3,B2_R2,2,null,null,null,null,1562892273,0.003893997,9.02623675,398.7254516,229.0779292,22.98544808,40.00770915,0.098656354,2.265716505,0.096330484,0.060410956,247.8155847,42.46575252,41.3243129,7.954522524,50.51144157,4.142999491,8.202101074,3.811523032,-171.7252627,70.88639581,7.787624589,154.7643424,-0.041608203,0.046708853,3.483358695,6,1,1,0,50545.34431,0,730.1269231,3043.07,2312.943077,0.760068969,-1.072669795,MPF-4269-20190711-17_45_35,786.7698462,1125.57,0.301003184,0.5,1264.494491,9.02623675,190.3084339,0.458620965,0.007986517,1.703581297,DARK-4270-20190711-17_45_37,609.36,516.21,0.656322338,0.787891737,0.856760868,0.829030346,4269,300,300,300,10436.5,1066.34,-0.00741292,4.00964,1500.01129,1264.494491,0.842989982,0.195979964,6,0.5,0: Broadleaf,1562892273,398.7254516,411.4197742,41.29002581,36.81028387,500.0127742,100.3162903,0.022699797,41.90463871,41.3243129,999.9,0,0,10002.38387,0,72.5260871,1500.01129,0.900001968,0.099998394,0,787.5336452,4.99938,12004.54194,11964.74516,51.125,52.187,51.437,52.312,53.32825806,1345.512581,149.5003226,0,117.5999999,786.7698462,-186.0912138,-2070.779491,11995.82692,15,1562888862,16:47:42,4,13.609,0.723,410,44,0.07,0.02,-13.32605366,10.96622509,1.228285654,0,764.69,0,0,0,4.60374561,-2.605615401,0.263902946,0,0,3,0/3,1.87424,1.87117,1.87068,1.87271,1.86981,1.87926,1.87622,1.87163,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.609,0.723,2,481.933,464.068,40.9503,42.0365,29.9998,41.8587,41.8844,20.8832,25.1372,62.5876,-999.9,411.643,36.8557,99.1821,99.4381
