SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1565964823,3979.5,20190816 09:13:43,09:13:43,3,B1_R3,2,1565964815,0.006605759,15.93744486,396.436129,279.0342477,28.20626098,40.07386552,0.261071811,2.274171373,0.245491122,0.154754268,148.676856,35.4858148,35.2239,5.71878308,50.709023,3.117631774,6.148080932,2.601151306,-291.3139841,161.2842762,16.70545451,35.35260259,-0.041837667,0.046966446,3.49852871,55,11,1,0,51705.36556,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-801-20190815-11_16_08,1195.025769,1737.71,0.312298502,0.5,758.6828197,15.93744486,118.4677542,1,0.020762215,-0.998646955,-,0,1737.71,0.312298502,-738.0736645,0.312337907,-813.9699086,-,-,-,-,-,-,-,-,899.9971935,758.6828197,0.842983539,0.195967079,6,0.5,0: Broadleaf,1565964815,396.436129,418.7026129,30.84159355,23.15949355,500.0216452,100.8854194,0.199881871,36.53937742,35.2239,999.9,0,0,10000.80774,0,93.34622903,899.9971935,0.899992,0.100007952,0,1197.920645,4.99911,11197.09032,8095.849032,46.56606452,49,48.125,49.08232258,48.278,805.4912903,89.50580645,0,90.69999981,1195.025769,-407.0211966,-4347.097436,11166.72308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-21.14694146,-18.01554146,2.05399176,0,1220.055143,-445.2702056,44.85220793,0,7.690173902,-0.025513798,0.026977913,1,1,3,1/3,1.88758,1.89333,1.89131,1.89127,1.88814,1.891,1.88404,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,436.06,343.719,35.6805,34.9774,30.0003,34.7732,34.7453,19.4875,40.8646,54.7413,-999.9,419.945,22.9796,100.026,100.55
27,1565964901,4057.5,20190816 09:15:01,09:15:01,3,B1_R3,2,1565964893,0.005970224,15.43793344,398.7702258,271.3276836,27.42827264,40.31132515,0.229402642,2.27319328,0.217273554,0.136832257,148.673117,35.76397493,35.34426452,5.756949424,50.24045532,3.100929812,6.172176968,2.656019612,-263.2868708,155.2197256,16.09920121,56.70517307,-0.041811081,0.046936601,3.496772593,31,6,1,0,51662.00236,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-802-20190815-11_17_26,1090.171154,1575.91,0.30822753,0.5,758.6629273,15.43793344,116.9203999,1,0.020104349,-0.998508037,-,0,1575.91,0.30822753,-669.2577407,0.308270414,-738.0776314,-,-,-,-,-,-,-,-,899.9734839,758.6629273,0.842983644,0.195967289,6,0.5,0: Broadleaf,1565964893,398.7702258,420.1518387,30.6752129,23.73097097,500.0188065,100.8890968,0.200008032,36.61082258,35.34426452,999.9,0,0,9994.088387,0,1512.606774,899.9734839,0.899990419,0.100009503,0,1091.810645,4.99911,10423.05226,8095.630645,46.625,49.08232258,48.125,49.062,48.312,805.4683871,89.50677419,0,77.10000014,1090.171154,-431.0670085,-3752.899145,10409.66231,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-20.93653415,-8.412179791,0.872051275,0,1118.04,-492.0102652,49.78958979,0,6.914643415,0.507617352,0.054416291,0,0,3,0/3,1.88759,1.89341,1.89132,1.8913,1.8882,1.89101,1.88414,1.8909,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,464.778,349.528,35.7294,35.0563,30.0007,34.8544,34.8365,19.596,37.0602,51.6765,-999.9,421.05,23.5968,100.019,100.541
28,1565965457,4613.4,20190816 09:24:17,09:24:17,1,B3_R1,5,1565965449,0.008538709,22.98321038,396.6359677,278.5651487,28.16428144,40.10181128,0.378068399,2.274113563,0.346303723,0.219070924,148.6784653,33.65110139,33.93731613,5.324356506,50.97419791,2.933247072,5.754376121,2.391109434,-376.5570817,171.5024155,17.55036537,-38.82583559,-0.041836095,0.046964682,3.498424905,5,1,1,0,51905.67041,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-803-20190815-11_26_43,941.7359615,1883.22,0.499933114,0.5,758.6901062,22.98321038,189.6471536,1,0.030048766,-0.9987515,-,0,1883.22,0.499933114,-799.9612113,0.499991319,-882.2213627,-,-,-,-,-,-,-,-,900.0057097,758.6901062,0.842983659,0.195967318,6,0.5,0: Broadleaf,1565965449,396.6359677,428.2786452,29.01193871,19.06316129,500.0203226,100.9048065,0.200021516,35.33617097,33.93731613,999.9,0,0,9998.510645,0,651.7755484,900.0057097,0.899989226,0.100010045,0,941.8249677,4.99911,10127.13871,8095.921935,45.125,47.57825806,46.687,47.45732258,46.125,805.496129,89.51032258,0,555.1000001,941.7359615,-25.73890598,-591.8803421,10124.67308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-32.03087561,6.409944251,0.766520211,0,942.9229429,-26.19819623,2.643045451,0,9.930244878,0.320130314,0.035289406,0,0,3,0/3,1.88755,1.89332,1.89129,1.89123,1.88814,1.89098,1.88403,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,496.202,338.148,34.503,35.4851,29.9998,35.4197,35.4066,19.8474,51.0657,49.954,-999.9,429.874,18.7806,99.8948,100.428
29,1565965571,4727.4,20190816 09:26:11,09:26:11,2,B3_R1,5,1565965563,0.0059525,14.10566348,399.8472258,286.8514603,29.0027164,40.42738943,0.240112219,2.274544265,0.226866744,0.142920846,148.6747017,34.84431368,34.38959355,5.460225195,49.72887347,2.917294725,5.866400185,2.54293047,-262.5052489,158.9270454,16.3240454,61.42054369,-0.041847806,0.046977828,3.4991983,37,7,1,0,51860.87482,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-804-20190815-11_28_37,943.6922308,1392.52,0.322313338,0.5,758.6703713,14.10566348,122.2647899,1,0.018348093,-0.99831155,-,0,1392.52,0.322313338,-591.2592719,0.322364089,-652.0585663,-,-,-,-,-,-,-,-,899.9822258,758.6703713,0.842983727,0.195967455,6,0.5,0: Broadleaf,1565965563,399.8472258,419.6320645,28.8535129,21.91593548,499.951129,100.9070645,0.200025452,35.68563226,34.38959355,999.9,0,0,10001.08548,0,176.3768065,899.9822258,0.899989,0.100011026,0,945.5480968,4.99911,9123.214839,8095.708387,45.407,47.875,47.016,47.73577419,46.125,805.4754839,89.51032258,0,113.3,943.6922308,-207.4550429,-584.4745283,9107.860769,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-19.60732927,-6.547751916,0.788648538,0,956.5518286,-228.3451035,23.18298631,0,6.836205122,2.008226341,0.212336348,0,0,3,0/3,1.88757,1.89333,1.89131,1.89129,1.88818,1.89099,1.88407,1.89089,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,456.723,338.326,34.7697,35.4846,30.0003,35.4294,35.4259,19.5,36.547,43.3483,-999.9,420.642,21.9857,99.9002,100.445
30,1565965635,4790.9,20190816 09:27:14,09:27:14,3,B3_R1,5,1565965627,0.00637664,14.79038487,399.3126452,286.5706325,28.97450155,40.37358871,0.253663946,2.274731921,0.238931535,0.150584507,148.6748994,35.01224842,34.80097097,5.586414823,50.3294698,3.002650249,5.96598824,2.583764573,-281.2098379,145.9965898,15.04708744,28.50873875,-0.041852908,0.046983556,3.499535285,29,6,1,0,51815.61535,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-805-20190815-11_29_40,1224.385,1715.63,0.286335049,0.5,758.6755923,14.79038487,108.6177064,1,0.019250488,-0.998629541,-,0,1715.63,0.286335049,-728.6827152,0.286371643,-803.6132864,-,-,-,-,-,-,-,-,899.989,758.6755923,0.842983183,0.195966367,6,0.5,0: Broadleaf,1565965627,399.3126452,420.1159355,29.69753871,22.27306452,500.0168065,100.9076452,0.200068806,35.99146452,34.80097097,999.9,0,0,10002.24742,0,289.9203226,899.989,0.900005839,0.099994161,0,1227.284839,4.99911,12273.37742,8095.802903,45.56606452,47.98577419,47.187,47.87093548,46.6813871,805.4964516,89.49451613,0,62.70000005,1224.385,-379.1415387,-2908.362392,12226.48462,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-21.13147805,5.577114983,0.79788337,0,1252.334857,-428.4401566,43.29762068,0,7.214073902,3.6214223,0.378394871,0,0,3,0/3,1.88754,1.89332,1.89133,1.89125,1.88815,1.89094,1.88406,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,467.329,335.031,34.9349,35.525,30.0003,35.4559,35.4534,19.4817,35.4212,41.054,-999.9,421.215,21.9155,99.8886,100.432
31,1565965771,4926.9,20190816 09:29:30,09:29:30,1,B3_R1,4,1565965763,0.010743004,15.91659767,398.7486452,337.414716,34.11586582,40.31731466,0.580766754,2.274654922,0.509266127,0.323978928,148.6731145,33.44862723,33.14743226,5.094109488,51.47033754,3.047064896,5.920040633,2.047044592,-473.7664789,331.5314608,33.87354797,40.31164442,-0.041850815,0.046981206,3.499397011,44,9,1,0,51836.74772,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-806-20190815-11_31_56,1137.516538,1676.88,0.321647024,0.5,758.6673598,15.91659767,122.0115492,1,0.020735159,-0.998597872,-,0,1676.88,0.321647024,-712.2017693,0.321689081,-785.4376019,-,-,-,-,-,-,-,-,899.9793548,758.6673598,0.84298307,0.195966141,6,0.5,0: Broadleaf,1565965763,398.7486452,422.9876774,30.13625806,17.63387742,500.0287742,100.9095484,0.200048226,35.85091613,33.14743226,999.9,0,0,10001.55839,0,1616.807419,899.9793548,0.900007839,0.099991877,0,1139.552581,4.99911,10861.68065,8095.719355,45.927,48.48170968,47.437,48.254,47.3506129,805.4896774,89.49,0,135.3,1137.516538,-266.111795,-2203.610258,10845.07692,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-24.3709878,3.370712195,0.408696754,0,1157.276571,-302.8135421,30.60615876,0,12.46236585,0.662494077,0.071901571,0,0,3,0/3,1.88761,1.89337,1.89133,1.89129,1.88817,1.89101,1.8841,1.89087,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,448.979,339.94,35.222,35.5957,30.0003,35.5104,35.5007,19.6561,47.4585,33.3911,-999.9,423.451,17.1822,99.8839,100.419
32,1565965876,5032.4,20190816 09:31:16,09:31:16,2,B3_R1,4,1565965868,0.009312321,19.89790905,399.3049677,311.2901573,31.47634286,40.37602787,0.462371792,2.274316472,0.415798502,0.263666467,148.6739468,33.98391028,33.32267742,5.144430616,49.98959939,2.970692172,5.942620482,2.173738444,-410.6733683,318.4780396,32.58345514,89.06207334,-0.041841612,0.046970875,3.498789254,10,2,1,0,51814.33877,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-807-20190815-11_33_41,1157.443846,1922.96,0.398092604,0.5,758.672114,19.89790905,151.0108787,1,0.025982766,-0.998777302,-,0,1922.96,0.398092604,-816.8632188,0.398137995,-900.8614066,-,-,-,-,-,-,-,-,899.9850645,758.672114,0.842983005,0.19596601,6,0.5,0: Broadleaf,1565965868,399.3049677,427.642871,29.37911935,18.53330323,500.0306129,100.9157742,0.19999229,35.92010323,33.32267742,999.9,0,0,9998.742258,0,1382.356129,899.9850645,0.900011742,0.0999885,0,1158.945806,4.99911,10999.15161,8095.778065,46.062,48.812,47.625,48.522,47.554,805.4977419,89.48870968,0,104.7,1157.443846,-190.680342,-1748.092309,10984.76538,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-28.32069756,0.658969338,0.193836269,1,1169.172,-209.1379512,21.10125681,0,10.82011951,0.54515331,0.055370055,0,1,3,1/3,1.88759,1.8934,1.89132,1.89132,1.88818,1.89102,1.88414,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,489.974,337.637,35.3323,35.7113,30.0009,35.6067,35.6122,19.8496,37.6259,27.7557,-999.9,427.93,18.5509,99.8564,100.395
33,1565965982,5138.4,20190816 09:33:02,09:33:02,3,B3_R1,4,1565965974,0.007193305,15.54067138,399.2431935,290.9257136,29.41639543,40.36870963,0.281848133,2.274282398,0.263781802,0.166390218,148.6758861,35.11790911,35.0402,5.660957602,49.63099395,3.022005159,6.088947488,2.638952443,-317.2247482,162.1911664,16.76921257,10.41151692,-0.041840686,0.046969835,3.498728069,31,6,1,0,51739.0021,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-808-20190815-11_35_28,1377.436154,1919.95,0.282566653,0.5,758.6805016,15.54067138,107.1889052,1,0.0202393,-0.998775385,-,0,1919.95,0.282566653,-815.5830214,0.282598922,-899.4495663,-,-,-,-,-,-,-,-,899.9948065,758.6805016,0.8429832,0.195966399,6,0.5,0: Broadleaf,1565965974,399.2431935,421.3367419,29.88738065,21.51397419,500.0341935,100.9130645,0.200017129,36.36300968,35.0402,999.9,0,0,9998.789355,0,1603.472903,899.9948065,0.900004839,0.099995161,0,1381.197097,4.99911,13084.70323,8095.852258,46.312,49.11280645,47.883,48.937,47.875,805.5003226,89.49548387,0,105.3,1377.436154,-422.5552139,-3938.769234,13051.77692,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.06576585,0.239521254,0.178756425,1,1403.368857,-460.6812365,46.68025534,0,8.332892927,0.81903324,0.085128029,0,1,3,1/3,1.88759,1.89336,1.89133,1.89132,1.88816,1.89102,1.88409,1.8909,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,464.059,340.481,35.5741,35.9191,30.0006,35.7877,35.7854,19.7024,23.0329,25.4959,-999.9,422.008,21.6841,99.8191,100.361
34,1565966197,5353.4,20190816 09:36:37,09:36:37,1,B3_R1,2,1565966189,0.008245793,18.25907684,399.3924516,289.3699787,29.25945628,40.38430672,0.327749864,2.274647954,0.303593756,0.191767851,148.6724591,35.34580419,35.41228065,5.778614359,50.20222238,3.153588486,6.281770679,2.625025874,-363.6394903,186.4558111,19.36324738,-9.147972653,-0.041850625,0.046980993,3.499384499,13,3,1,0,51655.68711,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-809-20190815-11_39_02,831.4017692,1360.82,0.38904354,0.5,758.6606775,18.25907684,147.576018,1,0.023822992,-0.998272218,-,0,1360.82,0.38904354,-577.7767948,0.389106226,-637.1896838,-,-,-,-,-,-,-,-,899.9709677,758.6606775,0.842983501,0.195967003,6,0.5,0: Broadleaf,1565966189,399.3924516,425.253129,31.18833871,21.60280323,500.0422258,100.9143871,0.199959355,36.93274516,35.41228065,999.9,0,0,10001.03355,0,874.6726129,899.9709677,0.899995097,0.1000049,0,832.4806774,4.99911,8297.740968,8095.617097,46.903,49.645,48.44106452,49.62683871,48.57012903,805.4706452,89.50225806,0,214.5,831.4017692,-85.68902551,763.6871789,8303.805769,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-25.81297317,-0.329138676,0.133957798,1,836.7706286,-95.11835135,9.642784586,0,9.550789268,0.784533031,0.077869371,0,1,3,1/3,1.88765,1.89343,1.89133,1.89131,1.88819,1.89102,1.88413,1.89089,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,486.825,340.587,36.0774,36.1565,30.0002,35.9858,35.9732,19.87,22.6046,24.3853,-999.9,425.498,21.4846,99.7764,100.32
35,1565966324,5480.4,20190816 09:38:44,09:38:44,2,B3_R1,2,1565966316,0.007699168,16.76816249,399.6363871,293.0812373,29.63463245,40.40885577,0.310699245,2.274230978,0.288897851,0.182392284,148.6792033,35.56543207,35.28925806,5.739480073,50.24373721,3.163408019,6.296124044,2.576072054,-339.5333077,206.6302542,21.45385051,37.23000017,-0.041839288,0.046968266,3.498635736,16,3,1,0,51635.29312,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-810-20190815-11_41_09,906.0426923,1396.57,0.351237179,0.5,758.6947373,16.76816249,133.2408998,1,0.021856819,-0.998316447,-,0,1396.57,0.351237179,-592.9817965,0.351292325,-653.9582185,-,-,-,-,-,-,-,-,900.0113226,758.6947373,0.842983547,0.195967094,6,0.5,0: Broadleaf,1565966316,399.6363871,423.4527419,31.28554194,22.33471613,499.9513226,100.914,0.200055355,36.97454516,35.28925806,999.9,0,0,9998.362581,0,99.60899355,900.0113226,0.899991226,0.100008745,0,908.489,4.99911,8805.484516,8095.973226,47.12690323,50.02,48.77819355,49.73387097,48.879,805.5035484,89.50741935,0,126.5,906.0426923,-193.44,-2360.929573,8779.080385,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-23.57215854,-4.618262718,0.494506682,0,918.1666,-214.587926,21.75727857,0,8.899368537,1.11044007,0.111111818,0,0,3,0/3,1.88766,1.89346,1.89133,1.89133,1.88826,1.89102,1.88416,1.89095,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,482.372,340.243,36.3287,36.207,30,36.0516,36.0322,19.7913,19.9161,25.26,-999.9,423.431,22.1878,99.7796,100.32
36,1565966401,5556.9,20190816 09:40:00,09:40:00,3,B3_R1,2,1565966393,0.007638605,18.54337756,399.4796452,283.3272146,28.64865331,40.39341535,0.310163569,2.274653818,0.288438204,0.182098844,148.6740683,35.72673696,35.32030645,5.749334975,50.27576027,3.189908342,6.344823679,2.559426633,-336.8624612,220.1778764,22.87534573,54.86482926,-0.041850785,0.046981172,3.499395028,22,4,1,0,51625.40617,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-811-20190815-11_42_26,1031.965,1733.25,0.404606952,0.5,758.6683051,18.54337756,153.4812353,1,0.024197489,-0.998643473,-,0,1733.25,0.404606952,-736.1767608,0.404658136,-811.877946,-,-,-,-,-,-,-,-,899.9799355,758.6683051,0.842983577,0.195967154,6,0.5,0: Broadleaf,1565966393,399.4796452,425.3932581,31.54730645,22.67022258,500.003871,100.9150645,0.200013161,37.11575484,35.32030645,999.9,0,0,10001.00452,0,1216.310742,899.9799355,0.899993419,0.100006561,0,1032.812903,4.99911,9844.809355,8095.693871,47.252,50.21748387,48.81606452,49.925,48.99593548,805.4770968,89.50548387,0,75.70000005,1031.965,-209.7829057,-1766.387347,9839.117308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-25.72117317,-4.261674564,0.447673327,0,1045.215714,-234.0867875,23.74393388,0,8.818450732,1.108857909,0.113277626,0,0,3,0/3,1.88766,1.89345,1.89133,1.89132,1.88824,1.89102,1.88415,1.89094,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,475.145,341.465,36.4338,36.2225,30.0005,36.0733,36.0663,19.8916,19.238,25.9888,-999.9,425.647,22.4371,99.7798,100.316
37,1565966875,6031,20190816 09:47:54,09:47:54,1,B2_R3,6,1565966867,0.009378462,15.61291369,398.357871,311.8088932,31.53491331,40.28807774,0.377685582,2.274932022,0.345992696,0.218870864,148.6744259,35.75021867,36.17074516,6.025047435,52.07445526,3.411570673,6.551332425,2.613476763,-413.5901568,188.0829915,19.67512093,-57.15761845,-0.04185835,0.046989665,3.49989463,47,9,1,0,51536.97542,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-812-20190815-11_50_20,1220.287692,1739.71,0.298568329,0.5,758.673343,15.61291369,113.2579162,1,0.020334713,-0.99864851,-,0,1739.71,0.298568329,-738.924294,0.298605958,-814.9080085,-,-,-,-,-,-,-,-,899.9863548,758.673343,0.842983162,0.195966324,6,0.5,0: Broadleaf,1565966867,398.357871,421.5769032,33.73270968,22.85802258,499.9923548,100.9353548,0.200032903,37.7042871,36.17074516,999.9,0,0,10000.80161,0,155.8013226,899.9863548,0.900005484,0.0999944,0,1223.912581,4.99911,11678.24194,8095.778387,48.062,50.806,49.74187097,50.681,49.812,805.4941935,89.49354839,0,473.4000001,1220.287692,-333.8830769,-4058.512821,11646.51923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-23.54990732,6.250356794,0.665262951,0,1244.752857,-373.3640803,37.90433828,0,10.82383659,1.028140767,0.101935768,0,0,3,0/3,1.88763,1.89333,1.89132,1.89126,1.88817,1.89098,1.88405,1.89088,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,444.521,331.964,37.1095,37.4574,30.0001,37.2024,37.1532,19.6448,51.5539,60.5918,-999.9,422.314,22.269,99.5194,100.07
38,1565966986,6142.5,20190816 09:49:46,09:49:46,2,B2_R3,6,1565966978,0.007347343,17.30504586,398.8636774,274.2395873,27.73663958,40.34114174,0.268094853,2.274632266,0.251695984,0.158699704,148.6774026,36.54131834,36.38083548,6.094901686,49.70258872,3.279307339,6.597860238,2.815594347,-324.0178281,178.2826219,18.68311402,21.62531047,-0.041850198,0.046980514,3.499356327,50,10,1,0,51505.83251,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-813-20190815-11_52_12,1074.476538,1698.45,0.367378175,0.5,758.6863746,17.30504586,139.3624079,1,0.022564708,-0.998615679,-,0,1698.45,0.367378175,-721.3758081,0.367425601,-795.5550087,-,-,-,-,-,-,-,-,900.0015161,758.6863746,0.842983441,0.195966881,6,0.5,0: Broadleaf,1565966978,398.8636774,423.1450645,32.42339032,23.89293226,500.0282903,100.9399355,0.200238516,37.83466129,36.38083548,999.9,0,0,9998.400323,0,101.0824194,900.0015161,0.899994387,0.10000541,0,1076.643871,4.99911,10926.97419,8095.891935,48.062,50.57622581,49.792,50.44106452,49.812,805.4977419,89.50322581,0,110.7,1074.476538,-235.994872,-2387.993163,10901.69231,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-23.73024146,-9.404554704,1.082616251,0,1089.406571,-263.3935819,26.76142757,0,8.503820976,0.575378885,0.062375185,0,0,3,0/3,1.88766,1.89343,1.89133,1.89132,1.88827,1.89102,1.88416,1.89092,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,441.524,334.601,37.2003,37.4274,29.9998,37.2296,37.1887,19.7283,41.9788,52.8035,-999.9,423.658,24.1005,99.5331,100.08
39,1565967069,6225.5,20190816 09:51:09,09:51:09,3,B2_R3,6,1565967061,0.007584965,15.89867662,399.1961613,286.6471181,28.99197368,40.37537401,0.278225187,2.274873477,0.260609023,0.164370347,148.67345,36.50575462,36.51764516,6.140767599,50.43215543,3.334956658,6.612758526,2.805810941,-334.4969542,166.6219599,17.47434146,-1.727202889,-0.041856758,0.046987877,3.499789493,40,8,1,0,51506.72214,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-814-20190815-11_53_34,1156.554231,1720.93,0.327948126,0.5,758.6668072,15.89867662,124.401679,1,0.020711552,-0.998633762,-,0,1720.93,0.327948126,-730.9368833,0.327989909,-806.099251,-,-,-,-,-,-,-,-,899.9783871,758.6668072,0.842983363,0.195966726,6,0.5,0: Broadleaf,1565967061,399.1961613,421.9085161,32.97311613,24.17109355,499.9895161,100.9416774,0.200011613,37.87623871,36.51764516,999.9,0,0,9999.794839,0,550.2301935,899.9783871,0.899999,0.100000758,0,1160.295161,4.99911,10976.74194,8095.692903,48.125,50.625,49.74187097,50.47358065,49.81606452,805.4803226,89.49870968,0,82.5,1156.554231,-296.7107693,-2623.904273,10943.36154,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-22.35385854,-8.041108014,0.816988565,0,1174.839714,-324.5625321,32.87469522,0,8.764535122,0.849981115,0.085905027,0,0,3,0/3,1.88766,1.89346,1.89134,1.89133,1.88827,1.89102,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,453.067,338.458,37.2833,37.3936,29.9999,37.2148,37.1852,19.7063,39.0345,48.2031,-999.9,422.664,23.9799,99.5537,100.096
40,1565967231,6387.5,20190816 09:53:51,09:53:51,1,B2_R3,3,1565967223,0.007585,19.82019213,399.5142258,272.2108878,27.53465008,40.41162534,0.29859324,2.275232878,0.278406731,0.17570403,148.6739192,36.40920457,35.95466452,5.953927873,50.53836392,3.324506176,6.57818322,2.629421697,-334.4984797,223.8536538,23.39806228,61.42715564,-0.041866532,0.04699885,3.50043494,40,8,1,0,51534.4859,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-815-20190815-11_56_17,974.4341538,1759.92,0.446319063,0.5,758.6675194,19.82019213,169.3038884,1,0.025880484,-0.99866403,-,0,1759.92,0.446319063,-747.5199047,0.446374668,-824.3875074,-,-,-,-,-,-,-,-,899.979,758.6675194,0.84298358,0.19596716,6,0.5,0: Broadleaf,1565967223,399.5142258,426.938129,32.86647097,24.06256452,499.9399355,100.9518065,0.200099355,37.77962258,35.95466452,999.9,0,0,10001.12645,0,1775.064516,899.979,0.899992548,0.100007297,0,974.6438065,4.99911,9325.855806,8095.685806,48.11687097,50.74593548,49.75,50.437,49.812,805.476129,89.50548387,0,161.5,974.4341538,-20.42010256,68.11829079,9326.02,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-27.39353659,-1.194048084,0.166312986,0,976.0340286,-27.37723587,2.84097167,0,8.727852195,1.49528446,0.155255994,0,0,3,0/3,1.88766,1.89345,1.89133,1.89133,1.88827,1.89102,1.88416,1.89097,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,453.19,337.242,37.2955,37.3371,30.0001,37.199,37.1806,19.9223,32.9821,41.759,-999.9,427.47,23.7917,99.5579,100.107
41,1565967428,6584,20190816 09:57:07,09:57:07,2,B2_R3,3,1565967420,0.00805729,18.33282616,397.3410968,285.8883409,28.91542217,40.1880172,0.323035201,2.275411497,0.299549642,0.189186125,148.6764581,36.41287526,36.01099355,5.972397053,50.91050016,3.377616892,6.634420957,2.594780162,-355.326494,236.2116336,24.71334731,54.27494508,-0.041871391,0.047004304,3.500755737,42,8,1,0,51514.01165,RECT-775-20190815-08_30_09,0.219230769,2.3512,2.131969231,0.906757924,0.185509279,RECT-816-20190815-11_59_33,1130.717692,1775.18,0.363040541,0.5,758.681439,18.33282616,137.71606,1,0.023919548,-0.998675515,-,0,1775.18,0.363040541,-754.0102076,0.363085381,-831.5452092,-,-,-,-,-,-,-,-,899.9956452,758.681439,0.842983456,0.195966911,6,0.5,0: Broadleaf,1565967420,397.3410968,423.1809355,33.39468065,24.04930323,500.026,100.9423226,0.200039806,37.93654839,36.01099355,999.9,0,0,10003.22677,0,350.9682258,899.9956452,0.899996581,0.100003216,0,1133.362258,4.99911,11776.92581,8095.845161,48.09858065,50.875,49.812,50.629,49.82012903,805.4932258,89.50322581,0,195.9000001,1130.717692,-242.2981193,-1667.360674,11783.30385,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-25.17159512,-10.86624669,1.231733777,0,1148.62,-272.9400047,27.71446224,0,9.31331439,0.474873659,0.059777719,0,0,3,0/3,1.88766,1.89344,1.89134,1.89131,1.88826,1.89102,1.88415,1.89091,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,451.441,337.421,37.3101,37.1706,29.9997,37.075,37.0526,19.8244,33.0312,42.1784,-999.9,424.292,23.6421,99.5916,100.135
