SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1562959567,4387.5,20190712 19:26:06,14:26:06,2,6,B1_R1,1562959559,0.006507395,13.87382197,398.7176129,263.3809875,26.5832918,40.2429452,0.19729455,2.271397297,0.18824443,0.118431287,247.8086762,42.05528229,40.32062258,7.541586428,50.710165,4.256440901,8.393664073,3.285145527,-286.9761367,247.6936487,27.07093091,235.5971191,-0.041762292,0.046881831,3.493548809,47,9,1,0,50662.83798,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1955-20190712-19_26_07,849.1588462,1473.85,0.423849886,0.5,1264.458175,13.87382197,267.9702265,1,0.011062155,1.877918377,-,0,1473.85,0.423849886,0.652526629,0.866922691,0.793431375,1955,300,300,300,10500.9,1252.2,-0.00745635,-39.8602,1499.968065,1264.458175,0.842990064,0.195980129,6,0.5,0: Broadleaf,1562959559,398.7176129,418.4798065,42.1718129,34.69222581,499.9981935,100.7309355,0.200008871,42.34334516,40.32062258,999.9,0,0,9998.1,0,0.00191117,1499.968065,0.899998452,0.10000151,0,850.1677097,4.99961,12701.53226,12355.03548,51.558,53.25,52.312,52.59248387,53.562,1345.468065,149.5,0,104.3999999,849.1588462,-93.91124788,-1398.553846,12686.51923,15,1562959496,19:24:56,62,3.252,0.153,415,32,0.2,0.02,-19.12364878,-10.0493561,1.166191893,0,855.1816765,-100.6485545,9.909593764,0,7.564383659,-1.585407178,0.162272105,0,0,3,0/3,100,100,3.252,0.153,2,446.688,463.439,41.3286,41.1844,29.9999,40.9214,40.8304,20.8428,35.1307,71.1865,-999.9,418.677,34.6205,99.3256,98.2009
30,1562959633,4453.5,20190712 19:27:12,14:27:12,3,6,B1_R1,1562959625,0.005141382,10.66396374,400.6140323,264.5141261,26.6977513,40.43449006,0.150026353,2.271533554,0.144730973,0.090917055,247.8111918,42.56641581,40.53787097,7.629355017,50.51189289,4.254988612,8.423736212,3.374366404,-226.7349476,229.4409906,25.10867729,275.6259121,-0.041765992,0.046885985,3.493793352,32,6,1,0,50656.2145,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1956-20190712-19_27_13,941.5339231,1165.67,0.1922809,0.5,1264.471693,10.66396374,121.5668777,1,0.00852354,2.638782846,-,0,1165.67,0.1922809,0.725182831,0.54348586,0.881776751,1956,300,300,300,10514,1132.48,-0.00746413,14.0015,1499.984194,1264.471693,0.842990012,0.195980023,6,0.5,0: Broadleaf,1562959625,400.6140323,415.882871,42.15728065,36.24755161,499.9859032,100.7312903,0.199997161,42.41142581,40.53787097,999.9,0,0,9998.950645,0,0.00191117,1499.984194,0.900000258,0.099999803,0,947.0923548,4.99961,14216.49677,12355.17742,51.687,53.35467742,52.375,52.774,53.687,1345.485806,149.4990323,0,65.20000005,941.5339231,-599.7682043,-8899.377766,14134.43077,15,1562959496,19:24:56,62,3.252,0.153,415,32,0.2,0.02,-15.44513902,4.356255052,0.547935696,0,985.2759706,-718.5928982,71.14463134,0,5.466051463,7.707514495,0.805681219,0,0,3,0/3,100,100,3.252,0.153,2,465.261,465.796,41.4446,41.1803,29.9999,40.9214,40.8326,20.7049,31.3062,68.8211,-999.9,415.224,35.5527,99.323,98.2039
31,1562959824,4644.5,20190712 19:30:23,14:30:23,1,4,B1_R1,1562959816,0.003201756,10.59536053,395.5201935,179.6838946,18.13377342,39.91606253,0.086921274,2.271945153,0.085115198,0.053356142,247.8080917,43.35591799,41.27398065,7.933358123,51.42296249,4.368437878,8.495111264,3.564920245,-141.1974479,159.0093758,17.4723533,283.0923729,-0.041777171,0.046898534,3.494532098,7,1,1,0,50643.18538,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1957-20190712-19_30_24,846.0472308,1124.2,0.247422851,0.5,1264.455185,10.59536053,156.4275535,1,0.008469396,2.77301192,-,0,1124.2,0.247422851,0.734959756,0.749870079,0.893664877,1957,300,300,300,10442.7,1054.85,-0.00741198,-7.92249,1499.964516,1264.455185,0.842990065,0.19598013,6,0.5,0: Broadleaf,1562959816,395.5201935,409.7532903,43.28596774,39.61041935,500.0339677,100.7204516,0.199964548,42.57217419,41.27398065,999.9,0,0,10002.70323,0,0.00191117,1499.964516,0.899998548,0.100001587,0,847.9440323,4.99961,13003.78387,12355.00968,51.675,53.36890323,52.383,52.69512903,53.687,1345.464839,149.4996774,0,190.6000001,846.0472308,-152.0264616,-2250.085472,12975.61538,15,1562959859,19:30:59,63,3.044,0.192,408,39,0.29,0.03,-15.62234659,39.70649456,4.598659379,0,856.2826176,-168.6878789,16.62506495,0,3.296838537,5.89779993,0.625307084,0,0,3,0/3,100,100,3.044,0.192,2,495.324,468.413,41.4763,41.0069,29.9999,40.7775,40.6985,20.3906,28.1022,74.7002,-999.9,407.925,38.8512,99.3559,98.2382
32,1562959913,4733.5,20190712 19:31:52,14:31:52,2,4,B1_R1,1562959905,0.004744437,8.571804666,398.2972581,274.5952683,27.71181021,40.19565992,0.135232722,2.271725794,0.130914352,0.082197971,247.8114314,42.95672672,41.04912258,7.839401278,51.56655426,4.403881506,8.540189604,3.435519772,-209.2296503,198.8934477,21.84417908,259.319408,-0.041771213,0.046891846,3.494138381,7,1,1,0,50620.03398,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1958-20190712-19_31_53,685.3469615,922.84,0.257350178,0.5,1264.473282,8.571804666,162.7062122,1,0.006868959,3.596268042,-,0,922.84,0.257350178,0.782432184,1.400522348,0.951388367,1958,300,300,300,10577.6,864.371,-0.00750994,-7.80042,1499.986129,1264.473282,0.842989983,0.195979967,6,0.5,0: Broadleaf,1562959905,398.2972581,410.8514194,43.63789355,38.19285806,499.9856452,100.7187097,0.200036581,42.67309677,41.04912258,999.9,0,0,10001.44968,0,0.00191117,1499.986129,0.900000194,0.099999716,0,685.4670968,4.99961,10339.0871,12355.2,51.84858065,53.5,52.544,52.875,53.84045161,1345.488387,149.4977419,0,88.20000005,685.3469615,-20.59586325,-343.025641,10336.80385,15,1562959859,19:30:59,63,3.044,0.192,408,39,0.29,0.03,-13.86993902,23.72382439,2.587639584,0,686.3407353,-20.1731642,1.976780513,0,5.11887,4.59407122,0.695527911,0,0,3,0/3,100,100,3.044,0.192,2,495.374,466.643,41.5887,41.016,30.0004,40.7826,40.7084,20.4911,31.1233,75.529,-999.9,411.431,37.7332,99.3457,98.2298
33,1562960027,4848,20190712 19:33:47,14:33:47,3,4,B1_R1,1562960019,0.002190649,7.386872423,397.4459032,131.9605061,13.3171687,40.10938043,0.048500413,2.271549982,0.047932383,0.03000822,247.8169151,43.74409063,42.76420968,8.581064002,50.01558974,4.262315582,8.521974057,4.318748419,-96.60762826,-16.14546972,-1.787542202,133.2762749,-0.041766438,0.046886486,3.493822837,0,0,1,0,50620.99713,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1959-20190712-19_33_47,818.9459615,1000.87,0.181765902,0.5,1264.499095,7.386872423,114.9214094,1,0.005931743,3.237932998,-,0,1000.87,0.181765902,0.764035911,0.734736056,0.929019655,1959,300,300,300,10437.6,981.953,-0.00740843,12.6647,1500.016452,1264.499095,0.842990151,0.195980302,6,0.5,0: Broadleaf,1562960019,397.4459032,407.355,42.23550323,39.71773871,499.9973548,100.7178387,0.199997161,42.63237097,42.76420968,999.9,0,0,10000.3929,0,0.00191117,1500.016452,0.899994065,0.100005365,0,820.1240323,4.99961,12677.51613,12355.42581,51.937,53.62093548,52.625,53,53.937,1345.506129,149.5090323,0,113.6000001,818.9459615,-153.3729572,-2404.297435,12659.03462,15,1562960064,19:34:24,64,3.163,0.19,407,40,0.19,0.05,-11.12777902,27.85687986,2.929307383,0,828.7134412,-184.5935707,18.33905557,0,2.409379268,1.841082648,0.213444597,0,0,3,0/3,100,100,3.163,0.19,2,504.022,469.102,41.5911,40.9828,29.9995,40.7324,40.6495,20.4468,26.1355,74.8212,-999.9,406.854,39.5312,99.3615,98.2439
34,1562960981,5801.6,20190712 19:49:40,14:49:40,1,2,B2_R2,1562960973,0.00397717,23.10635166,397.7278387,7.74723815,0.781539678,40.12269677,0.100163064,2.271071113,0.097772044,0.061317597,247.8116532,41.986796,41.18093871,7.894362962,50.35964435,4.033374377,8.009139916,3.860988585,-175.3932114,33.39239339,3.649496684,109.4603318,-0.041753434,0.046871888,3.492963422,68,14,1,0,50794.78645,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1960-20190712-19_49_41,839.0545,1135.2,0.260875176,0.5,1264.473156,23.10635166,164.9348287,1,0.018363508,2.736451727,-,0,1135.2,0.260875176,0.732366407,0.775382718,0.890511528,1960,300,300,300,10490.7,1083.32,-0.00744662,2.40869,1499.985806,1264.473156,0.842990081,0.195980161,6,0.5,0: Broadleaf,1562960973,397.7278387,427.3539355,39.98199032,35.40016129,499.9953226,100.6797097,0.200070065,41.45366774,41.18093871,999.9,0,0,10001.06548,0,0.00191117,1499.985806,0.89999771,0.100002213,0,839.9242581,4.99961,12512.30968,12355.17097,47.22151613,50.312,48.403,49.67712903,49.40703226,1345.483226,149.5025806,0,952.8999999,839.0545,-116.4504274,-1602.65641,12500.23462,15,1562961021,19:50:21,65,3.163,0.033,407,36,0.19,0.08,-37.64317073,143.2097519,14.63449076,0,846.6988235,-127.7063108,12.54011186,0,5.053747073,-5.217121463,0.560983745,0,0,3,0/3,100,100,3.163,0.033,2,420.683,450.022,40.7475,43.6869,29.7593,42.3611,42.0205,19.2671,38.717,73.0674,-999.9,418.383,35.5531,96.5597,94.8513
35,1562961098,5918.6,20190712 19:51:37,14:51:37,2,2,B2_R2,1562961090,0.002753061,8.033488477,404.5999677,178.0762648,17.96349189,40.81413233,0.063233865,2.270723867,0.06227165,0.039005013,247.8072581,42.81315707,42.21637419,8.337827501,50.70633684,4.154221426,8.192706642,4.183606075,-121.4099715,-40.82406061,-4.493659375,81.07956656,-0.041744006,0.046861304,3.492340274,39,8,1,0,50714.46815,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1961-20190712-19_51_38,1204.058077,1528.07,0.212039974,0.5,1264.451331,8.033488477,134.0571137,1,0.006443347,1.775802156,-,0,1528.07,0.212039974,0.639743777,0.418185329,0.777888231,1961,300,300,300,10442.2,1527.03,-0.00741168,45.6055,1499.96,1264.451331,0.842990034,0.195980068,6,0.5,0: Broadleaf,1562961090,404.5999677,415.5763871,41.18176129,38.01426452,500.0197097,100.6752258,0.200047516,41.88289677,42.21637419,999.9,0,0,9999.252581,0,0.00191117,1499.96,0.899998548,0.100001581,0,1207.985806,4.99961,18077.44516,12354.97419,48.5843871,50.72764516,49.29406452,50.34858065,50.77596774,1345.462903,149.4977419,0,116.2,1204.058077,-655.4758965,-9653.668363,18020.07692,15,1562961021,19:50:21,65,3.163,0.033,407,36,0.19,0.08,-13.32513707,40.4059938,4.313417921,0,1239.476176,-697.3590334,68.41842511,0,2.604706976,9.904552474,1.034674697,0,0,3,0/3,100,100,3.163,0.033,2,456.184,457.47,40.988,43.0027,29.9952,42.2869,42.0716,20.4778,34.6517,70.7659,-999.9,413.662,37.402,98.8438,97.6881
36,1562961160,5981.1,20190712 19:52:40,14:52:40,3,2,B2_R2,1562961152,0.003406756,9.092657256,399.6482581,197.7672258,19.94954815,40.31407193,0.081494533,2.271114407,0.079904142,0.050080394,247.8127231,42.79988921,41.99555806,8.241487374,50.80304828,4.206028672,8.279087209,4.035458702,-150.2379301,10.5843732,1.164741103,109.3239073,-0.04175461,0.046873207,3.493041117,30,6,1,0,50694.74023,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1962-20190712-19_52_40,1032.026154,1295.9,0.203622074,0.5,1264.48152,9.092657256,128.7381751,1,0.007280825,2.273107493,-,0,1295.9,0.203622074,0.694479939,0.486282737,0.844443964,1962,300,300,300,10477.7,1295.9,-0.00743687,33.7455,1499.996129,1264.48152,0.842989856,0.195979711,6,0.5,0: Broadleaf,1562961152,399.6482581,412.1932581,41.6959129,37.77826129,499.9997419,100.673871,0.200012806,42.08200323,41.99555806,999.9,0,0,10001.9271,0,0.00191117,1499.996129,0.900004548,0.099995103,0,1033.559677,4.99961,15592.83871,12355.2871,49.13893548,51.06416129,49.73567742,50.74787097,51.29003226,1345.502903,149.4922581,0,62,1032.026154,-143.608889,-2059.193164,15570.41538,15,1562961021,19:50:21,65,3.163,0.033,407,36,0.19,0.08,-13.93277073,26.61565714,2.812059517,0,1040.016471,-155.8173112,15.35325945,0,3.672530244,4.670321812,0.491768692,0,0,3,0/3,100,100,3.163,0.033,2,467.482,460.754,41.1719,42.6602,29.9974,42.1712,42.0132,20.424,33.057,68.0634,-999.9,411.697,37.0681,98.9769,97.8463
37,1562961244,6064.6,20190712 19:54:03,14:54:03,1,4,B2_R2,1562961236,0.002743876,6.744088686,397.7796129,234.7232521,23.67630201,40.12363566,0.075877594,2.270418306,0.074496463,0.046682285,247.8083875,43.2487618,40.87954839,7.769183816,51.01425861,4.275767692,8.381514912,3.493416124,-121.0049398,175.7988379,19.27037089,321.8726565,-0.041735711,0.046851992,3.491791965,18,4,1,0,50635.06309,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1963-20190712-19_54_04,1401.150385,1507.25,0.070392845,0.5,1264.457535,6.744088686,44.50438152,1,0.00542359,1.814144966,-,0,1507.25,0.070392845,0.644652279,0.140718541,0.783856661,1963,300,300,300,10449.8,1507.25,-0.0074164,44.6442,1499.967419,1264.457535,0.84299,0.19598,6,0.5,0: Broadleaf,1562961236,397.7796129,407.1826129,42.38930968,39.23611613,499.9817097,100.6689677,0.200042032,42.31578065,40.87954839,999.9,0,0,9997.887097,0,0.00191117,1499.967419,0.900000194,0.100000181,0,1407.466129,4.99961,21246.76774,12355.04194,49.73967742,51.50593548,50.32635484,51.19322581,51.84654839,1345.47129,149.4967742,0,82.5999999,1401.150385,-1054.779144,-15624.70767,21153.23462,15,1562961277,19:54:36,66,3.147,0.118,408,39,0.24,0.04,-9.520365854,3.955610801,0.526814095,0,1459.962059,-1149.527387,112.9082542,0,2.805250244,4.076365505,0.487717529,0,0,3,0/3,100,100,3.147,0.118,2,482.607,464.392,41.3574,42.3432,29.9984,42.0215,41.9038,20.3038,29.3795,67.0337,-999.9,407.736,38.7342,99.0531,97.9343
38,1562961333,6153.6,20190712 19:55:32,14:55:32,2,4,B2_R2,1562961325,0.003041375,8.74028931,398.2839032,219.6012146,22.15053265,40.17373319,0.088279168,2.269840569,0.086415185,0.054173684,247.8110279,43.45585334,40.82942581,7.748533618,51.81339482,4.412529204,8.516193967,3.336004414,-134.1246412,219.0460336,24.0461816,356.7786018,-0.041720031,0.046834389,3.490755335,10,2,1,0,50568.07838,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1964-20190712-19_55_33,781.604,1021.77,0.235048984,0.5,1264.471606,8.74028931,148.6063829,1,0.007002213,3.151247345,-,0,1021.77,0.235048984,0.759108548,0.894457623,0.923028291,1964,300,300,300,10503.4,977.91,-0.00745564,0.867859,1499.984194,1264.471606,0.842989954,0.195979907,6,0.5,0: Broadleaf,1562961325,398.2839032,410.2258065,43.74598065,40.256,500.0017097,100.6670968,0.199980355,42.61943226,40.82942581,999.9,0,0,9994.316452,0,0.00191117,1499.984194,0.900001419,0.09999851,0,781.9793226,4.99961,11866.17097,12355.17419,50.35254839,52.06429032,50.91903226,51.70541935,52.43516129,1345.48871,149.496129,0,88.29999995,781.604,-35.33422226,-1161.97265,11852.47308,15,1562961364,19:56:03,67,3.16,0.125,409,39,0.24,0.03,-12.51368634,16.52369122,2.107237935,0,783.6098824,-33.75349958,3.325455898,0,2.569471856,15.95173753,1.655079213,0,0,3,0/3,100,100,3.16,0.125,2,491.903,465.923,41.5999,42.1573,29.9994,41.9188,41.8245,20.3008,29.8761,67.3492,-999.9,409.077,38.7356,99.1054,97.981
39,1562961398,6218.6,20190712 19:56:37,14:56:37,3,4,B2_R2,1562961390,0.001837559,5.413046115,400.2369032,158.7162529,16.00915979,40.37051291,0.039587423,2.269858945,0.039207825,0.024538692,247.8058914,44.11200446,43.14388065,8.753217344,50.17020389,4.332534949,8.635673393,4.420682395,-81.03636886,-31.63648427,-3.515783645,131.6172546,-0.041720529,0.046834949,3.490788306,21,4,1,0,50526.07537,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1965-20190712-19_56_38,1090.756923,1193.45,0.086047239,0.5,1264.443784,5.413046115,54.400948,1,0.004370979,2.554082701,-,0,1193.45,0.086047239,0.718633447,0.23329547,0.873813111,1965,300,300,300,10435.9,1193.45,-0.00740671,32.3732,1499.950968,1264.443784,0.842990079,0.195980157,6,0.5,0: Broadleaf,1562961390,400.2369032,407.6154194,42.95314194,40.84269677,499.979,100.6664839,0.200059387,42.88535484,43.14388065,999.9,0,0,9994.496774,0,0.00191117,1499.950968,0.899997258,0.100002723,0,1093.514194,4.99961,16607.80645,12354.89032,50.784,52.538,51.37287097,52.163,52.86887097,1345.452258,149.4990323,0,64,1090.756923,-679.5644443,-10193.80171,16566.57308,15,1562961419,19:56:59,68,3.162,0.12,407,40,0.35,0.05,-7.594200244,5.838264251,0.734410736,0,1131.765588,-786.8427945,77.66945414,0,1.804149122,5.404465882,0.559757651,0,0,3,0/3,100,100,3.162,0.12,2,478.367,466.598,41.8013,42.1199,29.9997,41.8907,41.8075,20.2355,28.2253,67.4113,-999.9,406.52,40.2869,99.1277,98.0033
40,1562961608,6429.1,20190712 20:00:08,15:00:08,1,6,B2_R2,1562961600,0.000250105,2.039398633,398.4154839,-178.9814308,-18.05378184,40.18800273,0.005734211,2.270500642,0.005726177,0.003579582,247.813832,44.95224086,42.75929032,8.578852801,50.74815618,4.457835122,8.784230714,4.121017679,-11.02961258,55.3647904,6.149285791,298.2982956,-0.041737947,0.046854501,3.491939708,18,4,1,0,50494.22224,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1966-20190712-20_00_08,609.9961923,642.753,0.05096329,0.5,1264.487469,2.039398633,32.22122094,1,0.001702832,5.599144617,-,0,642.753,0.05096329,0.848465209,-0.296408478,1.031680376,1966,300,300,300,10475.9,642.753,-0.00743523,13.1307,1500.003226,1264.487469,0.842989833,0.195979666,6,0.5,0: Broadleaf,1562961600,398.4154839,400.9824194,44.19404839,43.90717742,499.9839355,100.6695484,0.200032129,43.21159032,42.75929032,999.9,0,0,9998.364839,0,0.00191117,1500.003226,0.900005161,0.099994477,0,609.9700645,4.99961,9349.571935,12355.34839,51.62296774,53.24790323,52.282,52.806,53.681,1345.51129,149.4919355,0,210,609.9961923,0.117162406,33.96478634,9349.866538,15,1562961634,20:00:34,69,3.053,0.11,399,43,0.59,0.16,-3.847750707,31.50937848,3.245311785,0,610.0050882,-0.589350695,0.200408607,1,0.090075329,4.329587082,0.443230701,0,1,3,3-Jan,100,100,3.053,0.11,2,481.882,470.739,42.0899,42.1229,30,41.8992,41.8203,19.9922,25.6933,71.8348,-999.9,399.907,43.1315,99.1519,98.0137
41,1562961819,6639.6,20190712 20:03:38,15:03:38,2,6,B2_R2,1562961811,0.002936375,5.630090264,399.5034839,228.9892678,23.09659107,40.29520111,0.062289182,2.271005909,0.061355388,0.038429849,247.812807,44.20255592,43.8142,9.064461368,51.62166578,4.563406616,8.840099495,4.501054753,-129.4941554,-58.90993794,-6.578182793,52.83053094,-0.041751664,0.0468699,3.492846408,24,5,1,0,50490.61545,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1967-20190712-20_03_39,704.4005385,960.021,0.26626549,0.5,1264.478885,5.630090264,168.3435447,1,0.004542505,3.418257517,-,0,960.021,0.26626549,0.773666429,1.236341083,0.94072976,1967,300,300,300,10511.1,867.28,-0.0074618,-18.9741,1499.992581,1264.478885,0.842990093,0.195980186,6,0.5,0: Broadleaf,1562961811,399.5034839,407.6672581,45.24352258,41.8793129,500.0027419,100.6631935,0.200009742,43.33304516,43.8142,999.9,0,0,10002.28226,0,0.00191117,1499.992581,0.899995903,0.100004097,0,705.6539355,4.99961,10776.65806,12355.22903,52.125,53.558,52.782,53.187,54.187,1345.48871,149.503871,0,210,704.4005385,-99.5022222,-1492.147008,10757.66538,15,1562961850,20:04:10,70,3.127,0.113,409,41,0.22,0.05,-8.40950878,0.815349408,0.552208232,1,711.5538529,-117.6240664,11.6370965,0,3.13408439,4.076501185,0.432178629,0,1,3,3-Jan,100,100,3.127,0.113,2,475.187,467.063,42.3966,42.0942,29.9998,41.8668,41.7818,20.2952,31.2649,71.1909,-999.9,408.112,40.9005,99.1681,98.0319
42,1562961893,6713.6,20190712 20:04:52,15:04:52,3,6,B2_R2,1562961885,0.003072666,6.562121963,399.7289677,214.9186985,21.67660613,40.31648922,0.065883044,2.270735479,0.06483924,0.040616929,247.8198064,44.22359726,43.60327097,8.965506398,50.78871154,4.505051178,8.870182057,4.460455219,-135.5045872,-25.10871458,-2.80216234,84.40434227,-0.041744322,0.046861658,3.492361113,13,3,1,0,50471.63511,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1968-20190712-20_04_53,797.8985385,988.113,0.192502742,0.5,1264.513056,6.562121963,121.7111151,1,0.005279449,3.292646691,-,0,988.113,0.192502742,0.767043488,0.809948448,0.93267668,1968,300,300,300,10395.4,958.569,-0.00737776,6.3078,1500.032903,1264.513056,0.842990213,0.195980425,6,0.5,0: Broadleaf,1562961885,399.7289677,409.0774839,44.66657419,41.14403548,499.9952258,100.6595806,0.199982903,43.39816774,43.60327097,999.9,0,0,10000.88226,0,0.00191117,1500.032903,0.899993903,0.100005994,0,798.8315484,4.99961,12425.26129,12355.55484,52.258,53.562,52.875,53.266,54.292,1345.519032,149.513871,0,73.20000005,797.8985385,-101.8877949,-1571.039317,12410.62692,15,1562961922,20:05:22,71,3.201,0.121,409,40,0.45,0.03,-9.871763415,6.508099652,0.814201698,0,805.1650882,-119.3563385,11.80126197,0,3.367240976,2.913669826,0.292035218,0,0,3,0/3,100,100,3.201,0.121,2,488.506,466.471,42.4136,42.055,29.9999,41.8184,41.7376,20.3343,31.1535,69.9196,-999.9,409.123,40.7836,99.181,98.0479
